#{"t_start": 1770186661.173258, "env_id": "None"}
r,l,t
-28.060662,345,22.095268
55.131451,345,42.326162
-138.828108,345,61.441969
-149.130456,345,80.811762
-42.193091,345,100.211428
-88.238115,345,120.42591
-82.093411,345,139.315606
-3.279078,345,159.123867
-32.210001,345,178.851655
-119.059021,345,197.846114
16.586104,345,217.20889
-72.836796,345,237.384957
-133.666914,345,256.231764
-216.111268,345,275.757116
18.580931,345,332.757295
-106.059808,345,351.678869
-160.383249,345,371.686548
-94.725101,345,391.082948
-170.838553,345,410.396992
-62.819024,345,430.244118
-122.658466,345,450.131419
-244.339501,345,469.573242
-47.431323,345,489.74678
-101.748229,345,509.495589
-161.014915,345,528.498399
-36.614289,345,548.907577
-52.994463,345,568.351119
-105.988519,345,587.403844
-125.492716,345,644.09551
-69.979241,345,664.51741
-141.390582,345,683.395235
-182.677548,345,703.720093
-21.524177,345,723.519613
-55.581427,345,742.186244
-181.35521,345,761.4884
-198.63533,345,782.151488
-211.074148,345,801.501698
-79.455987,345,821.376764
-120.696725,345,841.017455
103.646708,345,859.858404
12.574359,345,879.691977
-64.468755,345,899.481454
-145.292157,345,919.411915
-89.189102,345,975.991848
-64.145109,345,996.500644
-199.133782,345,1016.7415
-109.877133,345,1037.370991
-97.075134,345,1057.727284
-65.634256,345,1078.36017
-83.507897,345,1097.301867
-130.013493,345,1117.854128
-3.432645,345,1137.784257
-189.825819,345,1157.325176
-268.987971,345,1177.263052
-3.326936,345,1197.110056
-188.68235,345,1216.907806
-84.317096,345,1236.709996
-4.228654,345,1293.430299
-144.101417,345,1313.364332
-127.492319,345,1333.436891
-94.024037,345,1353.352258
-119.70443,345,1373.076854
-96.363885,345,1393.834906
-155.963347,345,1413.644043
-57.216451,345,1434.39607
1.470838,345,1455.532161
-177.311853,345,1476.373553
-136.754083,345,1496.059196
-71.231876,345,1516.324334
-110.557917,345,1535.80174
-46.593841,345,1555.440612
-88.415529,345,1575.705404
-59.229304,345,1633.091182
-119.128553,345,1652.836279
-118.829206,345,1672.802323
-86.013075,345,1693.645445
-105.344291,345,1712.91221
-40.101732,345,1733.31655
-188.702205,345,1753.769482
-160.709392,345,1773.258343
-54.825821,345,1793.573452
-113.221078,345,1813.468102
-75.911566,345,1833.473533
-4.464938,345,1853.582521
57.707711,345,1874.137125
-74.449823,345,1894.256653
-105.083284,345,1950.935391
-145.805815,345,1971.304462
-124.913791,345,1990.691632
-146.794731,345,2011.388182
-125.900041,345,2031.747649
-117.537733,345,2051.604822
22.528586,345,2071.99526
-21.677631,345,2091.852668
-189.620238,345,2112.430415
-138.555318,345,2132.142981
-221.99614,345,2151.985389
-81.721024,345,2171.613177
-114.454169,344,2191.35694
35.179805,345,2211.793032
-121.909915,345,2231.785999
64.285961,345,2288.213782
-144.330543,345,2308.106214
-160.014707,345,2328.392952
-137.368229,344,2348.177349
-73.235641,345,2368.989305
32.088491,345,2389.03736
237.595054,345,2408.722966
-96.607676,345,2429.099285
-155.848114,345,2449.946047
-117.740488,345,2469.565414
-49.356484,345,2489.54336
-68.655531,345,2511.170938
-135.295848,345,2530.93408
-166.4217,345,2551.013028
48.906594,345,2607.972446
-150.289282,345,2627.669839
-158.803037,345,2647.973155
-126.9103,345,2668.169314
-85.675243,345,2687.115382
-120.521591,345,2707.612332
25.060367,345,2728.208835
-13.114445,345,2747.337426
-179.364453,345,2768.137445
-159.585896,345,2788.235935
-192.633133,345,2807.785531
-99.23775,345,2828.142486
-98.958872,345,2847.750565
-64.560297,345,2867.432315
15.723476,345,2887.470255
-125.982584,345,2943.848397
-59.299157,345,2963.276373
-122.581676,345,2983.335185
-80.692343,345,3003.522
