#{"t_start": 1770186661.4773548, "env_id": "None"}
r,l,t
-88.379732,345,21.792848
6.189909,345,42.023462
-350.939126,345,61.137871
-130.760345,345,80.518783
-203.297298,345,99.903771
-183.88263,345,120.095899
-133.926001,345,139.017083
-106.983316,345,158.821785
44.122948,345,178.552447
-158.25754,345,197.543813
-47.893873,345,216.91017
-48.552564,345,237.080856
-127.43367,345,255.885589
-122.980833,345,275.450113
-216.539874,345,332.448214
-47.436193,345,351.410221
-76.145447,345,371.373903
-68.348247,345,390.777736
-119.340285,345,410.093262
-161.951294,345,429.940025
-132.188766,345,449.824589
-45.629072,345,469.273769
-61.201168,345,489.481704
-7.782863,345,509.190968
-106.967079,345,528.192748
-52.134521,345,548.588662
-8.893808,345,568.094722
-180.692891,345,587.103275
-174.940627,345,643.805123
-75.021745,345,664.230007
-195.87869,345,683.10816
-105.461257,345,703.375002
-192.725125,345,723.200076
-125.081866,345,741.882151
-178.986792,345,761.18333
-129.526207,345,781.847461
-16.340167,345,801.210436
-162.464122,345,821.095169
-22.954493,345,840.723107
-9.827,345,859.533738
-88.592306,345,879.378036
-136.005754,345,899.193271
-107.927796,345,919.102178
-162.792297,345,975.69517
-22.196895,345,996.17378
-180.720383,345,1016.45991
-65.398246,345,1037.069949
-176.103096,345,1057.406161
-126.449864,345,1078.062367
-111.813771,345,1096.995372
-50.482055,345,1117.534565
-54.793922,345,1137.498614
-99.04264,345,1157.020927
-185.246333,345,1176.963808
-43.539204,345,1196.812543
-29.222769,345,1216.597514
-114.436155,344,1236.26334
-174.730155,345,1292.965577
-52.472178,345,1312.913063
-126.170571,345,1333.02405
-39.367852,345,1352.92405
-172.400159,345,1372.643595
-119.045493,345,1393.393937
-68.692066,345,1413.206167
-76.276444,345,1433.974507
-182.141942,345,1455.118427
-174.260544,345,1475.792883
-75.975604,345,1495.612129
114.360428,345,1515.899886
-231.401762,345,1535.353579
-154.404428,345,1555.021135
68.776423,345,1575.266893
-122.457105,345,1632.630226
9.248691,345,1652.396913
-203.553055,345,1672.37777
24.354984,345,1693.191729
-1.268273,345,1712.452361
-34.705057,345,1732.858606
-61.034911,345,1753.369091
-147.100407,345,1772.80502
-140.603943,345,1793.164316
-116.25041,345,1812.992984
-109.345679,345,1833.036771
-36.665519,345,1853.145414
11.066393,345,1873.677623
-59.538023,345,1893.817039
-19.959926,345,1950.538209
-397.911464,345,1970.7864
-153.423025,345,1990.293129
-255.368433,345,2010.936906
-149.876086,345,2031.332471
-22.582946,345,2051.097046
-151.394494,345,2071.584742
-174.085201,345,2091.387489
-148.238278,345,2111.982399
-44.642265,345,2131.731883
-98.202885,345,2151.440398
-84.975418,345,2171.220935
-183.022375,345,2191.054044
-80.660778,345,2211.487778
7.543576,345,2231.47544
-155.350749,345,2287.900524
-136.525672,345,2307.788683
-181.198773,345,2328.086569
-92.151838,345,2348.001416
-146.162286,345,2368.812066
-111.128651,345,2388.857254
-211.033,345,2408.5618
-146.23779,345,2428.913586
41.846547,345,2449.771212
-29.844189,345,2469.378219
7.188794,345,2489.350449
-137.61642,345,2510.978326
-9.530961,345,2530.775265
87.913656,345,2550.861362
-160.982099,345,2607.822168
-200.504063,345,2627.484691
-66.637133,345,2647.778337
-155.675673,345,2667.968797
-117.506581,345,2686.935834
-136.102106,345,2707.484564
-94.297602,345,2728.060712
-157.556929,345,2747.154392
1075.91478,345,2767.940275
-110.012655,345,2788.036525
-131.6414,345,2807.583869
-71.90078,345,2827.946633
-184.143153,345,2847.574011
-41.586019,345,2867.278153
-31.802952,345,2887.289265
-123.359211,345,2943.665433
-167.411664,345,2963.096524
-113.851391,345,2983.138338
-136.23409,345,3003.343849
-109.933148,345,3022.743328
-172.35983,345,3042.877948
-120.021397,345,3063.609185
-162.749144,345,3083.491268
81.296937,345,3103.826703
-59.660234,345,3124.638954
-2.407046,345,3144.240947
-123.133543,345,3163.469075
-107.647832,345,3182.90889
-120.526229,345,3202.753338
-104.202693,345,3259.000785
-173.404591,345,3279.701768
-145.678947,345,3300.324879
-181.73457,345,3320.528026
-103.076595,345,3340.688242
-74.039915,345,3360.723383
-107.910089,345,3380.083245
-147.89736,345,3399.862925
-162.350185,345,3419.771099
-68.590741,345,3439.303376
-167.364204,345,3459.284025
68.738864,345,3479.537534
-64.631667,345,3498.86207
-203.963719,345,3519.740001
-173.713358,345,3539.902726
-134.925479,345,3596.816345
-185.344359,345,3617.033232
-41.155327,345,3637.968114
-93.371407,345,3657.595998
-171.954281,345,3677.865124
-143.371261,345,3698.143635
-116.392039,345,3717.231891
-112.417709,345,3738.240291
-121.705443,345,3758.715827
-90.17014,345,3777.894245
-140.454885,345,3798.642377
1.23171,345,3819.034482
-100.232704,345,3838.254358
-148.855874,345,3858.571557
-152.793383,345,3915.289358
-197.128244,345,3935.298889
-134.442,345,3954.723521
17.650745,345,3974.905452
-13.693454,345,3994.656624
-94.512513,345,4014.955765
-13.144988,39,4017.125697
80.770877,345,4037.457491
-141.910265,345,4057.429442
63.601852,345,4076.84998
-164.74352,345,4097.733332
-91.723073,345,4118.352307
-192.884458,345,4138.134776
-54.479952,345,4159.01231
-197.810182,345,4178.573725
-101.983901,345,4198.141685
-82.244103,345,4254.222966
-150.778238,345,4274.406071
-31.820215,345,4294.405771
-77.43314,345,4314.811125
-142.9115,345,4335.827381
-233.625975,345,4354.557126
-42.437588,345,4373.804682
-145.024074,345,4394.218655
-170.789196,345,4413.936846
-148.201781,345,4434.623657
-135.133389,345,4455.271371
-168.582327,345,4474.929919
-145.744207,345,4495.042895
-65.082845,345,4515.549865
-55.708271,345,4572.86516
-139.224173,345,4593.595171
-45.278447,345,4614.487704
-61.871494,345,4634.831737
-47.061748,345,4655.322709
-77.014406,345,4676.718904
-19.209827,345,4696.554257
-117.091374,345,4717.284014
-76.740267,345,4738.467144
-16.035407,345,4759.180817
599.112069,345,4781.027832
-408.796014,344,4801.431516
-52.450594,345,4820.307867
8.05118,345,4841.148293
-131.157168,345,4862.192814
36.866961,345,4919.204706
-149.335127,345,4939.441941
-166.073824,345,4959.835008
-171.840911,345,4979.64433
-92.557374,345,5000.3339
-132.051914,345,5021.23767
-158.860365,345,5041.717466
-156.210184,345,5062.068804
-93.698733,345,5083.498353
-185.578784,345,5104.243162
-195.774934,345,5124.137581
-83.948165,345,5144.176119
-177.105446,345,5165.458299
-103.593237,345,5185.752073
9.722828,345,5243.806996
-101.038026,345,5264.358672
181.517085,345,5284.39651
-107.653468,345,5305.297154
-171.92176,345,5325.898739
-155.326106,345,5346.139181
-105.662823,345,5367.107516
-39.861229,345,5387.785105
-8.062138,345,5408.002676
-92.419031,345,5427.641696
-246.385522,345,5448.294026
-123.527246,345,5467.759444
333.516374,345,5488.617974
-79.040896,345,5509.822091
-77.793007,345,5529.625548
-151.273921,345,5586.898339
-181.01406,345,5607.174033
-60.356996,345,5627.447819
-80.869158,345,5647.535963
-140.705878,345,5667.735206
-198.693265,345,5687.473027
-72.278953,345,5707.603532
-178.795215,345,5728.08207
-20.254385,345,5748.062552
-119.245533,345,5768.361739
-197.721427,345,5787.789249
-128.913955,345,5807.968833
24.251535,345,5828.606966
-172.365218,345,5849.014979
-29.400548,345,5906.76017
-105.320616,345,5928.326799
-67.691539,345,5949.270426
-23.588948,345,5969.196777
-127.396869,345,5990.070375
-68.826347,345,6009.857214
-20.025779,345,6030.299307
-97.288014,345,6050.511224
-30.624432,345,6071.422157
-21.764071,345,6092.424595
-133.011231,345,6112.573006
3.061414,345,6133.305545
-140.068651,345,6154.116225
-116.200984,345,6174.218821
-89.574155,345,6194.686849
-87.287918,345,6251.12173
-160.252969,345,6271.539412
-45.88614,345,6292.22486
5.665207,345,6312.657986
-197.052644,345,6333.470585
-43.834907,345,6354.650608
-162.789504,345,6375.88067
-195.023565,345,6395.663738
-104.032047,345,6416.696929
-135.842345,345,6437.956584
-20.137796,345,6458.140379
-124.585863,345,6478.142287
-7.480746,345,6498.635323
-32.526654,345,6519.324009
21.173793,345,6576.63125
-170.835142,345,6597.439521
74.669742,345,6617.906701
-181.298281,345,6638.964786
-26.085208,345,6659.841743
-151.683718,345,6679.900917
-102.966886,345,6700.691076
-20.369142,345,6721.474873
-183.532044,345,6741.58779
48.466047,345,6762.474831
-48.297104,345,6782.807184
-65.308821,345,6802.626312
145.228683,345,6823.626627
-173.357055,345,6844.089859
