#{"t_start": 1770106217.4717622, "env_id": "None"}
r,l,t
-200.344728,345,36.658228
-143.588698,345,57.378381
-52.748564,345,73.629288
-79.785185,345,91.394161
-175.382506,345,107.982373
-202.768162,345,124.500906
-190.050195,345,139.704277
-107.060552,345,156.764233
-192.719848,345,173.75606
-143.477662,345,189.835736
-176.853656,345,206.915627
-220.523507,345,223.654423
-116.269895,345,240.914276
-98.120726,345,257.109445
-95.383475,345,303.400366
-154.383164,345,320.313135
-139.601897,345,338.106901
-119.088344,345,355.94837
-210.368624,345,371.527404
-211.610343,345,388.666669
-123.689438,345,406.078274
-63.836577,345,423.213063
-147.732865,344,439.950953
-75.199874,345,456.585981
8.435684,345,474.116635
-104.790999,345,491.225755
-268.594888,345,508.192259
-221.162748,345,524.863606
-289.471474,345,573.332585
-278.962121,345,590.384105
-228.973177,345,607.469447
-103.101714,345,625.659275
-167.216699,345,642.943866
-248.450801,345,660.072937
-91.635136,345,677.235967
-238.543589,345,694.097792
-133.040994,345,710.96897
-143.279228,345,728.623336
-269.266617,345,745.621424
-98.11309,345,763.353391
-240.725807,345,781.63311
-261.757271,345,799.122961
-176.515673,345,818.250333
-150.559923,345,865.167767
-161.926517,345,882.72888
-23.097046,345,899.863915
-181.751641,345,917.408572
-27.843597,345,935.135319
-433.5037,345,952.241513
-136.654617,345,968.769394
-113.25317,345,986.693151
126.143896,345,1004.018535
-203.999483,345,1020.774782
-128.473922,345,1039.686484
-155.777932,345,1056.436494
-46.301239,345,1073.637121
-171.257512,345,1092.545005
-179.695742,345,1139.144336
6.554786,345,1156.43292
-128.659441,345,1173.410141
-93.389754,345,1191.304012
-119.007386,345,1207.982881
-214.634512,345,1226.278699
-201.014292,345,1244.475519
7.775897,345,1264.145278
-212.669922,345,1283.58369
-133.166899,345,1301.352848
-165.729742,345,1318.75989
-267.234761,345,1337.73545
-153.712511,345,1354.812747
35.223945,345,1373.505703
-107.197732,345,1391.248602
-248.11964,345,1440.305534
-69.110125,345,1457.701875
-76.737985,345,1476.691119
-218.400342,345,1493.784535
105.054615,345,1511.238236
