episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
1,2025-01-01,-65692.7,141929.41,65714.73,30,1000000.0,-1371.4419,-6.5693
2,2025-01-02,127545.4,101892.39,164811.67,22,1000000.0,-952.2362,12.7545
3,2025-01-03,73988.98,50894.21,76266.02,78,1000000.0,23.302,7.3989
4,2025-01-06,81670.11,67327.47,107980.58,22,1000000.0,-4543.5656,8.167
5,2025-01-07,21364.68,33569.28,28550.11,22,1000000.0,-1025.8734,2.1365
6,2025-01-08,48442.23,36078.23,74930.55,60,1000000.0,-2671.6919,4.8442
7,2025-01-09,13733.22,49878.81,39684.26,40,1000000.0,49.4223,1.3733
8,2025-01-10,-44195.3,96303.07,31057.47,22,1000000.0,-3044.338,-4.4195
9,2025-01-13,53745.06,28718.86,82463.91,23,1000000.0,-3853.1449,5.3745
10,2025-01-14,-17454.26,33033.86,11333.57,48,1000000.0,-485.5633,-1.7454
11,2025-01-15,54625.44,122221.43,69858.21,62,1000000.0,30.6808,5.4625
12,2025-01-16,-55360.29,121087.98,7485.05,44,1000000.0,-327.3332,-5.536
13,2025-01-17,-61809.83,134240.35,13061.89,22,1000000.0,-2901.3327,-6.181
14,2025-01-20,33660.92,45771.52,75781.51,70,1000000.0,-451.5857,3.3661
15,2025-01-21,78735.04,79297.25,118746.99,44,1000000.0,176.6013,7.8735
16,2025-01-22,176207.73,35628.38,176221.16,54,1000000.0,-2718.5147,17.6208
17,2025-01-23,-35731.62,78457.04,14843.16,22,1000000.0,-31.9007,-3.5732
18,2025-01-24,-23382.96,71562.14,22668.9,35,1000000.0,-1707.3311,-2.3383
19,2025-01-27,5940.55,11839.84,16527.0,7,1000000.0,-1539.4326,0.5941
20,2025-01-28,-7131.46,101392.02,94072.3,63,1000000.0,-526.459,-0.7131
21,2025-01-29,-42358.52,135953.2,86920.27,22,1000000.0,-2195.6527,-4.2359
22,2025-01-30,97495.5,78580.55,98827.6,100,1000000.0,-878.9784,9.7496
23,2025-01-31,76777.71,89779.18,93955.88,88,1000000.0,169.1785,7.6778
24,2025-02-01,106772.67,21524.25,107000.85,62,1000000.0,-476.3172,10.6773
25,2025-02-03,-3673.37,30500.43,16370.3,40,1000000.0,-2266.2999,-0.3673
26,2025-02-04,96081.15,16929.34,101530.34,90,1000000.0,97.8293,9.6081
27,2025-02-05,149446.13,39051.67,155788.54,110,1000000.0,-14.6488,14.9446
28,2025-02-06,-17884.55,61978.09,2747.05,22,1000000.0,-59.8179,-1.7885
29,2025-02-07,66519.24,36691.61,80186.19,102,1000000.0,53.3978,6.6519
30,2025-02-10,-1919.45,64713.42,48435.19,18,1000000.0,98.0292,-0.1919
31,2025-02-11,126090.03,92425.46,191151.82,22,1000000.0,96.597,12.609
32,2025-02-12,72774.66,93164.31,96255.57,74,1000000.0,-2522.6531,7.2775
33,2025-02-13,-5724.17,80312.56,63153.62,22,1000000.0,-2458.1299,-0.5724
34,2025-02-14,21167.3,69009.41,38234.4,42,1000000.0,-3023.7473,2.1167
35,2025-02-17,74353.54,37526.75,77844.74,40,1000000.0,-3531.0455,7.4354
36,2025-02-18,-4493.19,19534.0,11176.1,42,1000000.0,-1866.9253,-0.4493
37,2025-02-19,60540.38,91708.56,61500.51,50,1000000.0,-2680.8349,6.054
38,2025-02-20,-18118.73,78192.96,36766.93,38,1000000.0,-31.1973,-1.8119
39,2025-02-21,-43710.15,129656.11,46500.17,22,1000000.0,-773.4127,-4.371
40,2025-02-24,10369.43,40063.11,43432.76,28,1000000.0,-2129.4229,1.0369
41,2025-02-25,-37493.49,63995.3,26501.81,18,1000000.0,-128.854,-3.7493
42,2025-02-27,-6498.93,38721.54,9623.09,22,1000000.0,-909.4723,-0.6499
43,2025-02-28,109482.17,95167.05,174341.42,22,1000000.0,-2145.845,10.9482
44,2025-03-03,-11.5,11.5,0.0,2,1000000.0,-3971.8501,-0.0012
45,2025-03-04,-11818.11,51426.44,10688.22,28,1000000.0,-633.4369,-1.1818
46,2025-03-05,-16369.94,71021.97,50033.76,22,1000000.0,-1126.0482,-1.637
47,2025-03-06,51064.45,49802.39,80714.92,34,1000000.0,-946.262,5.1064
48,2025-03-07,-43563.53,126929.55,64590.2,28,1000000.0,-1309.4878,-4.3564
49,2025-03-10,24246.42,43276.71,59651.99,48,1000000.0,-1508.5163,2.4246
50,2025-03-11,37252.17,44069.43,47858.3,22,1000000.0,-603.1338,3.7252
51,2025-03-12,51239.04,118655.74,51239.04,86,1000000.0,-2620.1354,5.1239
52,2025-03-13,132906.67,11540.92,132906.67,68,1000000.0,-1324.0452,13.2907
53,2025-03-17,-11542.91,48589.83,36433.32,170,1000000.0,-4.3241,-1.1543
54,2025-03-18,28910.27,30119.21,30847.31,42,1000000.0,-55.7338,2.891
55,2025-03-19,-39454.01,82549.0,25279.86,22,1000000.0,-1459.9589,-3.9454
56,2025-03-20,29006.25,50205.17,76328.79,22,1000000.0,-1888.4159,2.9006
57,2025-03-21,-19935.32,94124.52,62812.8,22,1000000.0,-708.6834,-1.9935
58,2025-03-24,45452.82,44740.63,70303.93,22,1000000.0,-489.4463,4.5453
59,2025-03-25,-1414.84,14252.62,218.13,30,1000000.0,-260.8473,-0.1415
60,2025-03-26,69455.94,105888.65,70804.84,22,1000000.0,-2651.396,6.9456
61,2025-03-27,57020.56,102167.65,72049.82,31,1000000.0,-1223.3881,5.7021
62,2025-03-28,92245.44,65116.46,105872.85,44,1000000.0,-2007.6789,9.2245
63,2025-04-01,16425.73,54142.42,41645.15,22,1000000.0,-1563.094,1.6426
64,2025-04-02,36530.68,79708.92,43367.81,22,1000000.0,-3222.5429,3.6531
65,2025-04-03,-65508.2,108869.47,17756.32,26,1000000.0,-882.6055,-6.5508
66,2025-04-04,-19152.7,63250.37,28305.92,22,1000000.0,-2347.7787,-1.9153
67,2025-04-07,-49.79,49.79,0.0,2,1000000.0,-17196.4192,-0.005
68,2025-04-08,-3381.33,4104.89,0.0,2,1000000.0,-74.0345,-0.3381
69,2025-04-09,-28072.77,115474.9,13778.83,22,1000000.0,-3725.6278,-2.8073
70,2025-04-11,89258.04,62711.99,99471.63,248,1000000.0,-352.6993,8.9258
71,2025-04-15,-4067.66,27198.11,17072.45,38,1000000.0,-358.8992,-0.4068
72,2025-04-16,11184.23,174185.74,182196.33,54,1000000.0,7.9389,1.1184
73,2025-04-17,178362.22,85201.0,239184.95,44,1000000.0,-1000.3839,17.8362
74,2025-04-21,52576.72,57574.23,98957.12,34,1000000.0,-125.1297,5.2577
75,2025-04-22,-45246.09,72314.85,17906.28,22,1000000.0,-73.6597,-4.5246
76,2025-04-23,-15995.84,70940.73,31133.39,22,1000000.0,-3132.1399,-1.5996
77,2025-04-24,102657.44,16652.66,105143.37,61,1000000.0,415.4049,10.2657
78,2025-04-25,28648.07,100272.04,108320.05,34,1000000.0,-261.751,2.8648
79,2025-04-28,16828.24,59425.42,31748.18,32,1000000.0,-960.7474,1.6828
80,2025-04-29,9573.94,48372.59,21447.63,22,1000000.0,-752.7822,0.9574
81,2025-04-30,125573.02,97666.91,125573.02,26,1000000.0,-2562.3823,12.5573
82,2025-05-02,58092.56,117755.12,69998.35,22,1000000.0,-3450.4167,5.8093
83,2025-05-05,-28809.42,58977.77,13464.44,38,1000000.0,-1316.4145,-2.8809
84,2025-05-06,-27053.38,42412.5,0.0,104,1000000.0,-242.9588,-2.7053
85,2025-05-07,53909.91,66616.38,63750.5,70,1000000.0,-2452.3983,5.391
86,2025-05-08,160156.52,67207.14,160306.56,43,1000000.0,-1129.1071,16.0157
87,2025-05-09,-14573.32,81135.46,60308.11,22,1000000.0,-6448.4002,-1.4573
88,2025-05-12,124336.45,55444.78,131156.74,22,1000000.0,-418.4243,12.4336
89,2025-05-13,6600.95,29481.54,14964.09,24,1000000.0,-22.8591,0.6601
90,2025-05-14,229881.59,26908.08,229895.61,108,1000000.0,-901.686,22.9882
91,2025-05-15,99801.55,11394.8,103000.6,36,1000000.0,-3832.1844,9.9802
92,2025-05-16,-66955.57,120737.99,22880.93,22,1000000.0,-1524.0296,-6.6956
93,2025-05-19,29941.34,38879.9,41331.48,66,1000000.0,-1112.3126,2.9941
94,2025-05-20,121495.49,23144.09,130999.76,22,1000000.0,287.2589,12.1495
95,2025-05-21,-73434.67,196656.0,98364.53,22,1000000.0,-943.027,-7.3435
96,2025-05-22,118154.07,11054.17,118171.51,82,1000000.0,-2025.6845,11.8154
97,2025-05-23,-90158.88,117529.99,11855.91,30,1000000.0,-1854.8949,-9.0159
98,2025-05-26,48730.55,53145.69,50773.45,94,1000000.0,235.5843,4.8731
99,2025-05-27,-11.68,11.68,0.0,2,1000000.0,-4032.973,-0.0012
100,2025-05-28,-22009.72,66639.68,20812.77,28,1000000.0,-4140.6758,-2.201
101,2025-05-29,158820.51,22107.55,177713.78,74,1000000.0,-3166.7567,15.8821
102,2025-05-30,52146.78,44136.58,53489.02,24,1000000.0,-2889.8171,5.2147
103,2025-06-02,46009.47,54637.77,63683.88,22,1000000.0,-1147.1994,4.6009
104,2025-06-03,-4054.97,5347.08,0.0,22,1000000.0,-81.1156,-0.4055
105,2025-06-04,-18466.0,62216.03,17816.38,22,1000000.0,-1412.8229,-1.8466
106,2025-06-05,-17073.65,173302.74,120695.17,22,1000000.0,-497.9765,-1.7074
107,2025-06-06,3532.49,67711.29,43479.36,38,1000000.0,28.2596,0.3532
108,2025-06-09,-31483.61,40995.57,3813.14,22,1000000.0,-696.4909,-3.1484
109,2025-06-10,-42175.52,52291.31,10115.79,72,1000000.0,-199.4254,-4.2176
110,2025-06-11,-47541.68,99931.11,29241.65,18,1000000.0,-55.6329,-4.7542
111,2025-06-12,121076.13,86143.98,187481.39,22,1000000.0,-1284.2783,12.1076
112,2025-06-13,15427.06,80084.39,25962.22,28,1000000.0,-1319.4627,1.5427
113,2025-06-16,-10116.69,53614.58,15710.89,22,1000000.0,-808.0513,-1.0117
114,2025-06-17,11489.61,36747.41,32004.53,34,1000000.0,-772.9436,1.149
115,2025-06-18,23089.72,89188.77,55131.34,26,1000000.0,-48.2255,2.309
116,2025-06-19,-5679.85,88617.14,50797.97,22,1000000.0,-1382.8379,-0.568
117,2025-06-20,89037.1,66029.84,100456.1,24,1000000.0,-307.0724,8.9037
118,2025-06-23,-3280.37,64217.91,60937.54,22,1000000.0,-820.3494,-0.328
119,2025-06-24,32231.42,28123.45,37675.03,57,1000000.0,-509.2853,3.2231
120,2025-06-25,-30720.92,163398.03,123692.64,28,1000000.0,-804.4684,-3.0721
121,2025-06-26,27845.52,169639.99,91056.41,22,1000000.0,-2159.6316,2.7846
122,2025-06-27,6305.66,43540.03,6305.66,22,1000000.0,-29.061,0.6306
123,2025-06-30,4894.79,36330.79,41225.59,22,1000000.0,-737.6636,0.4895
124,2025-07-01,-7529.64,31347.09,16180.27,22,1000000.0,-322.4926,-0.753
125,2025-07-02,-11490.52,88714.55,35861.92,22,1000000.0,-704.2105,-1.1491
126,2025-07-03,76699.01,161737.02,77312.57,42,1000000.0,-923.4182,7.6699
127,2025-07-04,45757.39,29032.76,62155.67,116,1000000.0,76.6969,4.5757
128,2025-07-07,-17074.21,65797.36,18451.04,46,1000000.0,-706.3895,-1.7074
129,2025-07-08,-28214.49,41010.07,398.25,40,1000000.0,-318.8693,-2.8214
130,2025-07-09,97396.37,163114.85,98150.57,42,1000000.0,-7.5832,9.7396
131,2025-07-10,91639.22,157267.47,101076.94,60,1000000.0,-143.7793,9.1639
132,2025-07-11,-3669.2,155336.48,141807.92,36,1000000.0,61.1993,-0.3669
133,2025-07-14,7146.34,57690.28,31101.99,36,1000000.0,-873.3712,0.7146
134,2025-07-15,43903.71,68265.76,76463.5,75,1000000.0,407.0631,4.3904
135,2025-07-16,-56004.64,122494.5,46516.59,18,1000000.0,-59.0004,-5.6005
136,2025-07-17,-5980.71,130050.7,60291.28,82,1000000.0,-36.645,-0.5981
137,2025-07-18,-19797.13,160446.79,117422.13,22,1000000.0,-263.7616,-1.9797
138,2025-07-21,-18681.22,76593.11,305.26,22,1000000.0,-420.3106,-1.8681
139,2025-07-22,14804.0,18972.4,21580.53,94,1000000.0,-5.4203,1.4804
140,2025-07-23,15305.59,105494.55,61014.9,24,1000000.0,26.1248,1.5306
141,2025-07-24,53797.49,113045.71,115524.63,64,1000000.0,104.0085,5.3797
142,2025-07-25,-27750.45,113763.38,78886.13,22,1000000.0,-911.5033,-2.775
143,2025-07-28,20387.24,61679.71,62229.39,32,1000000.0,-528.0762,2.0387
144,2025-07-29,53423.26,9575.08,54025.57,90,1000000.0,-390.4411,5.3423
145,2025-07-30,116670.22,15360.95,117405.69,464,1000000.0,-502.214,11.667
146,2025-07-31,157229.07,64627.71,160311.72,42,1000000.0,-2217.5482,15.7229
147,2025-08-01,112807.5,8679.9,113450.34,66,1000000.0,-1352.1533,11.2807
148,2025-08-04,52388.45,102173.89,87306.63,130,1000000.0,209.5422,5.2388
149,2025-08-05,-22517.42,53096.48,20311.18,18,1000000.0,-24.1179,-2.2517
150,2025-08-06,-13356.41,133827.32,94122.84,32,1000000.0,-36.8337,-1.3356
151,2025-08-07,107199.29,97801.92,107211.94,60,1000000.0,63.5534,10.7199
152,2025-08-08,70612.65,115851.04,114058.29,24,1000000.0,57.0028,7.0613
153,2025-08-11,62836.62,28689.49,76562.71,40,1000000.0,-501.5549,6.2837
154,2025-08-12,57994.71,24366.5,78824.11,94,1000000.0,-52.1107,5.7995
155,2025-08-13,19525.85,77211.87,82859.55,24,1000000.0,-1752.0593,1.9526
156,2025-08-14,-88660.05,133538.44,44878.39,18,1000000.0,-213.7848,-8.866
157,2025-08-18,25867.11,48929.72,32938.65,22,1000000.0,-561.9546,2.5867
158,2025-08-19,23603.0,51897.92,50608.78,124,1000000.0,177.7509,2.3603
159,2025-08-20,-4838.09,72951.34,41634.67,18,1000000.0,-16.4029,-0.4838
160,2025-08-21,-7241.95,88308.61,26508.04,22,1000000.0,-564.8479,-0.7242
161,2025-08-22,5577.54,73323.57,30293.76,22,1000000.0,-705.7049,0.5578
162,2025-08-25,-35248.21,64502.65,21620.13,46,1000000.0,-91.8959,-3.5248
163,2025-08-26,14077.75,19275.87,21678.1,116,1000000.0,-389.1038,1.4078
164,2025-08-28,76933.28,146784.11,85292.74,44,1000000.0,-906.2695,7.6933
165,2025-08-29,103096.2,76236.73,108041.69,48,1000000.0,151.5835,10.3096
166,2025-09-01,4170.15,46566.22,10056.84,24,1000000.0,-75.3952,0.417
