#{"t_start": 1770032551.6979103, "env_id": "None"}
r,l,t
-212.268038,345,15.407673
-62.626774,345,27.137429
-216.368403,345,39.437461
-132.558574,345,51.435994
-34.238731,345,63.494618
-131.641149,345,76.346536
-32.640024,345,88.381856
-187.730222,345,100.841259
-26.246157,345,113.318488
-189.643872,345,125.483657
-87.354716,345,137.602197
-59.553779,345,150.440603
-117.01012,345,162.318582
-78.00555,345,174.846874
-98.595235,345,220.084832
-51.997247,345,231.616551
-126.12993,345,243.743211
-58.626616,345,256.909117
10.37745,345,269.075979
-214.404159,345,281.197784
-133.494398,345,293.267489
-160.31491,345,305.325246
0.928711,345,318.20896
-73.207455,345,332.981775
-71.829204,345,347.344978
-68.75026,345,362.854227
-80.714049,345,376.673517
-152.862153,345,390.633948
6.042599,345,460.968899
-78.225257,345,476.483861
-36.03893,345,489.724107
-205.928822,345,503.41011
-184.495326,345,517.392039
-17.503768,345,529.817465
-66.933164,345,542.012041
-80.065362,345,556.137641
-66.82738,345,569.519202
-55.103209,345,581.979894
-26.384717,345,594.305574
-132.432734,345,607.051359
-97.420809,345,619.664082
-90.49358,345,633.927657
-102.766442,345,646.181309
31.424892,345,693.883847
107.373244,345,705.822104
-33.865502,345,717.91988
-69.18231,345,730.405823
-85.929506,345,743.926095
-126.709922,345,756.421138
-47.007015,345,768.994252
-55.966308,345,781.887309
-114.534121,345,795.021882
-114.464585,345,807.520677
-83.833901,345,821.218603
-61.063501,345,834.360421
-58.291431,345,846.999424
-71.603255,345,859.747522
-120.866226,345,905.410912
-2.607971,345,917.916015
35.363583,345,931.10161
-156.275712,345,943.975644
-43.033266,345,956.925671
-253.523104,345,970.729068
-74.663177,345,983.559724
-120.190111,345,997.244402
-43.27043,345,1010.619025
-51.133717,345,1023.18328
-14.007451,345,1044.721036
-114.010577,345,1066.994947
-170.024085,345,1080.164299
-86.959234,345,1092.047553
-90.646666,345,1105.241959
20.778013,345,1158.115169
60.433467,345,1169.867693
54.914,345,1182.045602
-44.28702,345,1194.375351
-38.013113,345,1206.726808
