episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
1,2025-01-01,-36878.43,67131.06,22571.58,20,1000000.0,-50.9038,-3.6878
2,2025-01-02,43077.88,49483.0,45649.91,49,1000000.0,29.8397,4.3078
3,2025-01-03,-55692.25,157105.69,55178.6,45,1000000.0,-111.8073,-5.5692
4,2025-01-06,-62192.69,96817.5,10991.58,9,1000000.0,-464.4498,-6.2193
5,2025-01-07,-59841.0,89814.09,27388.39,9,1000000.0,-263.9008,-5.9841
6,2025-01-08,-1636.1,188564.11,55363.74,49,1000000.0,-71.7808,-0.1636
7,2025-01-09,-101324.99,130787.55,13399.1,10,1000000.0,-132.3672,-10.1325
8,2025-01-10,-68901.07,156584.59,67426.47,47,1000000.0,-42.2366,-6.8901
9,2025-01-13,-38106.53,58090.32,0.0,25,1000000.0,-148.3401,-3.8107
10,2025-01-14,-45707.95,54647.52,8732.29,9,1000000.0,-225.3362,-4.5708
11,2025-01-15,-10873.25,60662.99,26829.23,51,1000000.0,-30.8704,-1.0873
12,2025-01-16,-4003.03,13527.82,1532.29,4,1000000.0,-365.3189,-0.4003
13,2025-01-17,-122546.48,167188.6,10457.31,84,1000000.0,-161.4534,-12.2546
14,2025-01-20,26763.43,41570.54,63545.73,22,1000000.0,84.8737,2.6763
15,2025-01-21,-15881.14,118802.87,86357.26,9,1000000.0,-328.3858,-1.5881
16,2025-01-22,-60321.44,187707.67,29422.92,41,1000000.0,-121.5722,-6.0321
17,2025-01-23,-8048.65,40801.05,18526.99,50,1000000.0,-60.1737,-0.8049
18,2025-01-24,-79475.8,131622.39,43854.99,29,1000000.0,-69.682,-7.9476
19,2025-01-27,-89998.82,120921.79,29271.71,9,1000000.0,-237.9468,-8.9999
20,2025-01-28,-7616.4,149870.11,121329.61,60,1000000.0,144.1613,-0.7616
21,2025-01-29,-27199.11,42390.11,14523.56,18,1000000.0,-60.447,-2.7199
22,2025-01-30,39343.75,84766.0,48994.7,45,1000000.0,-63.0142,3.9344
23,2025-01-31,21575.1,9349.0,21960.6,114,1000000.0,262.4674,2.1575
24,2025-02-01,-193944.25,386538.77,183340.49,37,1000000.0,-113.3981,-19.3944
25,2025-02-03,-46281.52,91719.24,10721.66,21,1000000.0,-162.7563,-4.6282
26,2025-02-04,138324.75,52256.99,155104.9,42,1000000.0,368.2361,13.8325
27,2025-02-05,-35274.04,103559.32,16069.42,43,1000000.0,-294.4295,-3.5274
28,2025-02-06,-52974.69,88552.11,15089.96,10,1000000.0,-172.2187,-5.2975
29,2025-02-07,-87858.61,305405.52,165313.14,21,1000000.0,-120.6873,-8.7859
30,2025-02-10,-45154.03,49062.9,3715.25,9,1000000.0,-508.7614,-4.5154
31,2025-02-11,-22256.47,33865.44,296.9,15,1000000.0,-220.6206,-2.2256
32,2025-02-12,-26054.81,239371.64,173676.67,47,1000000.0,21.0644,-2.6055
33,2025-02-13,-51558.88,58259.8,4306.06,32,1000000.0,-177.2754,-5.1559
34,2025-02-14,-26006.75,125528.51,3942.92,28,1000000.0,-137.7035,-2.6007
35,2025-02-17,-38366.75,142314.04,20171.73,53,1000000.0,-119.9827,-3.8367
36,2025-02-18,-25675.38,66261.4,21183.45,31,1000000.0,-189.7402,-2.5675
37,2025-02-19,-70212.83,71840.0,0.0,34,1000000.0,-106.0049,-7.0213
38,2025-02-20,29670.4,23033.85,32743.83,113,1000000.0,87.9262,2.967
39,2025-02-21,-57413.83,103869.76,29206.13,10,1000000.0,-138.0878,-5.7414
40,2025-02-24,-81073.07,92233.54,3540.2,9,1000000.0,-243.2993,-8.1073
41,2025-02-25,-20597.8,38307.67,17709.88,70,1000000.0,-67.2357,-2.0598
42,2025-02-27,-74797.31,124268.74,30347.77,9,1000000.0,-251.0811,-7.4797
43,2025-02-28,-65148.35,116243.56,6783.33,9,1000000.0,-182.9244,-6.5148
44,2025-03-03,-77113.87,87465.6,0.0,9,1000000.0,-238.5635,-7.7114
45,2025-03-04,-14031.62,17498.79,658.76,12,1000000.0,-143.5465,-1.4032
46,2025-03-05,-18980.35,21857.33,1624.2,14,1000000.0,-63.9179,-1.898
47,2025-03-06,8336.55,97976.59,58328.87,40,1000000.0,7.9339,0.8337
48,2025-03-07,-128014.35,169633.53,29619.3,37,1000000.0,-270.7547,-12.8014
49,2025-03-10,-88570.79,89660.21,292.44,21,1000000.0,-287.27,-8.8571
50,2025-03-11,-4149.43,15946.67,2049.33,54,1000000.0,-104.9488,-0.4149
51,2025-03-12,-108823.26,154176.87,0.0,35,1000000.0,-413.3234,-10.8823
52,2025-03-13,-108845.72,152604.39,0.0,12,1000000.0,-215.04,-10.8846
53,2025-03-17,-14961.59,33215.73,2901.93,9,1000000.0,-237.1091,-1.4962
54,2025-03-18,55665.34,47135.08,57602.38,20,1000000.0,32.7916,5.5665
55,2025-03-19,-35173.94,44280.22,2775.27,36,1000000.0,-109.2798,-3.5174
56,2025-03-20,-29808.34,132207.09,35500.3,15,1000000.0,-125.1489,-2.9808
57,2025-03-21,-1958.97,15607.21,6315.84,24,1000000.0,-63.5152,-0.1959
58,2025-03-24,25864.06,61964.75,53642.92,21,1000000.0,6.0011,2.5864
59,2025-03-25,-77650.44,90919.98,11822.66,15,1000000.0,-207.9357,-7.765
60,2025-03-26,-75854.88,156840.37,24362.3,11,1000000.0,-138.2665,-7.5855
61,2025-03-27,41305.73,37077.9,44241.16,136,1000000.0,-192.8135,4.1306
62,2025-03-28,-45816.21,105518.06,2534.66,32,1000000.0,-147.4387,-4.5816
63,2025-04-01,-34562.44,59749.83,15048.04,17,1000000.0,-430.0763,-3.4562
64,2025-04-02,-98635.23,214434.92,42118.25,71,1000000.0,-151.4276,-9.8635
65,2025-04-03,-41276.16,63724.77,19622.02,28,1000000.0,-132.6392,-4.1276
66,2025-04-04,-174139.84,232474.65,45985.33,9,1000000.0,-233.3947,-17.414
67,2025-04-07,-174768.27,369638.93,92050.46,11,1000000.0,-274.0872,-17.4768
68,2025-04-08,-52419.52,132331.05,79911.53,42,1000000.0,29.3894,-5.242
69,2025-04-09,-248783.43,304423.85,13440.21,29,1000000.0,-207.7184,-24.8783
70,2025-04-11,-116979.47,152742.01,35762.54,51,1000000.0,-242.0454,-11.6979
71,2025-04-15,-33249.68,48151.66,7745.4,26,1000000.0,-176.4147,-3.325
72,2025-04-16,-3236.0,18562.27,13572.55,71,1000000.0,-67.5906,-0.3236
