month,pnl,max_drawdown,trades,investment,avg_pnl,roi_pct
2025-01,-677082.62,260220.5,1325,1000000.0,-29438.37,-67.71
2025-02,-1638274.67,403990.22,1053,1000000.0,-81913.73,-163.83
2025-03,-1251695.02,243557.98,869,1000000.0,-65878.69,-125.17
2025-04,-1645087.85,381941.17,833,1000000.0,-86583.57,-164.51
2025-05,-2258334.96,357690.46,1511,1000000.0,-107539.76,-225.83
2025-06,-1132154.32,193835.0,776,1000000.0,-53912.11,-113.22
2025-07,-515914.86,183620.36,705,1000000.0,-27153.41,-51.59
