episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
1,2025-01-01,-110462.57,138604.43,9457.19,61,1000000.0,-147.4257,-11.0463
2,2025-01-02,157350.69,69379.68,178873.45,21,1000000.0,121.1344,15.7351
3,2025-01-03,-60490.93,171989.75,34175.22,112,1000000.0,-154.5148,-6.0491
4,2025-01-06,172084.37,113419.53,198814.45,9,1000000.0,83.619,17.2084
5,2025-01-07,-11702.94,120231.37,62339.5,52,1000000.0,-155.2792,-1.1703
6,2025-01-08,25178.81,254441.16,96147.51,117,1000000.0,-79.1864,2.5179
7,2025-01-09,-153517.86,229694.56,52248.92,30,1000000.0,-160.5234,-15.3518
8,2025-01-10,-140970.45,227700.92,65680.17,68,1000000.0,-118.7654,-14.097
9,2025-01-13,-80581.51,140092.97,0.0,60,1000000.0,-180.9405,-8.0582
10,2025-01-14,-66923.08,84004.85,12835.74,44,1000000.0,-261.8958,-6.6923
11,2025-01-15,-56980.23,159331.72,81133.94,109,1000000.0,-70.1845,-5.698
12,2025-01-16,-68175.82,114459.77,4779.78,9,1000000.0,-233.4046,-6.8176
13,2025-01-17,-167876.47,203085.54,0.0,129,1000000.0,-188.6793,-16.7876
14,2025-01-20,14161.56,46071.61,54892.09,31,1000000.0,10.3618,1.4162
15,2025-01-21,142826.84,110897.91,148871.22,20,1000000.0,120.2952,14.2827
16,2025-01-22,-77966.81,260220.5,63427.62,115,1000000.0,-134.4787,-7.7967
17,2025-01-23,-32478.9,123513.57,78987.1,9,1000000.0,-89.1637,-3.2479
18,2025-01-24,-122161.38,174174.67,38304.33,124,1000000.0,-102.8841,-12.2161
19,2025-01-27,8868.22,71571.45,38121.6,13,1000000.0,-35.4426,0.8868
20,2025-01-28,-44391.16,154080.89,84606.45,73,1000000.0,-35.5674,-4.4391
21,2025-01-29,-63033.28,197762.17,124080.78,45,1000000.0,-59.6203,-6.3033
22,2025-01-30,-14610.52,125406.11,14572.73,65,1000000.0,-98.7159,-1.4611
23,2025-01-31,74770.8,49628.56,78901.01,9,1000000.0,83.5958,7.4771
24,2025-02-01,-249263.82,403990.22,154726.4,122,1000000.0,-143.6933,-24.9264
25,2025-02-03,-87583.13,142178.11,20437.85,87,1000000.0,-237.3023,-8.7583
26,2025-02-04,89107.08,61193.98,105887.23,39,1000000.0,-13.7626,8.9107
27,2025-02-05,-132719.68,220004.81,9210.76,80,1000000.0,-242.494,-13.272
28,2025-02-06,-60353.96,127483.96,26198.56,20,1000000.0,-150.84,-6.0354
29,2025-02-07,11394.68,304962.42,245469.2,122,1000000.0,-21.5379,1.1395
30,2025-02-10,-23280.62,56277.62,20226.77,9,1000000.0,-62.1368,-2.3281
31,2025-02-11,116488.81,70858.2,142410.73,44,1000000.0,11.9996,11.6489
32,2025-02-12,-223730.79,355682.21,103501.03,131,1000000.0,-73.0493,-22.3731
33,2025-02-13,-298128.6,325282.18,15272.3,27,1000000.0,-196.058,-29.8129
34,2025-02-14,-90208.66,215898.11,34960.21,34,1000000.0,-143.1301,-9.0209
35,2025-02-17,-61457.89,150156.01,4495.63,57,1000000.0,-193.017,-6.1458
36,2025-02-18,-90448.48,114780.22,13096.97,49,1000000.0,-236.5507,-9.0448
37,2025-02-19,-144486.83,168223.46,22013.65,65,1000000.0,-130.9107,-14.4487
38,2025-02-20,-85744.52,134439.92,28045.24,9,1000000.0,-171.2957,-8.5745
39,2025-02-21,-75194.97,183000.38,72951.63,21,1000000.0,-116.075,-7.5195
40,2025-02-24,-97671.01,120324.23,0.0,56,1000000.0,-333.8024,-9.7671
41,2025-02-25,-47381.32,68455.63,21074.31,9,1000000.0,-146.8136,-4.7381
42,2025-02-27,-77897.72,126750.11,33100.18,17,1000000.0,-237.7789,-7.7898
43,2025-02-28,-9713.24,141795.94,51423.86,55,1000000.0,-140.8898,-0.9713
44,2025-03-03,-29538.04,104085.11,56221.86,9,1000000.0,-56.5587,-2.9538
45,2025-03-04,-25928.47,65143.01,10083.68,11,1000000.0,-155.4014,-2.5928
46,2025-03-05,-44912.75,77275.16,12626.65,17,1000000.0,-90.1435,-4.4913
47,2025-03-06,36121.66,155956.71,95280.49,51,1000000.0,-15.5365,3.6122
48,2025-03-07,-184250.95,243557.98,44458.86,37,1000000.0,-179.8252,-18.4251
49,2025-03-10,-58212.87,151799.54,34274.6,78,1000000.0,-359.1699,-5.8213
50,2025-03-11,40737.04,44929.96,51343.16,9,1000000.0,8.2329,4.0737
51,2025-03-12,-204518.6,228330.82,0.0,67,1000000.0,-232.9856,-20.4519
52,2025-03-13,-155152.4,224329.01,0.0,46,1000000.0,-211.3248,-15.5152
53,2025-03-17,-97160.66,119738.99,14329.61,111,1000000.0,-253.4508,-9.7161
54,2025-03-18,20090.85,55505.34,22027.89,33,1000000.0,-191.8321,2.0091
55,2025-03-19,-107456.56,123196.62,5875.8,11,1000000.0,-170.1397,-10.7457
56,2025-03-20,-66143.48,208060.15,75465.6,29,1000000.0,-171.2529,-6.6143
57,2025-03-21,-13554.06,61022.35,33325.78,13,1000000.0,-30.3944,-1.3554
58,2025-03-24,-15620.66,84679.3,12234.97,29,1000000.0,-105.8317,-1.5621
59,2025-03-25,-157326.93,201679.38,22350.52,82,1000000.0,-273.6675,-15.7327
60,2025-03-26,-36592.55,198232.45,28088.04,95,1000000.0,-137.3561,-3.6593
61,2025-03-27,-65278.92,155423.52,3135.63,15,1000000.0,-214.4482,-6.5279
