#{"t_start": 1774359361.594903, "env_id": "None"}
r,l,t
-1391.953374,1470,28.489264
-135.325604,1110,45.699713
-384.161525,1095,62.852205
-331.089414,1470,131.988325
-129.332712,1469,156.321557
112.009388,1110,174.717528
-510.616104,1470,199.162058
-817.369394,1470,271.188419
-272.430318,1095,289.523585
-325.034326,1470,314.081401
-308.441202,1470,339.20182
35.130696,1470,413.920118
-103.403628,1470,438.730766
-96.012392,1470,463.856199
-353.695466,1470,538.636493
-230.985118,1470,563.640244
-318.657139,1470,588.668007
-32.858652,1470,613.854582
-229.194719,1470,688.659689
-27.603689,1470,713.803152
-110.530713,1470,738.868467
65.138056,1470,808.687986
-80.762234,1470,834.236552
-306.956842,1470,859.599728
-42.468274,1095,877.99541
-234.287996,1469,951.001908
-354.301816,1467,976.378455
-327.456915,1470,1001.378612
267.446081,735,1058.860476
186.609133,1470,1084.238006
-295.592668,1470,1109.747173
528.91296,1470,1135.174005
963.695312,1469,1210.543299
-256.631656,1469,1235.999053
-173.175435,1470,1261.351706
75.592012,1470,1331.821615
-234.157635,1470,1357.044917
95.859098,1470,1382.537594
-223.996799,1470,1408.460499
25.868908,1470,1482.575314
31.002808,1470,1508.226672
31.59254,1470,1533.982838
423.964673,1470,1601.148801
-387.391222,1470,1627.036677
-1019.435674,1470,1652.631593
-181.207481,1463,1720.08434
291.300356,1470,1745.372636
-296.783565,1470,1770.945372
-184.535682,1470,1796.576805
-157.994814,1470,1867.073664
-56.354039,1470,1892.671552
109.321609,1470,1918.297385
-19.309712,1470,1993.62503
934.173809,1470,2019.353389
-91.694514,1110,2039.239818
-73.085548,1470,2064.439842
183.275577,1470,2135.791788
187.690246,1845,2167.233638
66.145521,1470,2192.688496
535.795814,1470,2267.840451
-66.026011,1110,2287.867056
-71.200113,1470,2313.497271
-349.802875,1470,2339.118475
305.515364,1470,2409.237139
-273.944049,1470,2434.703643
432.49073,1470,2460.315233
418.093222,1470,2535.93564
-97.783765,1470,2561.446535
-336.049214,1470,2586.61352
-60.396624,1095,2604.92516
-222.836501,1470,2675.193905
-224.003956,1470,2700.998965
74.262552,1470,2726.144054
-46.002873,1095,2792.282953
297.277794,1470,2818.066749
-178.93085,1470,2843.467592
70.706633,1095,2862.297044
-238.414024,1470,2937.644974
-48.634886,1470,2963.30113
-355.498782,1470,2988.780872
-271.631559,1470,3065.240172
-297.856065,1470,3090.952791
250.30505,1470,3116.569472
148.588115,735,3129.507154
-70.084758,1470,3204.847745
-419.94116,1470,3230.616946
-295.745444,1470,3255.594688
121.133953,1470,3281.09552
-171.753442,1470,3353.84294
206.162036,1470,3379.747578
-70.166566,1470,3405.492954
-51.620366,1470,3481.662188
-32.424058,1095,3500.947341
474.480886,1470,3526.322754
-15.637563,1470,3551.882622
-387.391222,1470,3624.463719
-268.133493,1470,3649.865368
-57.83092,1470,3675.439556
321.630554,1470,3749.2109
-297.832852,1470,3774.750899
-363.963037,1470,3800.742444
-111.374856,1470,3826.138823
-385.554349,1470,3899.818498
-156.001939,1110,3919.181052
-344.055914,1470,3945.088681
383.739646,1470,4018.072621
-309.295653,1470,4043.476688
357.884796,1470,4069.158658
230.613271,1470,4095.187462
-280.636187,1470,4168.887721
-243.231881,1470,4194.033242
270.456965,1845,4226.099789
-330.690833,1470,4299.296538
-478.298318,1470,4324.826689
278.803037,1470,4350.615153
174.199568,1468,4420.952627
-544.074558,1470,4446.179855
98.466848,1470,4472.231057
-212.942031,1470,4497.664317
1029.040904,1470,4567.932762
395.632167,1470,4593.465142
-390.45388,1470,4618.939876
162.337701,1095,4686.777365
80.995581,1470,4712.353881
-409.936298,1470,4737.841677
-229.815488,1470,4763.841505
303.693917,1470,4839.607273
-559.888685,1470,4865.01272
-205.285748,1470,4890.717535
-225.480692,1470,4961.624351
-213.156386,1470,4987.037741
-236.844405,1470,5012.419768
-377.890683,1469,5037.708654
-228.615255,1095,5106.422691
1112.878319,1095,5125.097569
-279.093475,1470,5150.917907
61.470623,1470,5221.21105
107.508862,1095,5239.676594
44.67129,1470,5265.411466
-51.245655,1470,5291.47854
-15.27335,1470,5366.919436
-92.755117,1470,5392.499692
7.470227,1470,5418.143695
-289.849277,1470,5493.093877
132.274092,1470,5518.478749
-130.282154,1470,5544.076915
-12.454189,1470,5569.671072
-32.13569,1470,5642.173189
-201.862155,1470,5667.599714
108.480955,1095,5686.79493
59.543574,1110,5706.848377
378.624669,1845,5785.44009
-289.869621,1470,5810.688399
90.64022,1470,5836.28619
151.925399,1470,5908.882828
-108.203243,1095,5928.388303
-191.630505,1470,5953.737694
-162.984793,1470,5979.493184
1710.593604,1470,6055.230646
97.700927,1470,6080.775258
-153.853663,1470,6106.566771
-60.102897,1470,6182.220952
-264.696134,1470,6207.875532
-190.729035,1095,6227.303335
-243.329733,1095,6246.007579
70.51178,1470,6321.262224
-191.630505,1470,6346.802635
-8.207507,780,6359.914521
-153.443677,1470,6385.411148
-286.098783,1470,6458.179286
123.353497,1467,6483.566396
-206.100093,1470,6509.034471
-74.669911,1470,6585.231073
-106.873393,1470,6610.778284
-235.570189,1470,6636.028117
-46.531636,1470,6661.606112
-104.726664,1470,6734.456398
-9.275624,1469,6759.838991
-64.991051,1095,6778.592803
502.550851,1470,6849.137451
-106.873393,1470,6874.824541
-260.247036,1470,6900.203506
2.99599,1095,6918.893873
52.371643,1470,6991.788237
16.673633,1095,7011.130098
367.512138,1469,7036.963407
-170.853179,1470,7062.675828
-264.696134,1470,7135.353882
-121.632273,1470,7160.829893
136.372602,1470,7186.33816
-106.873393,1470,7261.551566
332.154219,1470,7287.557402
-35.826235,1470,7313.091427
-227.47225,1470,7385.987134
-235.648397,1470,7411.825525
-359.609534,1095,7430.652215
-172.603965,1470,7456.051446
123.353497,1467,7532.7314
404.837251,1470,7558.601894
-247.708232,1470,7584.525985
-70.001495,1470,7657.293493
-37.277657,1470,7682.858542
-23.827932,1470,7708.502051
239.372163,1470,7734.583232
-189.673064,1470,7807.478705
-163.417921,1470,7833.272702
-63.473898,1095,7852.204959
-35.832339,1470,7923.254781
-191.630505,1470,7949.073728
63.014862,1470,7974.312607
438.127843,1470,8000.007036
367.512138,1469,8072.713251
157.526903,720,8084.348228
-260.247036,1470,8109.652887
439.845149,1470,8135.113009
232.765969,1470,8207.662932
-45.995369,1470,8233.888219
-366.233652,1470,8259.735267
-57.623229,1470,8335.092674
-204.128387,1095,8354.523587
