#{"t_start": 1774359360.988066, "env_id": "None"}
r,l,t
-1161.408038,1470,29.096402
137.41499,1470,52.412879
-122.695302,1095,69.526487
-110.50031,1470,138.681382
-98.752452,1110,157.141059
-107.212744,1470,181.314365
-84.237997,1095,199.3635
-23.301549,1470,271.38685
-334.752006,1470,296.130909
-468.613966,1470,320.705871
208.250112,1470,395.399101
-319.617864,1463,419.956853
860.07707,1469,445.107165
-211.752478,1470,470.411289
10.224786,1470,545.171649
-207.312877,1470,570.080494
135.428818,1469,595.549979
-258.715524,1470,670.517124
69.052302,1470,695.613587
81.810952,1470,720.700119
-228.010182,1470,745.571174
186.728062,1470,815.221592
-237.081979,1470,840.741771
-67.713681,1470,865.902197
-191.987284,1463,938.49681
207.128743,1470,963.821877
26.178647,780,977.89062
-206.100745,1469,1002.881451
-11.339312,1470,1072.67112
73.663889,1470,1098.391527
194.738779,1110,1117.755279
1413.602919,1470,1143.128753
-150.846711,1470,1218.405103
-149.18423,1470,1243.889343
689.96179,1470,1269.446056
-359.609534,1095,1333.14514
-89.535258,1470,1358.383684
-205.643335,1470,1383.87834
24.87032,1470,1409.780164
6.471881,1095,1477.229759
-163.73538,1470,1502.935976
-284.747771,1470,1528.442145
-65.878456,1845,1602.499917
49.675454,1095,1621.705152
-12.936998,1470,1647.319786
161.972772,1470,1672.950619
154.388507,1470,1740.289483
-139.01467,780,1753.638637
-148.326563,1470,1779.304963
-571.737241,1470,1805.049329
109.511603,1845,1882.299834
-61.200037,1470,1907.738345
-50.743209,1470,1933.613959
-298.0682,1469,2009.101525
-222.657342,1470,2034.83956
-284.212129,1470,2060.322783
-278.453792,1470,2131.458896
-66.026011,1110,2150.38149
-168.316558,1470,2176.427459
-289.877283,1470,2201.732133
62.590414,1470,2276.847139
-302.987755,1470,2302.661486
13.489549,1470,2328.087215
-137.035388,1110,2391.580022
-289.345003,1470,2417.576762
38.500309,1095,2436.583777
-127.330437,1470,2462.215301
-270.422761,1470,2537.794635
-116.455301,1095,2556.430167
-47.160446,1470,2581.400953
92.29955,1470,2607.028053
-31.973145,1470,2677.063497
90.357361,1470,2703.072918
-330.092918,1470,2728.216221
-330.410806,1470,2801.294537
-156.320585,1470,2826.724789
-133.491011,1470,2851.988799
-0.363136,1470,2877.290475
-88.762284,1470,2952.864899
126.740911,1170,2973.439205
-116.982694,1470,2998.86852
15.298906,1470,3075.198061
-355.446378,1470,3101.226868
-161.019688,1470,3126.73967
134.437672,1470,3152.145395
-192.768149,1470,3227.562248
-40.963968,1470,3252.659538
155.607756,1470,3278.215457
-175.679844,1095,3344.292965
-254.446296,1470,3369.797545
-133.907937,1110,3389.711891
-112.357136,1470,3415.18267
129.523744,1170,3486.447747
-99.755428,1470,3511.72008
277.851237,1470,3537.015853
-21.806931,1470,3609.817685
49.712377,1470,3635.464747
-132.119946,1470,3660.978354
388.181632,1470,3687.027246
268.945786,1470,3760.517684
-224.756418,1095,3779.567405
-492.368025,1470,3805.157667
-344.334901,1470,3830.912087
9.919249,1470,3904.392348
161.793759,1470,3930.056646
340.959036,1470,3955.992025
-337.777972,1470,4029.007201
-361.029714,1470,4054.619318
-302.851512,1470,4080.28854
-217.368847,1470,4153.804261
126.799027,1470,4179.41637
80.730684,1470,4205.188072
183.395733,1470,4230.85127
454.458717,1470,4303.642945
-396.050695,1470,4329.187634
340.956376,1470,4355.19364
216.691091,1470,4425.524225
-146.524893,1470,4450.787515
-179.85435,1470,4476.59906
62.797157,1470,4501.828537
248.801998,1470,4572.327415
-14.823796,780,4585.528955
-257.335381,1470,4611.110448
-212.534904,1470,4685.358683
212.350091,1470,4710.914115
113.875921,1470,4736.398886
-397.901794,1467,4762.178649
62.84709,1470,4837.727684
267.571703,1110,4856.860374
101.935321,1468,4882.407024
-252.377035,1470,4953.22958
-326.594511,1470,4978.925126
-305.535393,1470,5004.54893
-189.702066,1470,5030.326229
