#{"t_start": 1773904351.4611661, "env_id": "None"}
r,l,t
-31.723601,1095,44.74359
-9.392104,1470,96.505354
-16.25902,1470,136.554035
-86.370847,1470,261.148314
-8.08535,1470,313.778817
-11.093934,1470,363.076198
-89.46813,1470,398.326842
-7.284846,1110,524.518061
-7.520557,1470,577.89313
-10.559558,1470,619.20393
-7.628284,1110,744.716745
-26.027474,1470,799.070783
-8.480624,1470,847.091872
-10.26657,1470,882.292575
-5.773693,1110,1003.678087
-8.761731,1470,1056.986694
-7.89245,1470,1098.608964
-9.930369,1470,1242.323851
-10.26657,1470,1295.365503
-7.331556,1470,1337.666955
-9.242575,1470,1376.486422
-8.726497,1470,1528.464752
-7.887989,1470,1572.904185
-23.457194,1110,1599.0905
-5.873103,1095,1634.932428
-7.887989,1470,1784.484775
-10.696438,1470,1825.286007
-11.854314,1470,1866.749476
-8.536409,1470,2021.983079
-10.208357,1470,2064.044458
-7.771179,1470,2105.883402
-7.641897,1470,2159.688242
-11.17866,1470,2296.192521
-5.939352,1095,2322.876894
-9.151422,1470,2374.682228
-8.480624,1470,2509.956549
-8.203437,1470,2549.589411
-5.26477,1095,2580.746665
-8.511362,1470,2634.497583
-10.892813,1470,2777.187569
-8.29158,1470,2815.612885
-7.806715,1470,2868.922548
-8.304934,1470,8907.327379
-10.262584,1470,8961.319178
