#{"t_start": 1773904352.1323826, "env_id": "None"}
r,l,t
-10.756286,1470,57.773309
-10.54243,1470,109.176063
-7.742231,1469,144.717978
-75.559832,1470,273.778686
-4.777263,720,299.28592
-29.932881,1470,351.247993
-5.773693,1110,379.455038
-98.834211,1470,509.644121
-20.507709,1470,563.08236
-83.510771,1470,609.070368
-8.016857,1470,743.154868
-7.771179,1470,797.720363
-938.156445,1470,845.778551
-7.786182,1470,880.983066
-6.261954,1110,1002.15307
-91.571223,1470,1055.402691
-6.3908,1095,1087.742137
-8.726497,1470,1123.029349
-8.02737,1470,1280.151978
-424.546947,1470,1327.364386
-7.965415,1470,1362.631231
-7.055262,1470,1513.09884
-8.784432,1470,1562.231639
-11.17866,1470,1597.424288
-176.066217,1470,1646.377483
-7.543139,1470,1796.011536
-10.645454,1470,1832.418513
-7.742231,1469,1878.423663
-10.892813,1470,2033.986983
-7.154218,1470,2071.652387
-10.696438,1470,2117.921627
-9.368619,1470,2262.19572
-7.573154,1463,2303.625869
-8.183102,1470,2346.569527
-124.341084,1095,2386.327176
-11.854314,1470,2521.319589
-7.055262,1470,2556.847975
-7.162588,1470,2606.178761
-371.686773,1470,2757.003351
-10.696438,1470,2793.372838
-9.360522,1470,2840.465812
-10.18353,1470,2894.139272
-7.479737,1470,8933.014534
