#{"t_start": 1770131059.5053458, "env_id": "None"}
r,l,t
-65.321857,345,18.908294
-150.920112,345,29.774685
92.525594,345,40.665759
-114.133267,345,51.291308
-74.564676,345,62.076739
-32.398157,345,73.107483
-164.471811,345,83.991382
-89.386564,345,94.989099
-1.638286,345,106.509712
11.227235,345,117.237267
-134.904992,345,128.751911
-119.253602,345,139.923642
-106.293743,345,150.73176
-83.365791,345,162.179409
-12.199421,39,162.826534
-174.241363,345,205.687975
-58.397729,345,217.031985
12.862661,345,228.957147
-46.065698,345,240.463548
-153.354477,345,251.979946
-0.153873,345,263.318612
-165.306554,345,274.860453
-17.128756,345,286.673094
-112.983914,345,298.28482
-169.124408,345,310.27966
-175.972572,345,321.981675
-170.486575,345,333.589135
-56.59031,345,345.392172
-211.593257,345,356.701192
-183.548501,345,399.858079
41.319771,345,411.226128
-116.800704,345,422.711837
-70.447824,345,434.300226
-124.130761,345,445.780207
-48.538974,345,457.268945
-184.379034,345,469.278182
-6.097965,345,480.845258
-143.30171,345,492.604609
-263.180817,345,504.336811
-155.980215,345,515.894946
-79.94232,345,527.695111
-136.451924,345,539.167282
-138.318049,345,551.101171
-210.630044,345,562.710728
-144.084779,345,604.973711
-71.668751,345,616.689801
-113.22466,345,628.219679
-165.629398,345,639.519782
-172.318552,345,650.931921
-131.866337,345,662.605245
-137.090735,345,674.222741
48.645101,345,685.952832
-178.559997,345,697.710374
-58.019193,345,709.65357
-55.07142,345,721.863301
-66.827108,345,733.712053
-143.383665,345,745.360891
-121.121676,345,756.915368
-133.044986,345,799.691373
-13.672614,39,800.401426
-158.743614,345,811.982102
-13.276787,39,812.873735
-102.591551,345,825.194107
-176.175837,345,837.347533
-80.12057,345,849.667845
-31.84522,345,861.67246
-53.278035,345,874.009728
-144.613007,345,886.173705
-40.127173,345,898.658634
17.042369,345,911.193884
-37.203038,345,923.455353
-147.843069,345,935.676344
-145.352781,345,948.083721
-68.589599,345,960.241635
-71.167024,345,972.529276
-60.442605,345,1015.375543
-167.741153,345,1027.458265
-90.112723,345,1039.410709
-155.656503,345,1051.661774
-182.432892,345,1064.010597
-56.857982,345,1075.927086
-158.364737,345,1088.547596
-157.020112,345,1100.739652
-141.458084,345,1112.909524
-75.838517,345,1125.246088
-6.813171,345,1137.323478
57.970902,345,1149.609282
-115.691078,345,1161.798569
-163.799081,345,1173.861796
-167.419963,345,1217.242289
32.891128,345,1229.237251
-60.073456,345,1241.723741
-101.262934,345,1253.633665
-174.593361,345,1265.815379
-113.641014,345,1278.108613
-189.579052,345,1290.14505
-68.738537,345,1302.64826
-102.281469,345,1314.997492
-242.092915,345,1326.978169
-163.617065,345,1339.501534
-115.925717,345,1351.665129
-60.540181,345,1363.824962
-195.438487,345,1375.908177
-16.317621,345,1388.358357
-46.867563,345,1431.344443
-161.746804,345,1443.377771
-2.448801,345,1455.734997
-106.581268,345,1467.587149
-124.670287,345,1480.079533
14.265023,345,1492.150036
-97.855036,345,1504.315561
-269.326705,345,1516.517748
-265.62168,345,1528.848215
-133.443628,345,1541.322638
-121.681309,345,1553.586674
35.673756,345,1565.581849
-87.570121,345,1578.091545
7.919124,345,1591.297674
-77.169042,345,1634.633389
-84.938284,345,1646.426193
-46.839931,345,1658.528365
-136.79455,345,1670.781423
-119.373198,345,1682.826508
-96.199787,345,1695.055354
-135.373428,345,1707.017793
-191.169504,345,1719.182518
-204.528198,345,1731.092758
-81.71946,345,1743.182437
-106.933507,345,1755.624726
-118.469532,345,1767.540233
21.991735,345,1779.832558
-80.15927,345,1792.36181
-221.45795,345,1804.808504
-244.539062,345,1848.175399
-203.083076,345,1860.103722
-184.011411,345,1872.083916
-195.417253,345,1884.158581
-161.021301,345,1896.260568
-40.180324,345,1908.419654
-117.253584,345,1920.574667
43.427568,345,1933.092824
-203.858125,345,1945.15667
-131.081221,345,1957.398301
-65.551985,345,1970.262518
123.509621,345,1982.353427
-138.867807,345,1996.177802
-58.622939,345,2008.975248
-102.32495,345,2052.321903
-36.65914,345,2064.403539
-15.540556,345,2076.367708
-140.618383,345,2088.541555
-194.043435,345,2100.564202
-217.917614,345,2112.846526
-17.028265,345,2124.642001
76.697865,345,2136.985618
-60.335109,345,2149.799815
-100.606586,345,2161.946192
-194.395981,345,2174.504959
-174.66466,345,2186.775387
-113.696778,345,2198.966097
-198.113115,345,2211.334602
-116.413521,345,2223.439714
-170.737258,345,2266.533423
-183.930684,345,2278.363316
-204.912988,345,2290.699613
-54.432756,345,2302.825356
-190.07633,345,2314.689547
-127.91579,345,2327.008349
-161.284741,345,2339.356668
-198.97319,345,2351.81064
-207.691165,345,2364.112899
-51.181477,345,2376.373325
-237.027134,345,2388.995409
-165.632062,345,2401.527078
-242.77182,345,2414.137271
-148.133983,345,2426.184326
-67.32208,345,2469.543665
-165.348461,345,2481.74544
-148.872756,345,2493.717777
-177.70937,345,2506.159484
-131.962741,345,2518.531447
-203.868238,345,2530.826752
-146.153373,345,2542.989498
-36.863391,345,2555.206965
-210.24399,345,2567.845366
-199.32522,345,2580.378391
-156.5757,345,2593.315888
-208.11013,345,2605.508384
-31.013389,345,2617.848872
-114.785839,345,2630.540435
-36.084543,345,2642.816826
27.064911,345,2685.894188
22.276695,345,2698.378843
31.761566,345,2710.482667
-219.005052,345,2722.582028
-114.595575,345,2734.906674
-243.698115,345,2747.046368
-77.165585,345,2759.398105
-5.85586,345,2772.146365
-135.505728,345,2784.382232
-173.304615,345,2796.801902
24.036565,345,2809.318076
-109.15931,345,2821.514047
-58.360133,345,2834.232765
-218.664577,345,2846.565322
-109.500313,345,2890.219483
-114.813324,345,2902.275489
-186.647326,345,2914.534017
-125.385614,345,2926.845836
-161.942877,345,2939.078584
-134.887545,345,2951.419227
-189.029941,345,2963.671334
-132.310322,345,2975.875276
-148.239689,345,2988.604873
-187.458272,345,3001.020057
-135.786413,345,3013.685386
-146.00764,345,3026.125248
-254.2095,345,3038.581184
-159.233762,345,3051.124217
-116.052452,345,3063.82017
-181.202491,345,3106.989613
-183.97575,345,3119.06585
-189.339325,345,3131.321697
-217.854752,345,3143.335263
-129.375458,345,3155.258247
