#{"t_start": 1774254077.2599401, "env_id": "None"}
r,l,t
-252.120613,1470,41.570405
-133.478309,1470,67.680472
-227.868585,1470,95.788419
-63.450374,720,110.42654
-94.714136,1470,138.040112
-169.599751,1470,167.025894
433.27831,1095,189.116683
-350.506623,1470,277.835794
-21.803284,1470,304.540965
-154.368431,1470,332.509695
391.83106,780,349.068592
-49.60127,1470,378.356753
-538.059865,1470,405.529626
-9.520296,1095,427.236829
-122.172296,1470,455.271869
-693.636596,1470,548.986435
-158.260686,1470,581.221149
-50.392098,1470,610.09958
-391.320282,1470,637.568462
-54.724242,1470,668.690413
-150.40168,1470,694.482267
-26.227494,1470,781.674954
316.978394,1470,809.951512
246.98398,1110,831.846325
24.261686,1470,861.819614
-378.298675,1470,889.166675
316.553944,1095,910.01261
-120.982818,1470,939.661878
-87.386312,1467,968.706031
309.254019,1095,1049.400142
-111.358532,1470,1078.463805
142.752632,1470,1107.998007
-212.632022,1470,1137.92416
-266.542247,1110,1160.302947
102.462669,1470,1194.404118
-28.394933,1470,1227.56422
1468.219243,1470,1314.301072
1920.570841,1469,1344.50119
-17.720171,1095,1367.47063
-136.943702,1470,1396.486954
88.099756,1470,1427.018369
387.23657,1470,1455.515267
276.936208,1470,1485.607494
-37.561543,1470,1572.747064
130.628422,1470,1603.563104
-681.937114,1470,1634.20648
17.61923,1470,1664.498661
-454.894867,1470,1693.213151
599.665311,1470,1722.916451
-41.173762,1470,1752.893743
93.116625,1470,1839.022258
-23.462859,1470,1872.063435
-32.419344,1470,1902.111485
-16.002331,1470,1930.545585
-19.44548,1110,1952.605875
59.130286,1095,1975.488892
-282.213827,1470,2006.569523
268.317173,1095,2091.897052
1741.831464,1470,2123.519763
-30.013739,1470,2152.273633
-16.675754,1470,2180.761376
-152.870694,1470,2210.707156
-97.78046,1470,2238.849684
-51.446426,1470,2270.106135
-145.480961,1470,2365.164025
155.806285,1470,2395.165717
-448.377818,1470,2424.127877
-13.020175,1110,2447.665955
432.137994,1470,2475.904857
439.583321,1470,2508.249393
-468.523524,1470,2539.988784
326.816834,1470,2625.675872
45.28058,1470,2654.276681
595.509577,1095,2675.366547
316.175222,1470,2704.403426
308.27732,1095,2727.099665
373.039909,780,2743.765716
183.54336,1470,8789.083663
