#{"t_start": 1774254077.5710986, "env_id": "None"}
r,l,t
-255.58061,1470,41.258255
176.088348,1095,59.619731
42.096926,1095,80.916899
-295.135199,1470,110.116804
-144.504116,1470,137.728925
-87.534558,1470,166.718676
26.201018,1470,196.101279
221.223263,1470,284.061946
-215.232119,1470,311.652444
-134.957629,1470,340.984303
-151.472026,1470,370.727973
-200.985358,1470,397.829906
-22.118971,1470,425.757852
75.405251,1095,448.430453
864.423502,1095,531.961211
-232.978084,1470,563.74545
-41.643239,1470,593.269572
-139.783194,1470,622.416804
317.948576,1470,650.88431
388.487435,1470,681.094849
413.734679,1095,700.341834
217.897093,1470,786.859934
-281.757144,1470,816.326358
-806.743695,1470,845.551818
-668.276191,1470,874.828726
-118.350443,1110,894.109494
-105.304701,1470,923.513484
168.383126,1470,953.215056
1101.464142,1470,1041.699356
-22.582236,1470,1071.166271
386.898689,1470,1099.757548
634.816902,1470,1129.67458
-507.935181,1470,1159.216626
89.976973,1470,1193.22311
1561.011001,1470,1226.54387
83.916181,1095,1306.673951
-27.3642,1470,1336.242963
-13.115778,1110,1358.335899
-23.621471,1470,1388.389612
-535.464026,1470,1418.449506
81.182963,1470,1447.370193
-19.889554,1470,1477.196108
906.498033,1470,1564.725162
-24.04757,1470,1594.397363
371.632386,1470,1625.422404
118.260421,1470,1655.585601
-23.099448,1470,1684.898704
177.946616,1470,1714.062455
23.755687,1470,1744.857913
-15.975519,1470,1831.476699
147.588148,1470,1863.51484
-870.130262,1470,1893.501693
962.787497,1469,1921.018619
-31.577725,1095,1943.919341
245.522242,1110,1967.38128
527.782508,1469,1998.262166
-34.944287,1470,2091.079836
1464.52543,1470,2122.665259
-36.854465,1470,2151.387947
1249.547701,1469,2179.840408
962.237569,1470,2209.840259
113.685001,1470,2238.007341
-63.043222,1470,2269.244217
444.393475,1470,2364.152771
-170.673114,1470,2394.192711
-22.630595,1470,2423.281394
-9.28734,1470,2456.288117
-174.001248,1470,2483.743721
-19.002285,1470,2515.26234
-62.107031,720,2530.012541
271.195115,1110,2553.253702
843.655021,1470,2640.13225
-328.227339,1470,2667.186183
-24.194428,1470,2696.713757
-28.1838,1470,2726.149512
-124.996094,720,2741.578495
-60.141615,1470,8786.668079
