#{"t_start": 1774254077.3512332, "env_id": "None"}
r,l,t
-184.949341,1470,41.479549
-670.694086,1470,67.588703
-202.70502,1470,95.696919
-552.411231,1470,125.611071
-194.762617,1470,153.680424
-299.521422,1470,182.034442
-133.476157,1470,271.548537
-60.649306,1470,298.750982
-143.014748,1470,326.392985
-143.588545,1470,356.200958
-230.022615,1470,384.062649
-58.612045,1110,405.078392
1569.112436,1470,434.862059
-178.055283,1470,523.529066
220.122076,1470,555.04161
178.146993,1470,587.41957
-767.193326,1470,617.163296
332.484673,1470,644.64995
407.259644,1470,675.283832
36.371834,1470,701.672684
-94.842707,1110,781.581416
751.299769,1095,803.548996
-15.036585,1110,824.237075
307.710496,1470,854.525574
-16.054261,1470,882.344732
-20.206897,1470,909.920479
399.025797,1470,939.570476
-676.568075,1470,968.773628
495.241698,1470,1057.544852
-82.729564,1467,1084.767541
582.964575,1470,1115.498152
88.483316,1470,1144.787455
-507.612343,1470,1176.865674
-64.779999,1470,1206.508905
-232.850321,1470,1239.748976
476.944407,1470,1329.598783
575.416097,1470,1359.476215
299.744957,1095,1382.87928
205.603763,1470,1411.391801
-153.482083,1470,1442.173048
-97.825158,1467,1471.104347
-93.96702,1470,1499.734652
-27.839921,1470,1588.279412
328.469957,1095,1611.18098
-393.227602,1470,1641.013747
1372.998497,1470,1671.949018
516.653567,1470,1700.051432
2859.339828,1149,1723.939219
-190.620756,1470,1753.910517
-16.036941,1470,1839.881505
3217.501924,1149,1865.784634
108.265729,1470,1896.554528
394.027276,1470,1923.642228
-10.665402,1470,1955.124254
-23.707588,1110,1977.594124
-159.224585,1470,2008.266034
110.581111,1470,2101.357138
-73.158969,1470,2133.16544
-12.703437,1470,2160.852183
-71.03424,1470,2190.351673
297.552054,1110,2212.654997
-19.088613,1470,2240.71597
-120.35011,1470,2271.969772
360.615902,1470,2367.553068
-83.596616,1470,2397.744169
-35.908599,1470,2425.997932
-45.559062,1470,2459.804449
307.149535,1470,2487.257653
1718.812195,1470,2518.414745
135.974825,1470,2549.359652
-147.169933,1470,2635.099934
-48.297458,1470,2663.43659
-35.710812,1470,2692.309772
-173.90235,1470,2722.455023
-23.521775,1470,2752.94381
