#{"t_start": 1774374591.5199769, "env_id": "None"}
r,l,t
-334.370909,1470,28.270056
250.007919,1470,51.620184
-254.571019,1470,75.08762
-243.440424,1470,149.109995
-345.253565,1467,173.095273
-354.089674,1470,197.541172
-314.311071,1470,266.648749
82.687286,1095,284.130681
88.699125,1469,308.795874
-186.1265,1470,333.626662
-177.7387,1095,401.675018
-316.707857,1470,426.548075
226.060316,1470,451.820196
-310.488352,1470,477.4385
-210.140904,1470,549.892885
36.667817,1470,575.205852
-214.784382,1470,600.504148
-109.43932,1095,664.028965
-380.081449,1467,689.128614
12.016602,1095,707.772355
-294.745633,1470,733.19107
-208.765835,1469,808.115739
-69.437274,1110,827.016664
-239.287755,1470,851.974536
-210.039829,1470,877.49917
-262.919639,1469,950.333314
141.294418,1470,975.760281
-250.561902,1470,1001.166697
-269.648064,1470,1073.766045
-391.520856,1470,1099.499105
-232.275001,1470,1124.88557
-113.046561,1470,1194.53024
-250.561902,1470,1220.059785
-164.048675,1470,1245.238834
1866.102378,1470,1270.553694
-69.673282,1470,1343.946841
64.458449,1095,1362.65528
287.249529,1470,1388.038268
-247.467426,1470,1455.524019
223.044062,1470,1481.153558
80.148266,1470,1506.637316
375.443555,1470,1532.38035
307.965457,1095,1598.349116
168.458655,1470,1623.942743
-260.247036,1470,1648.9704
41.207664,1470,1721.936686
-239.307965,1470,1747.291054
-349.802875,1470,1773.176877
-141.520353,1110,1792.90814
186.507997,1470,1868.07476
141.426427,1470,1893.926555
-104.611982,1470,1919.464993
105.725586,1470,1944.777377
-93.326316,1470,2015.006523
-260.247036,1470,2040.448963
183.271577,1470,2065.891317
239.481769,1470,2141.374248
-332.740591,1470,2166.743136
200.940025,1470,2192.523062
-139.174167,1470,2262.235561
-260.247036,1470,2288.010871
135.929476,1095,2306.689341
859.434186,1469,2331.8429
-183.380737,1470,2406.697472
334.557678,1110,2425.546503
391.505168,1470,2450.588822
-146.947015,1470,2475.59171
304.521688,1470,2542.828084
136.853095,1470,2568.041106
-133.672922,1110,2586.928722
-382.723544,1470,2662.307998
-77.990737,1470,2687.82047
-200.736159,1470,2713.244622
-137.228509,1110,2732.148587
-204.330909,1467,2807.367169
-373.879307,1470,2832.770274
28.027597,1095,2852.064629
100.898254,1470,2877.609976
-44.680881,1470,2952.532148
-57.998827,1470,2977.867512
-318.10195,1470,3003.224111
-141.209133,1470,3078.099946
-330.309369,1470,3103.64566
80.665982,1470,3129.211097
51.332368,780,3143.323228
-133.638271,1110,3208.297631
-259.885833,1470,3233.638644
89.00921,1095,3252.455441
16.066241,1095,3271.580341
-345.062519,1470,3346.420667
-18.598466,1470,3371.813789
544.592334,1470,3397.295047
-243.053821,1470,3469.476076
123.257709,1470,3495.102058
-202.128716,1110,3514.071163
-69.810854,1095,3533.052334
-242.455823,1470,3605.642257
-10.758498,1470,3630.924877
-242.697355,1470,3656.286268
-179.856981,1470,3681.847979
-232.078856,1470,3756.299211
-40.650781,1470,3781.938366
-285.579472,1470,3807.033628
-80.983732,1470,3881.961949
-218.069355,1467,3907.034545
14.57427,1470,3932.523577
-174.854802,1095,3950.873797
-186.381272,1470,4023.397879
-219.364864,1110,4043.014307
-82.24619,1110,4062.357259
8.102262,1095,4081.395097
-613.07169,1470,4156.505842
37.839571,1470,4181.929772
-192.467893,1470,4207.681101
-291.655928,1470,4278.127703
-73.125587,1470,4303.75116
323.960856,1470,4329.330902
201.873642,1470,4355.186514
-291.448455,1470,4427.77593
11.254236,1470,4453.055702
227.498457,1470,4478.524913
-123.298202,1470,4553.41499
-175.798263,1470,4579.200258
-123.822436,1470,4605.001645
-235.174092,1470,4630.306519
-265.796585,1470,4698.122945
-74.313683,1470,4723.452663
-128.223829,1470,4749.020945
121.240794,1470,4820.184119
-314.63635,1470,4845.638941
-178.957326,1470,4871.12974
-162.323138,1470,4941.988885
-242.463947,1470,4967.731869
-78.548738,1470,4993.043627
-44.526499,1470,5019.224677
-246.342708,1470,5091.702828
