#{"t_start": 1774374591.1914039, "env_id": "None"}
r,l,t
218.225432,1110,22.465619
33.335374,1470,45.501589
95.192713,1470,69.364992
-338.67693,1470,143.242968
-56.806825,1470,167.437902
-285.697191,1470,191.715427
-231.710724,1470,216.086408
-59.093041,1470,285.145517
-298.483615,1469,310.005714
-167.47371,1110,328.533117
-312.221077,1470,403.10021
-135.096553,1470,428.361482
74.806375,1470,453.62738
285.222748,1470,479.04441
-36.443147,1470,551.314076
30.701894,1470,576.636379
-27.5937,1470,601.716272
-272.173416,1467,671.367858
-173.956486,1470,696.644688
13.169737,1095,715.357632
1798.870422,1470,740.82517
-43.418908,1470,815.537588
-252.127353,1470,840.877961
-173.662858,1149,860.802699
167.630087,1095,880.314728
-149.035895,1110,945.874902
65.716234,1470,971.326356
-160.705473,1470,996.693423
1011.649857,1469,1069.334402
286.482205,1470,1095.046061
15.75058,1470,1120.326218
-314.268079,1470,1145.38807
0.082644,1470,1215.38255
-314.268079,1470,1240.612418
-62.678936,1470,1265.891861
-173.266616,1149,1334.082187
-194.817823,1470,1359.334761
-165.588267,1530,1385.509248
-300.889587,1470,1410.975374
-277.722846,1470,1478.611486
-343.601191,1470,1504.11292
-112.128566,1095,1523.372734
-105.403806,1470,1595.807637
-11.995991,1095,1615.456284
171.304807,1470,1640.798874
-173.47754,1095,1659.083298
-265.296926,1470,1732.239435
-190.092574,1470,1757.646015
183.271577,1470,1783.054769
-290.456652,1470,1808.539947
-133.638271,1110,1877.882512
71.076534,1470,1903.746816
-165.760517,1470,1928.946108
198.952709,1470,1999.051389
202.530183,1470,2024.71258
411.779274,1470,2050.325459
411.779274,1470,2075.79455
78.807577,1470,2151.384174
-237.205135,1470,2176.709935
163.718349,1470,2202.111967
161.361971,1845,2278.41731
-180.227447,1110,2297.706468
-234.449269,1470,2322.966561
-215.803729,1110,2342.440033
136.853095,1470,2417.129074
242.118503,1470,2442.544571
-459.955965,1470,2467.480167
-260.247036,1470,2534.667109
213.766248,1095,2553.334521
-293.338472,1470,2578.223587
-316.589332,1470,2603.509671
-202.477091,1470,2678.37287
-70.627613,1470,2703.937572
58.315252,1470,2729.222347
98.986387,1095,2798.26481
254.826916,1110,2817.636778
60.634907,1469,2843.25579
-219.844843,1470,2868.624797
171.04281,1470,2943.642961
234.033335,1470,2968.988452
-192.116101,1470,2994.278713
-222.018293,1469,3069.415068
106.836758,1470,3094.67455
-165.760517,1470,3120.148549
37.516761,1470,3146.060931
134.563049,1095,3210.935042
-228.538453,1470,3236.278586
63.839443,1470,3261.595536
-193.912715,1470,3336.57028
163.718349,1470,3361.781767
-155.865185,1095,3380.967862
-111.540297,1095,3400.143613
285.412258,1095,3418.587948
-431.506094,1470,3490.843982
-331.014648,1470,3516.733976
217.914837,1470,3542.120219
-294.558468,1470,3614.122924
367.706437,1095,3633.356858
142.011025,1470,3658.723785
234.033335,1470,3684.669114
-329.879341,1470,3759.147259
-66.484648,1110,3777.293646
-228.456975,1470,3802.578754
-369.41742,1470,3877.607063
61.430118,1470,3902.892037
-49.651611,1470,3928.558262
-260.247036,1470,3953.796141
-48.471868,1170,4020.7388
-149.84794,1470,4046.869953
125.730064,1095,4065.932858
-303.055215,1470,4091.313207
-206.816449,1470,4166.359915
-237.600594,1470,4192.042278
-178.203641,1095,4211.46972
-149.84794,1470,4281.968358
-261.174336,1470,4308.00174
-226.0065,1470,4333.466913
36.906834,1470,4359.385048
90.908941,1470,4431.764599
-1.938613,1470,4456.831246
142.535272,1470,4482.156067
-138.886824,1470,4557.031313
-190.166374,1470,4583.036761
-105.866001,1470,4608.809005
283.580354,1470,4676.485115
-153.494011,1470,4701.735384
-166.299052,1470,4727.265521
-18.3321,1470,4752.896451
-192.804274,1470,4823.811053
-192.288328,1470,4849.266816
-479.803949,1470,4874.720359
-180.227447,1110,4938.679683
290.402362,1470,4964.367032
-403.10179,1470,4989.530729
70.51178,1470,5015.778621
-23.832127,1470,5088.483179
-265.956358,1470,5114.059219
-149.867737,1110,5133.542897
-206.749703,1470,5158.81203
-173.813672,1463,5231.398115
-27.835801,1470,5256.857629
-315.480272,1470,5282.225356
-166.649522,1470,5354.861396
120.69386,1467,5380.192215
-241.70758,1470,5405.753257
-154.309322,1470,5480.899154
-158.789899,1149,5500.723258
-54.179765,1470,5526.098664
-175.299653,1470,5551.598616
-87.862039,1470,5623.958807
104.6129,1470,5649.389668
-118.434429,1470,5674.838078
-41.812137,1470,5750.352674
-196.760127,1470,5776.074724
48.053999,1170,5796.543417
-201.844667,1095,5815.57211
-87.830177,1468,5890.451126
-201.844667,1095,5909.371546
-275.267424,1470,5934.670605
2.99599,1095,5953.295373
-122.407967,1470,6028.211372
-212.927237,1469,6053.828616
-156.735658,1470,6079.524806
-427.935277,1467,6105.156953
-105.115705,1470,6180.606302
-150.263905,1470,6206.589044
-382.180663,1470,6231.673201
-385.441969,1470,6305.074084
111.092855,1095,6323.589885
-224.238076,1470,6349.256948
140.363889,1095,6368.611933
-199.519288,1470,6441.277101
-112.762809,1470,6466.968299
-270.266563,1470,6492.420355
310.526025,1470,6567.646986
-11.605702,1470,6593.572222
-435.865314,1470,6618.797887
-388.939835,1470,6643.973111
-235.760505,1095,6710.814618
326.131827,1470,6736.338966
596.862621,1470,6761.741633
-201.862155,1470,6829.521699
-311.519942,1470,6854.829734
-167.492355,1470,6880.161626
-101.339078,1470,6905.62283
-98.368302,1470,6978.337341
-123.733823,1470,7004.051568
-43.088087,1470,7029.491017
-249.139431,1095,7093.158915
-99.975554,1470,7118.358541
-111.879363,1470,7143.629384
-325.21142,1470,7169.099641
-330.878739,1470,7241.535343
147.762647,1110,7260.979259
-98.200954,1470,7286.752022
48.407604,1470,7362.617513
-339.641961,1470,7388.146965
-240.868935,1470,7413.905287
-70.718529,1470,7439.303345
147.256947,1470,7514.171143
98.598371,1470,7539.80067
-265.326475,1470,7565.141858
-128.728395,1110,7634.831313
-314.191356,1470,7660.048512
-58.589105,1470,7685.726551
-367.693543,1470,7711.319388
