#{"t_start": 1773927547.5361726, "env_id": "None"}
r,l,t
-1268.052671,1470,52.275743
-1950.696327,1470,99.947094
-724.281849,1095,134.836394
-1520.748581,1470,279.121695
-956.903303,1470,325.561888
-1536.426011,1470,369.703316
-447.551707,1095,405.151866
-597.360519,1470,554.161877
-1146.266274,1470,602.443645
-561.689656,1470,651.016479
-768.885681,1470,794.786486
-312.068584,1470,841.807965
-511.81788,1470,885.113487
-1581.80592,1470,933.671208
-945.405861,1470,1076.347109
-985.238381,1470,1124.816631
-652.497308,1470,1173.572384
-183.080595,1470,1311.901682
-69.924505,1470,1360.643862
-971.944657,1470,1405.789002
57.41278,720,1427.731213
99.749351,1095,1562.48601
-373.962586,1110,1594.352467
-629.018475,1470,1639.339976
-33.260321,780,1665.799363
106.250309,1470,1808.38009
-546.504279,1470,1857.376134
-83.869304,1470,1906.19957
-887.081684,1470,1951.737036
-333.287395,1470,2089.591807
-183.656172,1470,2134.710352
-104.39121,1095,2154.304325
-228.134011,1470,2224.185921
190.669785,1470,2247.018157
-84.928587,1469,2269.981365
-551.400823,1470,2292.366513
528.443841,1470,2362.144945
-784.641126,1470,2384.881109
-553.743107,1470,2407.34786
-192.121778,1110,2472.264044
98.111498,720,2483.346571
214.99728,1470,2505.787417
-203.403927,1470,2528.664453
-955.166427,1470,2601.668608
-432.253485,1470,2624.710548
-201.507389,1470,2647.771255
-159.662243,1470,2670.158305
-481.270708,1470,2739.892326
-276.203231,1470,2762.557981
15.740216,1470,2784.739834
-191.468596,1470,2854.570413
77.178593,1470,2877.203786
-380.308906,1470,2900.214958
-167.398585,1470,2923.024394
-277.360528,1470,2995.847584
-271.709906,1470,3018.922824
563.545291,1469,3041.96764
-276.055216,1470,3111.94681
144.317084,1095,3129.155058
55.783722,1470,3151.886729
-255.007508,1470,3174.674656
32.543334,1470,3248.115551
-121.785669,1470,3270.950157
13.117872,1470,3293.769157
-281.3066,1470,3363.749856
-345.203516,1470,3386.471045
245.817776,1470,3409.589863
303.867775,1095,3426.477816
-615.280862,1467,3496.464828
-291.616822,1470,3519.519081
520.606041,1470,3542.701671
237.123199,1470,3615.412866
-98.645438,1470,3638.283782
-72.642393,1470,3661.232754
-9.465665,1470,3728.936589
-72.812169,1470,3751.699664
-714.234291,1470,3774.505043
-290.096228,1470,3797.32271
179.134903,1470,3867.420114
-410.159573,1470,3890.496672
-1036.144278,1470,3913.526058
170.954892,1470,3983.709006
274.631526,1470,4006.256189
-357.546157,1470,4029.122659
-285.685351,1110,4045.993057
533.676486,1470,4118.340471
-99.17287,1470,4141.088662
12.810672,1470,4164.020002
274.726807,1095,4181.369175
-3.530824,1470,4251.093662
-84.763992,1095,4268.500432
-612.940414,1470,4291.302441
133.102036,780,4303.92578
70.842813,1470,4374.471462
-175.526038,1470,4396.882716
-131.982011,1110,4414.100314
187.020694,1470,4484.396428
851.680768,1469,4507.534496
-142.155619,1470,4530.271725
100.07144,1470,4553.255725
378.851414,1470,4623.038944
-56.673725,1470,4646.035383
-40.230354,1470,4668.563704
354.999779,1470,4741.323183
-610.427666,1470,4764.020156
319.477733,1470,4787.026664
956.733036,1470,4809.627025
-415.447664,1470,4879.781042
-39.345035,1470,4902.323802
2639.991738,1149,4920.293183
246.086731,1470,4990.625458
-82.924793,1470,5013.3183
105.949067,1470,5036.430265
-271.623273,1470,5059.580446
-26.315319,1470,5129.654441
-34.93658,1470,5152.472375
106.041117,1470,5175.149503
451.635397,1470,5248.049704
39.789587,1095,5265.71205
333.185056,1095,5282.737539
884.134773,1470,5305.474199
332.900128,1470,5377.763376
148.623799,1470,5400.825004
-30.847257,1470,5423.882333
-222.108402,1470,5494.149275
562.029799,1470,5517.198559
161.482821,1470,5540.197191
-116.923747,1470,5562.893118
-23.401505,1470,5632.882895
-180.842872,1470,5655.543865
346.545063,1095,5672.392461
2864.370485,1149,5689.837788
-50.346227,1470,5759.434587
1103.334675,1470,5782.046643
282.60506,1470,5805.359164
335.184862,780,5859.822691
479.818286,1470,5882.683064
-98.468122,1470,5905.592874
-34.432307,1470,5928.478575
417.252192,1095,5995.871602
-56.1933,1470,6018.62374
-104.829386,1095,6035.980914
-677.367571,1470,6058.545465
538.880719,1470,6123.590381
25.504927,1470,6146.609859
333.019869,1470,6169.707116
-406.940654,1470,6239.524814
80.219936,1470,6262.230877
-107.401474,1470,6285.077816
-245.955305,1470,6308.066981
-24.953727,1470,6378.231634
264.931666,1470,6401.044031
-217.79761,1470,6423.680948
-46.334542,1095,6485.083821
211.630436,780,6497.583089
499.205651,1095,6514.503218
-29.174018,1470,6537.51563
-340.756317,1470,6607.430661
87.524789,1470,6630.547434
1193.997587,1470,6653.311265
988.285226,1470,6676.271133
498.207302,1470,6746.172281
-108.418503,1470,6769.21783
285.003411,780,6781.919127
-235.833654,1470,6804.684605
594.405359,1470,6872.055187
723.865912,1470,6895.121945
-346.845289,1470,6917.933719
167.261934,1095,6977.043311
-263.566208,1470,7000.198353
-146.660406,1470,7023.145689
-348.24602,1470,7046.146087
327.262743,1470,7113.736014
474.745914,1095,7130.766132
-84.011331,1470,7153.648985
-78.503356,1470,7226.349909
12.316226,1470,7249.035428
-63.85413,1110,7266.489307
353.653468,1470,7289.633803
927.813657,1470,7361.975934
-69.918052,1470,7385.060876
62.442181,1470,7408.188104
-21.146301,1470,7475.818892
-43.790842,1470,7498.722378
-126.133145,1470,7521.701103
-22.243942,1470,7544.396382
397.396304,1095,7606.148526
612.246247,1469,7628.766783
205.367806,1470,7651.960229
1260.393666,1469,7724.442621
-81.257416,1470,7747.297126
250.667048,1470,7770.227891
-25.518588,1470,7793.148275
686.489268,1470,7863.20516
25.380274,1470,7886.211827
-48.210371,1470,7909.232035
249.950228,1470,7981.833254
84.144441,1095,7999.456459
136.443182,1470,8022.189565
64.258701,1470,8045.369258
60.91769,1470,8118.299536
-554.242904,1470,8140.983978
-30.868546,1470,8164.058689
-7.485732,1110,8181.056745
-132.320986,1470,8254.052546
-43.849576,1470,8277.251542
515.296292,1470,8300.496987
65.607713,1470,8373.154711
-106.589751,1470,8396.006704
-39.026584,1470,8419.368542
31.37565,1470,8489.681461
-26.724983,1470,8512.567959
641.710506,1470,8535.592927
-69.18201,1470,8558.444773
-29.462624,1470,8630.82936
405.510736,1095,8647.929368
379.443012,1095,8665.027794
689.962736,1470,8688.277133
-15.829734,1110,8755.428568
136.950845,1095,8772.43503
266.638359,1095,8789.478769
160.180395,1470,8812.507115
-20.86596,1470,8882.492439
-101.318334,1470,8905.396777
