#{"t_start": 1773927547.4346411, "env_id": "None"}
r,l,t
-1693.842775,1470,52.37761
-954.563039,1470,100.051576
-1429.08334,1470,145.643813
-1160.974606,1470,291.996843
-1042.296984,1470,335.645697
-1390.978652,1470,382.43713
-1515.809958,1470,531.378325
-393.012497,1110,567.63656
-458.579725,1470,616.161946
-869.489407,1470,664.662834
-290.229236,1470,806.931067
-1233.029063,1470,855.41513
-1264.076872,1470,898.547229
-970.03711,1470,1044.842278
-699.319254,1470,1089.749767
-622.742039,1470,1138.307235
-255.569655,1470,1187.006593
-674.804622,1470,1323.974116
-110.247224,1095,1361.401106
-1246.804518,1470,1406.473738
-87.447229,1470,1551.07522
-573.185845,1470,1595.317237
-741.811419,1470,1640.421577
-345.51826,1470,1689.171259
-425.045358,1095,1820.301038
-846.1181,1470,1869.265887
-427.214048,1470,1917.972193
-54.657632,1095,1950.924203
-106.788133,1470,2088.606454
-608.66119,1470,2133.866927
-226.757915,1110,2154.093074
-612.895251,1470,2223.971498
-276.20753,1470,2246.695127
-673.82278,1470,2269.784858
-973.803319,1470,2292.171035
-724.292868,1469,2361.928616
-1044.670011,1470,2384.656431
305.511872,1470,2407.131867
-453.59634,1470,2477.73854
-100.495408,1470,2500.236117
-1187.686871,1470,2523.187542
-262.838312,1470,2546.18092
-732.37458,1470,2618.790062
241.065877,1470,2641.642116
-722.857991,1470,2664.25634
68.432269,1470,2733.988833
-672.264229,1470,2756.616758
352.891416,1470,2779.275675
35.91931,1470,2848.964528
-598.30654,1470,2871.474075
-460.062413,1470,2894.566315
-27.079855,1470,2917.388749
473.41994,1470,2990.241747
-302.74039,1470,3013.177721
532.343622,1469,3035.995348
-162.676985,1470,3106.248312
-133.930994,1095,3123.195996
-205.866257,1470,3146.092682
-221.555105,1470,3168.78109
7.101316,1095,3236.428929
-20.351026,1470,3259.373359
250.70628,1470,3282.014964
-109.722924,1470,3352.071978
286.178323,1470,3374.804241
-227.436115,1470,3397.880422
-54.934469,1470,3420.685575
514.282536,1149,3485.685941
-40.461771,1470,3508.925456
-340.566518,1470,3531.951553
-86.306571,1470,3554.972846
230.98359,1110,3622.205842
-19.908071,1470,3644.922503
-620.799616,1470,3667.882103
-507.212329,1470,3735.685698
-244.170655,1470,3758.300997
269.76485,1470,3781.278873
-857.347848,1470,3804.002281
19.120822,1470,3874.066968
66.03095,1470,3897.059433
27.21268,1470,3920.097798
195.135775,1470,3990.128593
-264.578923,1110,4007.347938
657.670478,1470,4030.232471
