#{"t_start": 1770274234.288244, "env_id": "None"}
r,l,t
-23.64156,345,23.294034
32.563478,345,42.277117
-79.279521,345,61.120854
241.377862,345,80.475648
33.879043,345,99.213543
-58.979724,345,203.554496
-9.251635,345,222.702316
-117.98102,345,241.465837
-825.971471,345,260.453412
-101.611082,345,278.734576
-76.027686,345,297.838001
-26.872282,345,400.906695
-24.872325,345,419.3306
-25.387326,345,438.613792
-56.802372,345,494.318817
-96.990186,345,513.81263
103.474888,345,532.790313
-74.764361,345,638.696763
176.92902,345,657.521522
-18.453847,345,676.677333
-140.995169,345,695.453396
133.998893,345,715.903565
-142.38691,345,736.760206
-112.386126,345,840.348608
-103.232014,345,859.662624
-72.057862,345,878.111419
-97.262523,345,897.048617
-90.386949,345,916.21342
-125.154503,345,971.959872
80.716906,345,1074.56876
-22.525141,345,1093.346795
-21.794895,345,1112.308292
-113.632708,345,1130.888058
-27.419651,345,1149.948552
71.597558,345,1169.38312
-15.358234,345,1272.125318
1.214232,345,1291.048002
-97.532845,345,1310.151892
144.512503,345,1328.941443
-70.922028,345,1347.986263
11.882578,345,1367.352135
-24.780725,345,1468.285481
-91.21248,345,1487.307141
-173.522998,345,1544.30469
-86.654073,345,1563.705855
-74.907106,345,1582.624968
-69.055754,345,1601.888095
-154.733171,345,1703.838107
-81.631209,345,1722.964623
-29.693129,345,1742.657189
-137.57417,345,1762.062398
3.869328,345,1781.776706
-10.268028,345,1800.792868
119.684222,345,1902.550264
11.266174,345,1921.826353
-111.047514,345,1940.980729
65.752851,345,1960.49139
-0.268726,345,2009.037858
27.324173,345,2029.037972
7.340861,345,2131.739748
79.622834,345,2151.617711
45.189688,345,2170.789079
18.958299,345,2190.64648
167.122664,345,2210.151826
-66.747297,345,2229.602873
60.010607,345,2333.669865
-47.650131,345,2353.68421
41.941088,345,2373.976188
-95.993064,345,2393.398371
-69.644576,345,2412.752731
-23.429821,345,2432.472442
-74.982256,345,2535.87279
-15.265583,345,2592.362313
-53.879502,345,2611.855225
-21.470022,345,2632.189463
23.889965,345,2651.6473
-115.347262,345,2671.174979
-106.497558,345,2773.264267
89.226618,345,2792.972914
79.840233,345,2812.789609
9.868124,345,2831.770002
54.721665,345,2851.928391
-60.542226,345,2871.175984
-79.256807,345,2973.476825
-64.474853,345,2992.460377
203.638622,345,3011.975269
11.129164,345,3067.221893
-49.874969,345,3087.167436
-50.852699,345,3107.102381
28.979461,345,3209.056623
-72.780968,345,3228.307008
17.190401,345,3248.244976
40.705489,345,3267.628465
98.533761,345,3286.406512
25.941989,345,3388.567624
-183.005396,345,3407.423748
-135.369314,345,3427.361483
-190.871912,345,3446.659808
-106.341011,345,3466.399988
-186.324821,345,3486.335794
51.390507,345,3588.334784
-16.422525,345,3644.747833
39.308529,345,3665.016417
3.431048,345,3684.780401
106.245409,345,3704.071368
114.550194,345,3724.11615
49.650534,345,3826.459067
-95.225158,345,3846.652979
35.476084,345,3865.719782
-145.603138,345,3886.275188
-52.461887,345,3906.608057
16.049623,345,3927.010585
6.459746,345,4030.363992
5.733446,345,4050.578601
28.610414,345,4069.830886
-32.69454,345,4125.95439
-98.258804,345,4145.487405
-33.8919,345,4165.538309
54.831135,345,4268.042303
-47.093212,345,4287.811756
-31.121052,345,4307.900002
-11.030779,345,4327.79179
-51.633765,345,4347.317531
-77.759938,345,4367.328468
-187.519068,345,4469.886904
-12.885106,39,4472.069926
-27.350133,345,4491.822738
-70.855242,345,4511.074732
5.160635,345,4530.598451
-182.891046,345,4549.478571
46.797638,345,4569.300524
-23.171507,345,4709.150552
-109.907761,345,4728.610138
-57.701335,345,4748.874332
51.630772,345,4768.824505
52.353159,345,4788.725582
66.300305,345,4807.869164
-18.481494,345,4911.240736
-114.604788,345,4930.453085
60.007833,345,4950.19101
122.94149,345,4969.417711
93.612093,345,4989.319976
-28.157581,345,5009.21357
13.350606,345,5111.995362
-86.228703,345,5131.831397
160.83752,345,5188.186138
-150.432388,345,5208.42661
54.416424,345,5228.302999
-57.076727,345,5248.180187
151.139669,345,5350.239609
-67.73218,345,5369.923668
-118.82581,345,5389.609211
-86.327453,345,5409.501129
-143.172529,345,5429.653347
-88.185232,345,5449.908263
7.778701,345,5553.015097
15.234658,345,5572.977244
-36.174846,345,5593.136533
-36.388183,345,5614.158652
-75.008693,345,5634.448377
-100.211261,345,5684.229721
-99.765306,345,5786.764027
19.656757,345,5807.671705
103.202341,345,5827.395948
-17.486597,345,5847.392578
-89.009646,345,5867.723122
-36.372665,345,5887.388459
-55.956341,345,5989.547612
-122.695023,345,6009.447662
-11.460908,1,6009.560403
-265.246005,345,6029.642471
-61.775132,345,6049.988686
89.876001,345,6069.674065
-41.818973,345,6089.733955
51.721583,345,6192.178524
-46.808838,345,6248.552216
27.824698,345,6268.490871
-40.005171,345,6288.432307
-46.001718,345,6308.488197
77.859156,345,6410.984067
-68.432179,345,6430.866831
-33.230345,345,6451.891294
-14.921379,345,6472.842152
-54.590703,345,6493.323292
-81.986553,345,6513.502498
147.618047,345,6615.497073
-46.405829,345,6635.638054
-105.396167,345,6655.180964
-16.984963,345,6675.143158
-40.794681,345,6694.723571
-115.1566,345,6751.640388
-37.344017,345,6854.499606
5.485202,345,6874.369006
-90.080955,345,6894.211117
-87.004346,345,6915.043141
72.33224,345,6935.162637
-72.722064,345,6955.760378
-106.155588,345,7058.8523
-63.456788,345,7078.334403
3.015755,345,7099.000686
-72.565399,345,7118.58314
18.31112,345,7139.575154
-44.019605,345,7159.143646
18.988344,345,7262.697282
42.95513,345,7319.733789
-4.515359,345,7339.837114
-10.943339,345,7359.863997
-6.33085,1,7359.946451
78.654582,345,7380.309006
-76.388505,345,7401.072776
-33.011349,345,7504.086363
-47.041662,345,7523.808974
4.059744,345,7543.77137
-45.739395,345,7563.561385
-97.21323,344,7583.657471
-108.470767,345,7603.823367
144.048076,345,7706.747273
-39.401171,345,7726.531597
-29.837794,345,7746.741025
-59.136223,344,7767.630099
46.396402,345,7825.469456
-98.83339,345,7846.092443
-42.042886,345,7948.838693
-71.769415,345,7969.083534
120.073501,345,7989.527833
-117.138261,345,8009.871442
-17.659616,345,8030.139964
-34.782902,345,8050.835222
-4.657982,345,8154.515319
-33.540748,345,8174.541223
-199.137864,345,8195.166953
5.952663,345,8214.744406
-24.86641,345,8234.981289
-52.629094,345,8255.470439
-428.900701,345,8394.146764
75.198188,345,8415.021094
66.009147,345,8435.011537
-4.034866,345,8455.659342
-103.952112,345,8475.55077
-42.202036,345,8495.821531
-122.537637,345,8598.572903
24.413643,345,8619.691903
-41.243656,345,8639.524709
-63.375266,345,8659.856345
-125.650846,345,8680.274071
12.234426,345,8700.176877
87.178888,345,8803.327523
-114.452002,345,8823.602952
-109.027488,345,8843.775556
-7.403468,345,8902.114369
43.736315,345,8922.726557
-27.292673,345,8943.532791
57.454743,345,9046.303407
-84.348849,345,9066.507122
-59.017741,345,9086.947982
-46.525985,345,9106.921938
-13.238088,345,9127.042368
-88.896084,345,9146.766318
-78.276406,345,9249.256953
95.11248,345,9269.355192
-21.688594,345,9289.527152
42.79771,345,9309.879562
-88.43755,345,9329.909292
-25.542193,345,9387.04628
-35.140337,345,9490.042388
-103.210174,345,9510.668452
-59.802295,345,9530.977908
-71.125301,345,9551.470184
-104.983069,345,9572.139832
-129.285961,345,9592.283011
65.766753,345,9695.098074
3.428743,345,9715.029397
66.667752,345,9734.940781
-39.095355,345,9755.021451
50.223734,345,9775.578521
-25.112946,345,9879.903347
111.981651,345,9899.827312
-81.682573,345,9919.983716
-121.360556,345,9976.200106
-12.824194,345,9995.587815
130.702874,345,10015.198331
14.854165,345,10118.170631
-134.847417,345,10138.219687
-142.520922,345,10158.582698
19.81149,345,10178.715598
-66.1009,345,10199.929786
-24.419847,345,10220.908874
60.518628,345,10323.947939
74.370772,345,10344.58933
-29.590755,345,10364.786841
-70.191825,345,10385.093554
26.906145,345,10405.888912
-82.293905,345,10462.878385
-14.512616,345,10566.218812
-65.02014,345,10586.959785
1.210227,345,10607.882824
302.836054,345,10628.650553
22.536919,344,10649.592194
-13.910986,345,10670.72291
4.167183,345,10773.518611
-12.593094,345,10793.575166
-15.569571,345,10814.218653
-38.571874,345,10834.483741
-12.91365,345,10855.302168
24.27892,345,10875.846978
-22.648359,345,10978.578079
29.077432,345,10998.877265
-39.771583,345,11056.206304
-11.261423,345,11076.173828
71.966582,345,11097.02629
-229.129213,345,11117.816159
-51.017636,345,11220.825443
6.537423,345,11241.605115
1.562187,345,11261.757377
16.577425,345,11282.141945
-150.296178,345,11302.322664
-165.694948,345,11323.188136
-13.734329,345,11426.112715
-58.074214,345,11446.403875
-3.807885,345,11466.590112
-116.051554,345,11486.189329
-282.959001,345,11543.521153
-68.239178,345,11564.047448
-143.303029,345,11670.686672
32.653823,345,11692.613081
60.567517,345,11713.512731
37.884104,345,11735.007969
-92.430901,345,11756.726523
7.20723,345,11778.142002
29.449481,345,11883.059612
-80.972781,345,11903.537857
-108.182727,345,11923.614233
-110.63733,345,11943.611414
-49.398361,345,11964.479688
-12.999865,345,11984.90963
-9.074658,345,12089.221242
86.119638,345,12146.100898
-21.440437,345,12166.698386
-76.973902,345,12186.950796
40.419764,345,12207.592267
-51.178382,345,12228.561061
-215.634773,345,12332.419168
87.59888,345,12353.235124
-50.478999,345,12374.18794
4.446379,345,12394.876673
-7.600866,345,12416.813746
59.572987,345,12437.703315
-94.404594,345,12542.577266
28.885415,345,12562.617967
104.990836,345,12583.428962
13.605736,345,12641.351886
125.975995,345,12661.706002
31.283177,345,12682.114978
-128.618348,345,12785.165683
-26.414664,345,12805.414304
37.088165,345,12825.241699
-129.218437,345,12845.673862
39.467347,345,12866.304761
-74.300178,345,12886.743079
43.949021,345,12990.58854
-98.284476,345,13010.645597
30.646517,345,13031.382574
9.929701,345,13052.445154
-61.652862,345,13073.629794
-4.960383,345,13093.675168
43.52133,345,13234.190671
25.284689,345,13254.469877
188.182082,345,13275.622586
-22.430881,345,13296.561015
-91.699013,345,13317.449206
-126.140257,345,13420.703217
-127.320592,345,13441.808951
-1642.335597,345,13462.369364
-54.847007,345,13483.400572
-2.756346,345,13504.277344
72.335552,345,13524.583302
229.713028,345,13628.530577
-87.536878,345,13648.193356
-11.004828,345,13669.165293
129.459962,345,13726.005739
-55.203582,345,13746.113682
-9.976632,345,13765.505813
31.069084,345,13869.399505
18.682469,345,13890.057724
15.697657,345,13910.466162
-19.402055,345,13930.957448
-131.245929,345,13951.3237
37.750996,345,13972.10365
22.102819,345,14075.756082
-9.927833,345,14096.577156
-115.728607,345,14117.379786
13.43155,345,14138.23577
86.448944,345,14159.47451
50.840422,345,14180.686286
-40.832893,345,14321.138379
-5.765331,345,14342.051467
-92.176877,345,14361.921449
-63.60918,345,14382.219764
-86.653203,345,14402.369228
11.8797,345,14422.016044
-17.867126,345,14493.478445
-38.624078,345,14513.226883
-90.223532,345,14533.371105
27.988497,345,14553.210417
-100.39084,345,14573.832476
-37.636257,345,14594.513023
-19.584044,345,14665.058337
-108.249651,345,14685.935878
-6.195675,345,14741.201485
-70.508994,345,14761.084267
66.776088,345,14780.982602
-7.266156,345,14800.329956
-116.126264,345,14871.759107
-69.065134,345,14891.91781
54.791039,345,14911.277946
-118.623178,345,14931.823274
-29.0501,345,14951.681402
60.351079,345,14972.97586
-85.14972,345,15044.357368
-45.134562,345,15064.762234
-31.19746,345,15085.359895
-143.981878,345,15105.974816
82.750586,345,15126.670083
-17.607993,345,15180.624728
3.348434,345,15253.951108
108.575634,345,15274.863649
-41.628304,345,15295.787015
-46.914047,345,15315.57146
14.088079,345,15337.365246
33.415997,345,15358.114665
-79.239955,345,15431.709181
-41.532947,345,15452.13008
-64.025514,345,15472.797314
142.880169,345,15492.507287
10.116216,345,15512.956689
-32.942334,345,15534.35375
-116.583885,345,15619.480283
-76.381088,345,15680.538359
-64.210218,345,15701.85388
-16.82396,345,15722.844119
-127.152746,345,15743.137176
26.003082,345,15763.851936
