#{"t_start": 1770293603.4216096, "env_id": "None"}
r,l,t
-2674.049239,345,22.314373
-10.006374,1,22.467578
-73.681078,345,41.979019
-62.998336,345,61.265222
-161.550597,345,80.790272
-150.329756,345,100.007328
-42.948063,345,204.397399
9.65568,345,223.254464
-45.563658,345,241.875004
-106.709451,345,260.977441
-47.348965,345,280.246017
-65.523009,345,299.806963
83.011645,345,402.830189
-132.787613,345,422.066298
-101.323344,345,441.554699
-61.757932,345,498.655769
-37.855716,345,517.877224
-123.592909,345,536.343826
-157.532053,345,639.178779
-744.410633,345,658.39722
24.631931,345,677.487638
-112.718919,345,697.574552
-175.241176,345,717.707443
-51.729628,345,738.201159
-59.418999,345,840.85935
14.572885,345,860.241147
-4542.494506,345,879.580667
-72.660039,345,898.549538
-76.510834,345,917.50967
118.202129,345,974.257068
-171.80906,345,1077.68451
135.668011,345,1097.227081
-62.311612,345,1116.743138
-151.734908,345,1135.378337
26.280368,345,1154.827375
-46.175782,345,1175.050669
-69.357609,345,1279.024807
-73.042984,345,1298.037202
-3.006649,344,1316.880517
219.224733,345,1337.219352
-248.534235,345,1357.034837
-126.190858,345,1376.820127
-89.621839,345,1479.851298
-65.387043,345,1499.430446
-12.266127,345,1555.889994
42.985007,345,1576.253443
-86.289977,345,1595.781488
-127.349248,345,1615.307891
-166.499401,345,1718.647541
-140.189628,345,1737.455064
-56.179553,345,1756.497897
2.565476,345,1776.501028
-143.894593,345,1796.078103
-116.874015,345,1816.067342
14.889242,345,1919.422743
60.545926,345,1938.879797
-4.288215,345,1958.67927
36.351773,345,1979.043497
-20.343159,345,2028.958312
40.324428,345,2049.155435
-44.953115,345,2153.018642
36.524412,345,2173.644015
-78.621401,345,2193.44316
-17.878706,345,2213.575097
-22.526352,345,2232.92957
-63.110217,345,2252.738723
-102.719391,345,2355.676997
-79.382293,345,2377.475028
-567.346957,345,2398.264686
-77.699169,345,2418.822692
-4143.892685,345,2439.029279
-34.793585,345,2459.209103
-43.684438,345,2564.021367
-65.031774,345,2620.442276
-74.841941,345,2640.555922
-127.216634,345,2660.903952
-50.81311,345,2680.95654
-111.883137,345,2700.272816
-100.39482,345,2804.125479
-45.372217,345,2823.27701
-114.427264,345,2843.394449
-5.605015,345,2863.214979
23.537726,345,2883.387173
18.804696,345,2903.730556
-10.657423,345,3007.796601
-8.772451,345,3028.57969
-76.427876,345,3048.67043
-3.742147,345,3106.509217
-36.439673,345,3126.46525
-10.693733,345,3146.242002
29.045775,343,3250.564083
-16.094158,345,3270.992694
-63.162454,345,3291.016102
-10.013355,1,3291.143577
139.9759,345,3311.378497
-243.518247,345,3330.836764
29.187266,345,3433.843095
-35.898398,345,3454.052619
-92.234962,345,3473.950686
-173.895439,345,3493.574572
-235.191441,345,3513.448009
-11.676841,345,3533.478641
-69.753877,345,3636.965932
-27.177671,345,3694.794299
-71.145214,345,3714.536606
-157.661748,345,3734.052974
-118.547945,345,3754.195621
-99.381941,345,3774.317401
-55.669781,345,3877.165737
-162.824754,345,3897.154021
67.0852,345,3917.88207
-372.347838,345,3938.141543
-127.532454,345,3958.250111
5.109234,345,3979.880606
-110.247042,345,4084.550972
-1140.352782,345,4105.521513
-147.976795,345,4126.173849
-86.677221,345,4183.871902
52.882997,345,4204.560197
28.671348,345,4224.331372
-15.676349,345,4329.117141
-131.288931,345,4349.040444
-108.202385,345,4369.162662
-110.980174,345,4389.790062
-64.927829,345,4410.086252
-110.422768,345,4430.694756
-22.074961,345,4534.264948
78.695234,345,4554.804164
125.087344,345,4575.143869
-31.597958,345,4595.195801
19.557784,345,4615.762276
-125.575258,345,4636.236882
-49.732802,345,4777.693098
154.804469,345,4797.367765
-85.323747,345,4817.761518
49.55515,345,4837.784487
-62.107519,345,4857.871063
-114.902037,345,4878.129395
-13941.768755,345,4982.514909
7.239682,345,5003.120566
-4748.384699,345,5023.564898
-40.469048,345,5044.004695
-236.05095,345,5064.744679
8.395414,345,5085.563155
-100.981296,345,5189.449552
-73.486895,345,5209.495441
-65.47579,345,5267.279188
-75.666326,345,5287.30008
-183.17487,345,5307.360841
-85.448262,345,5328.212864
-87.992079,345,5432.004571
-24.366657,345,5452.281591
-50.182628,345,5472.321914
-63.416481,345,5492.120847
-13.334386,345,5511.867641
-33.120593,345,5532.015253
158.501261,345,5636.226837
-2232.556913,345,5657.442691
-123.416401,345,5678.44168
-19.074414,345,5698.918492
-9669.524883,345,5718.81628
-100.305129,345,5769.217962
-77.945985,345,5873.311279
-66.8701,345,5893.330465
-108.424143,345,5913.563367
-45.974545,345,5933.705986
-66.446005,345,5954.12444
-1.270622,345,5974.01847
-125.381686,345,6078.877797
-86.431283,345,6099.438947
-80.044149,345,6119.45326
-41.764468,345,6139.875407
92.438267,345,6159.933753
-62.093022,345,6180.228391
-348.010214,345,6284.861117
-26.851674,345,6342.883156
-33.36214,345,6363.532208
-104.413601,345,6383.657896
-18.066103,345,6404.391528
7.184273,345,6424.440912
-135.614172,345,6528.582928
-360.452734,345,6548.835668
-1125.157815,345,6569.884297
-79.605512,345,6590.048315
-28.349618,345,6610.773131
-82.141799,345,6631.355101
88.736568,345,6735.317097
-45.000791,345,6755.474004
-102.551649,345,6776.072354
-8.025293,345,6796.840432
-140.768121,345,6854.602844
-81.696145,345,6958.869552
-44.361081,345,6978.893651
-33.758948,345,6999.258727
-16.719478,345,7019.377802
292.657512,345,7040.350556
41.305036,345,7060.776548
-62.005337,345,7164.578768
-47.634961,345,7185.528101
43.62094,345,7205.56338
-68.763108,345,7225.919036
-113.46044,345,7246.157368
-125.70982,345,7267.195173
-131.003039,345,7372.231946
108.050436,345,7431.275036
-122.965341,345,7452.481647
-49.761117,345,7472.929394
40.861105,345,7494.457273
-38.764607,345,7515.643573
-86.761324,345,7620.458443
15.067922,345,7641.523261
-188.684372,345,7662.768557
-830.141587,345,7683.335065
-41.513843,345,7703.674762
7.682287,345,7724.297252
-84.277244,345,7828.708428
181.449036,345,7848.927791
-68.870747,345,7869.327418
-56.152861,345,7890.235906
-144.342401,345,7948.164677
-170.565567,345,7968.94095
-164.125954,345,8073.607717
174.891666,345,8094.266486
-120.395669,345,8115.280103
-43.391674,345,8135.794538
-80.543133,345,8157.012662
-43.89846,345,8178.009567
-129.954995,345,8281.733254
-119.58053,345,8302.191966
-171.250154,345,8322.217575
-91.054585,345,8343.613031
-18.534574,345,8363.634773
-91.707951,345,8384.316851
-103.61136,345,8526.03678
-188.913173,345,8546.936205
-3.65236,345,8567.836114
-135.048222,345,8588.689764
-251.572084,345,8608.743361
33.88236,345,8629.136248
-136.627474,345,8733.507136
-52.855506,345,8754.013348
-61.050614,345,8774.478522
-61.750425,345,8794.727235
-119.789998,345,8815.253915
-147.556676,345,8835.739243
-84.317979,345,8939.652657
-89.796383,345,8960.461079
-129.830616,345,8981.112396
0.594024,344,9038.948896
-39.257194,345,9059.398094
60.059347,345,9081.305948
-66.053807,345,9186.385129
-213.38091,345,9207.280636
-75.990143,345,9228.468796
78.019071,345,9249.297442
-98.164387,345,9270.01983
14.836057,345,9291.13309
125.671566,342,9395.404765
-119.209214,345,9416.436732
-66.262526,345,9436.225641
6.591969,345,9456.52951
755.500739,345,9476.588015
-2566.960398,345,9534.288061
-112.525805,345,9638.923941
-54.261917,345,9659.416019
-19.066279,345,9679.612747
-128.5439,345,9700.060435
145.745967,345,9720.837362
-96.384121,345,9740.805061
-27.872183,345,9845.550025
80.835591,345,9866.8316
-94.359189,345,9887.775435
-26.200518,345,9908.634293
-106.372886,345,9928.933348
-85.375101,345,9949.509102
-79.090366,345,10053.914538
105.191231,345,10075.242486
-59.686334,345,10133.747046
-243.861801,345,10154.47956
-131.780196,345,10175.588584
-256.670285,345,10196.209887
-76.762205,344,10300.705188
-47.81314,345,10321.814243
-132.374958,345,10342.670107
-31.138631,345,10363.173275
8.11294,345,10383.212644
-64.6903,345,10487.887969
-68.449596,345,10508.781747
-61.590412,345,10529.440753
9.783006,345,10551.22317
-19.193426,345,10572.286977
22.700355,345,10630.125858
41.59904,345,10734.601313
-17.180111,345,10756.057235
-125.34536,345,10777.487498
-54.985805,345,10798.860951
-92.958701,345,10820.635153
22.655726,345,10842.084614
26.874433,345,10947.836391
-106.529048,345,10969.205022
-171.660492,345,10990.230344
-149.169684,345,11011.130035
-30.744617,345,11032.186499
-24.311919,345,11053.260744
20.666677,345,11157.967495
-122.024761,345,11178.79997
-0.4026,342,11237.675426
9.464156,345,11258.635493
24.960372,345,11279.559649
-44.52757,345,11300.168208
-40.942985,345,11404.959661
-23.296519,345,11426.083315
10.57468,345,11446.526875
-264.524104,345,11467.999486
-48.504121,345,11489.674152
-72.402404,345,11510.177252
-113.558553,345,11582.327517
-124.324965,345,11603.118412
408.592279,345,11623.876179
-11.382086,345,11645.196858
74.481264,345,11700.803834
-3262.986965,345,11721.136544
-33.269492,345,11793.219841
-94.076153,345,11813.173342
-63.111667,345,11833.848677
-41.596925,345,11854.954876
-86.529537,345,11876.890903
-65.547141,345,11898.079376
-88.509391,345,11970.865933
-25.102481,345,11991.571878
11.253246,345,12012.617817
12.888231,345,12032.972675
-31.626223,345,12053.901206
-87.600257,345,12075.724811
-37.319283,345,12148.649609
128.533506,345,12204.006738
-1211.311849,345,12224.34479
-53.686775,345,12244.793891
84.565077,345,12265.889259
-184.454806,345,12286.483048
-103.045162,345,12359.937128
-43.634457,345,12381.940327
-180.976217,345,12404.151566
-8.061879,345,12426.52444
23.498487,345,12447.507451
-140.881042,345,12467.976452
-4.542398,345,12542.390895
6.039859,345,12563.05637
-37.687977,345,12584.112651
-17.982081,345,12639.341747
-182.103813,345,12661.207602
-140.898844,345,12680.996593
20.603567,345,12785.563328
-233.843674,345,12806.388312
1.869118,345,12827.094779
-106.174606,345,12848.341502
-13.585928,345,12869.35865
12.54138,345,12890.661812
-39.583952,345,12996.100423
-129.015672,345,13016.719099
-84.024079,345,13037.696824
-117.977035,345,13059.225475
-422.87069,345,13080.253011
-133.622939,345,13101.219662
-34.526212,345,13243.768728
-18.88774,345,13264.454348
-4.810228,345,13285.439454
-65.533546,345,13306.503123
44.527675,345,13328.150209
-46.864864,345,13349.34364
7.593142,345,13454.804446
-42.963893,345,13475.558214
-166.822144,345,13496.56699
-39.758095,345,13517.627887
-66.543558,345,13538.330725
-60.650472,345,13559.398388
-141.761703,345,13663.886114
40.272795,345,13685.108317
-83.950541,345,13743.332794
-114.996981,345,13764.312304
-64.962166,345,13785.771809
-160.541926,345,13890.827982
-84.848493,345,13911.1019
-46.686345,345,13932.326349
-109.186003,345,13954.175963
-59.368814,345,13975.026467
-1.635965,345,13996.190434
-122.606239,345,14102.105514
-75.202058,345,14123.229618
84.630282,345,14144.692761
-124.835783,345,14166.25573
-55.308645,345,14188.079289
-36.946064,345,14209.72595
-3.926948,345,14353.053731
-70.845259,345,14374.458844
-103.599885,345,14394.863571
-184.937882,345,14415.793169
-116.305992,345,14437.84094
31.635941,345,14459.696428
5.02242,345,14564.988367
-26.029773,345,14586.218895
51.409098,345,14607.693505
-29.309697,345,14628.86094
8.431233,345,14650.689984
-121.145371,345,14672.372908
-151.689787,345,14777.219707
-60.556131,345,14798.407826
-12.596784,345,14856.654851
-32.632158,345,14877.968727
-14.481372,345,14898.911848
-76.42702,345,14920.880705
3.148195,345,15026.850036
-40.917148,345,15048.357166
-75.293575,345,15068.816274
-94.61372,345,15090.494275
94.300869,345,15111.58601
-162.084147,345,15132.875763
-36.387108,345,15237.631424
60.321615,345,15259.169589
-160.197125,345,15279.750661
153.221664,345,15300.820558
-59.225218,345,15322.491965
-105.982141,345,15379.839963
-64.689886,345,15485.11891
24.302606,345,15507.306877
120.624789,345,15528.280715
-4.886424,345,15549.937368
-7.692973,345,15571.076158
26.175731,345,15592.180229
-108.695228,345,15697.638229
-62.610972,345,15719.117712
-77.995747,345,15740.803884
-47.15411,345,15762.415622
24.215381,345,15783.538999
104.431595,345,15804.972583
30.236166,345,15910.89723
-94.251597,345,15970.349648
-104.308164,345,15991.440573
31.661674,345,16013.32768
-64.600657,345,16034.576871
-145.438557,345,16056.006928
