#{"t_start": 1773860274.4151442, "env_id": "None"}
r,l,t
-2465.446812,1470,29.203507
-2193.271728,1470,52.103364
-1594.403476,1470,75.294612
-812.675781,1095,140.5817
-803.24627,1470,163.954163
-640.376801,1470,187.422587
-299.145039,1470,211.386323
-187.328919,1470,280.867773
-344.052913,1470,305.147869
-52.541192,1470,329.468086
-185.652416,1470,401.774255
-87.79411,1530,427.600242
375.843839,1470,452.036838
-62.898471,1470,524.919024
-45.323809,1470,549.354987
-57.730647,780,561.841876
-352.391956,1470,586.620018
-16.809769,1470,662.043732
-14.700556,1470,686.884325
-9.026578,1470,711.568564
-12.851524,1470,735.865827
-16.475421,1110,799.78267
-7.937804,1467,824.539275
-6.621613,1110,843.37978
-18.237426,1095,862.134285
-413.308153,1470,931.94875
-24.460656,1470,956.612905
-7.965415,1470,981.594806
-7.679734,1470,1054.47422
-1437.333044,1470,1079.083181
-10.335976,1470,1103.804016
-7.44906,1470,1128.768049
-7.276104,1470,1199.825422
-7.334553,1470,1224.85779
-18.37626,1470,1249.593091
-1363.055014,1470,1322.320051
-8.849705,1470,1347.146882
-20.299829,1470,1371.650851
-23.077137,1470,1446.811974
-10.156192,1470,1471.463153
-15.197572,1110,1489.913304
-8.203437,1470,1514.84158
-22.965647,1470,1590.283432
-19.566588,1470,1615.068403
-10.892813,1470,1640.007246
-12.528226,1463,1712.794957
-8.582178,1470,1737.615817
-13.435826,1110,1756.368931
-160.80843,1095,1774.921574
-7.24643,1470,1847.890454
-137.285627,1470,1872.555482
-17.310413,1470,1897.34974
-7.055262,1470,1921.615163
-7.883654,1470,1997.180521
-148.836252,1469,2021.997282
-7.870227,1470,2047.057158
-9.370634,1095,2115.723209
-5.647097,1095,2133.815749
-8.087073,1470,2158.209003
-10.618402,1470,2182.680354
-10.892813,1470,2253.867646
-10.696438,1470,2278.719462
-35.876187,1470,2303.626081
-27.110238,1470,2376.573548
-9.224686,1470,2401.614141
-9.930369,1470,2426.057816
-6.994123,1470,2450.925686
-11.526815,1470,2524.540265
-9.757078,1470,2549.467103
-5.647097,1095,2567.278621
-5.773693,1110,2586.445512
-10.308997,1470,2661.949955
-7.504421,1470,2686.937461
-5.527144,1149,2706.476898
-15.648101,1110,2725.001363
-11.664557,1470,2795.696647
-102.968359,1470,2820.678735
-22.454511,1470,2845.799471
-39.169412,1470,2919.290559
-8.139656,1470,2943.959958
-7.573154,1463,2968.271539
-8.150938,1467,3041.193407
-8.203437,1470,3065.597183
-19.82728,1470,3089.906828
-9.046335,720,3102.239769
-33.036001,1470,3172.730362
-68.434951,1470,3197.078423
-18.215604,1530,3222.512684
-8.166678,1530,3248.312045
-122.776845,1110,3315.230159
-700.917368,1470,3340.108998
-11.063338,1470,3365.09735
-8.829985,1470,3437.76882
-7.520557,1470,3462.416336
-7.24643,1470,3486.959523
-14.004646,1470,3511.973216
-5.873103,1095,3578.791201
-12.058675,1470,3603.331769
-8.115778,1110,3622.135634
-22.19158,1470,3646.939383
-8.203437,1470,3719.835858
-76.358699,1470,3744.249715
-7.909618,1470,3768.774835
-20.919799,1470,3839.489122
-93.002625,1470,3864.227962
-10.243983,1470,3889.004818
-179.816011,1470,3959.356951
-144.49591,1095,3977.459418
-51.45376,1095,3996.234173
-222.291254,1470,4020.753631
-47.70355,1463,4095.839798
-32.784978,1463,4120.406311
-10.446886,1470,4145.193365
-29.255926,1470,4170.260764
-102.11548,1470,4246.089228
-10.749024,1470,4270.854292
-8.016857,1470,4295.505033
-8.260882,1470,4368.352056
-5.937207,1095,4386.74843
-24.720866,1463,4411.496565
-97.524151,1470,4436.475127
-138.779168,1470,4509.755962
-8.882303,1470,4534.377284
-16.575329,1470,4558.996434
-8.346089,1470,4629.049426
-6.005513,1110,4647.802655
-56.643471,1470,4672.328944
-5.333794,1095,4691.199658
-7.641897,1470,4763.804228
-7.965095,1470,4788.795298
-8.183102,1470,4813.827262
-23.629363,1470,4881.096596
-5.509925,1149,4900.56409
-12.058675,1470,4925.025102
-7.771179,1470,4950.126027
-5.806721,1095,5016.720367
-774.901066,1470,5041.071607
-7.299386,1470,5065.774509
-7.628284,1110,5084.634654
-168.146224,1470,5155.083552
-264.186601,1470,5179.723789
-77.359407,1470,5204.552477
-205.22914,1470,5280.390718
-5.759384,1095,5298.945113
-10.749024,1470,5323.716742
-41.92214,1470,5348.633876
-5.518935,1149,5415.707634
-8.184968,1470,5440.413155
-19.824686,1110,5458.963799
74.350726,1470,5484.322268
-14.115473,1470,5557.425818
-10.486052,1470,5581.969528
-11.347872,1470,5607.096261
-8.780034,1470,5674.8535
-6.891841,1470,5699.726383
-38.013635,1095,5718.324737
-20.343073,1470,5743.100291
-15.66012,1470,5818.730124
-51.735607,1470,5843.700778
-63.563634,1470,5868.56815
-9.548436,1470,5939.024965
-17.261053,1470,5963.943432
-21.796609,1470,5988.620854
-7.701338,1470,6013.051828
-8.166678,1530,6085.45975
-10.452176,1470,6110.205086
-8.895816,1470,6135.089893
-12.509688,1470,6208.187123
-13.999487,1467,6232.809079
-8.538603,1470,6257.675823
-7.628284,1110,6276.710972
-8.406291,1470,6349.821621
-20.698591,1095,6368.026729
-7.965095,1470,6392.675111
-81.868819,1470,6464.209935
-9.360522,1470,6489.232696
-6.3908,1095,6507.705421
-21.823413,1095,6526.348741
-126.535207,1470,6597.506881
-10.529143,1470,6622.25179
-7.806715,1470,6647.330466
-7.965415,1470,6671.959022
-544.70216,1467,6747.73461
-7.738188,1469,6772.212438
-8.496698,1470,6796.380583
-5.571081,1095,6866.09949
-7.965415,1470,6890.712518
-12.509688,1470,6915.541099
-8.183102,1470,6940.289405
-209.736569,1463,7013.247801
-92.33882,1470,7038.098515
-9.243293,1095,7056.474217
-65.76083,1470,7129.888767
-8.749316,1470,7154.452268
-7.909618,1470,7179.247207
-67.330265,1469,7204.028713
-13.999487,1467,7280.384958
-7.606425,1470,7305.088971
-7.968639,1470,7329.715412
-236.337782,1470,7402.931038
-70.13834,1470,7428.168804
-6.882315,1470,7453.012493
-7.588306,1470,7478.218253
-38.589728,1470,7551.554889
-46.657571,1470,7576.509963
-6.979019,1470,7601.234127
-60.728061,1095,7666.074173
-251.716885,1470,7691.317176
-758.745807,1470,7717.174697
-27.474116,1110,7736.14407
-73.686713,1470,7811.898957
-10.618402,1470,7837.2181
-10.243983,1470,7862.214603
-5.509925,1149,7881.861609
-7.631973,1470,7955.90698
-13.629258,1470,7981.085043
-9.757078,1470,8006.092506
-7.870227,1470,8082.542032
-10.243983,1470,8107.436626
-7.806715,1470,8132.53495
-7.295419,1110,8151.347226
-58.990787,1470,8224.799461
-7.039641,1470,8249.836667
-7.965095,1470,8274.761184
-10.529143,1470,8350.568605
-11.17866,1470,8375.304872
-14.409265,1470,8400.401854
-22.169959,1467,8470.584529
-11.093934,1470,8495.153516
-8.538603,1470,8520.118084
-8.1493,1470,8545.148751
-8.183102,1470,8618.069311
-8.761731,1470,8642.701628
-19.012105,1470,8667.394102
-45.819791,1470,8740.879703
-37.952153,1470,8765.570251
-9.930369,1470,8790.273557
-9.441733,1470,8815.141281
-7.965415,1470,8888.824715
-7.24643,1470,8913.919303
-9.331474,1470,8938.81154
-11.093934,1470,9009.950991
-10.696438,1470,9035.21715
-23.010206,1470,9059.878463
-29.725762,1470,9129.63069
-8.08535,1470,9154.102693
-13.132861,1470,9179.063607
-13.389554,1470,9203.870367
-8.346089,1470,9279.509091
-16.54299,1470,9304.189427
-13.132861,1470,9328.812489
-8.115778,1110,9346.991596
-17.354125,1470,9417.980873
-10.335976,1470,9442.597569
-7.162588,1470,9467.08822
-7.464838,1095,9533.910875
-10.696438,1470,9558.842688
-8.553961,1470,9583.678212
-7.738188,1469,9608.548723
-7.326997,1470,9681.473481
-7.937985,1470,9706.204657
-25.100551,1470,9730.681496
-5.759384,1095,9798.022928
-266.38757,1470,9822.532807
-268.277359,1470,9847.010497
-13.497119,1470,9871.61645
-8.178395,1470,9945.223051
-9.527339,1470,9969.633939
-8.110774,1470,9994.722562
-9.341764,1470,10068.048928
-5.773693,1110,10086.256421
-34.862941,1467,10110.992391
-61.639286,1470,10135.841266
-22.753461,1470,10212.125207
-41.492407,1470,10237.049148
-7.145047,1470,10262.068786
-10.538257,1470,10332.130084
-7.328091,1470,10357.217662
-10.892813,1470,10381.928732
-10.807523,1470,10455.186104
-5.913,1095,10473.804527
-12.058675,1470,10498.830069
-5.913,1095,10517.263015
-7.543139,1470,10590.978574
-7.631973,1470,10615.995093
-9.930369,1470,10640.840463
-8.406291,1470,10665.445546
-9.368619,1470,10740.794889
-14.082988,1470,10765.74152
-5.26477,1095,10784.192749
-7.573154,1463,10851.520903
-79.020315,1470,10876.342911
-10.618402,1470,10900.908564
229.988431,1470,10925.986991
-93.471409,1470,10999.687733
-7.039641,1470,11024.371596
-12.957969,1470,11049.32777
-8.150938,1467,11125.159016
-5.26477,1095,11143.454946
35.891519,1095,11162.242049
-7.197943,1470,11187.366282
-7.573154,1463,11263.124319
-10.243983,1470,11288.000688
-6.005513,1110,11306.796607
-7.870227,1470,11331.753442
-10.559558,1470,11404.485916
-7.326997,1470,11429.321608
-13.073625,1470,11454.18014
-6.332755,1470,11527.80756
-24.123416,1470,11552.900527
-21.224587,1470,11577.808251
-8.184968,1470,11602.541389
-22.697589,1470,11678.144766
-9.243293,1095,11696.621393
-7.889445,1469,11720.940965
-518.557998,1470,11789.739372
-9.470656,1470,11814.803583
-8.046378,1470,11840.058216
-48.39135,1470,11864.870988
-8.784432,1470,11933.025502
-7.638658,1470,11957.819125
-6.882315,1470,11982.713849
-34.584551,1470,12052.780873
-8.3836,1110,12071.595262
-18.07878,1110,12090.995816
-8.829985,1470,12115.91611
-11.854314,1470,12184.665104
-10.090601,1470,12209.385282
-10.559558,1470,12234.042882
-7.295419,1110,12252.590284
-12.058675,1470,12320.662176
-9.470656,1470,12345.321966
-8.29158,1470,12370.17067
-10.796494,1470,12445.830165
-466.398932,1470,12470.620811
-8.14805,1470,12495.50142
-6.993636,1470,12568.754904
