#{"t_start": 1773860274.9868822, "env_id": "None"}
r,l,t
-3422.237591,1470,28.632821
-1538.129901,1095,45.329018
-741.2093,1470,68.437781
-1444.757596,1470,140.011054
-651.730911,1470,163.377841
-66.877242,1095,180.511734
-262.987107,1470,204.518863
-356.212684,1470,273.844172
-206.252438,1470,297.947031
-210.533035,1470,322.117634
-127.172066,1469,394.444665
-176.90842,1470,418.789485
-29.652997,1470,443.376061
-73.457506,1470,467.940368
-119.552345,1470,540.522586
-7.937804,1467,565.461802
-8.000007,1470,590.041229
-82.401776,1110,659.195926
-18.03231,1463,683.786485
-23.496147,1470,708.476198
-17.579679,1470,732.732922
-108.148968,1470,803.367739
-15.159285,1470,828.035532
-29.098504,1470,852.652301
-99.102879,1095,916.462413
-111.526087,1470,941.062706
-178.939018,1470,965.762692
-168.404125,1095,984.73536
-104.439026,1470,1057.585276
-57.477755,1470,1082.159522
-91.524487,1470,1106.953646
-114.882404,1095,1124.928086
-382.486549,1469,1195.805321
-104.494307,1470,1221.010603
-535.538027,1470,1245.606176
-342.145994,720,1258.194111
-14.147582,1470,1331.135007
-8.115778,1110,1349.947733
-24.498,1470,1374.477442
-71.537568,1470,1449.634273
-11.884083,1110,1468.10747
-327.869491,1470,1492.753931
-7.588306,1470,1517.748164
-10.696438,1470,1593.154753
-8.510194,1470,1617.931757
-8.189482,1470,1642.841503
-10.095513,1470,1715.715328
-7.162588,1470,1740.651558
-18.902105,1110,1759.372319
-10.090601,1470,1784.301978
-17.175825,1470,1857.015632
-17.15367,1470,1881.654577
-23.839842,1470,1906.350038
-8.087073,1470,1981.459073
-17.624775,1470,2006.55237
-16.888767,1470,2031.390165
-7.257929,1470,2055.987316
-35.872939,1470,2130.954877
-12.90473,1463,2155.392821
-31.660649,1470,2179.885987
-96.149648,1470,2250.831659
-95.243385,780,2264.877504
-7.821251,1470,2289.749406
-157.210148,1470,2314.721546
-4.777263,720,2373.906207
-75.078297,1470,2398.907117
-10.428719,1095,2417.497067
-148.533135,1110,2436.445413
-92.243681,1095,2455.097153
-27.846934,1470,2528.612089
-7.909618,1470,2553.346604
-41.068909,1470,2578.095028
-7.284846,1110,2647.115451
-417.659627,1470,2671.67128
-7.106106,1470,2696.446311
-12.058675,1470,2721.370755
-14.967765,1470,2792.390812
-59.222841,1470,2817.136991
-7.638658,1470,2842.110997
-10.262584,1470,2915.921596
-5.324369,1110,2934.591212
-9.341764,1470,2959.077744
-10.696438,1470,2983.791439
-30.633332,1467,3056.497022
-7.965095,1470,3081.009834
-10.892813,1470,3105.724808
-11.093934,1470,3176.182711
-13.999487,1467,3200.359401
-10.208357,1470,3224.984102
-10.666925,1470,3249.997069
-426.888722,1470,3322.763114
-18.033316,1470,3347.829144
-9.341764,1470,3372.161449
-23.54347,1470,3445.102729
-11.352438,1470,3469.729642
-10.618402,1470,3494.643746
-8.02737,1470,3567.750484
-7.162588,1470,3592.087562
-11.021295,1470,3616.976929
-20.440734,1470,3641.647235
-19.069316,1470,3714.546959
-14.774323,1470,3738.798285
-10.335976,1470,3763.505425
-8.29158,1470,3834.304286
-23.016096,1470,3858.89544
-9.470656,1470,3883.650359
-7.197943,1470,3908.496696
-37.360126,1470,3979.031561
-65.770057,1470,4003.887125
-34.430836,1470,4028.361526
-519.938684,1470,4103.763169
-6.005513,1110,4122.445325
-7.354281,1470,4147.260251
-539.611804,1470,4172.315019
-35.284261,1470,4248.177535
-11.041817,1470,4272.866632
-11.17866,1470,4297.555624
-7.78684,1470,4370.414595
-134.549664,1470,4395.101456
-76.277248,1110,4413.899887
-7.949457,1469,4439.077861
-7.162588,1470,4512.436909
-7.78684,1470,4537.202434
-10.74252,1470,4561.808332
-7.78684,1470,4631.85322
-11.789281,1470,4656.269054
-10.714244,1470,4680.977879
-5.873103,1095,4699.149379
-7.641897,1470,4772.101694
-101.969626,1470,4796.966905
-7.771179,1470,4821.963171
-91.846022,1470,4889.394973
-8.115778,1110,4908.07212
-10.378248,1470,4932.693211
-25.800473,1470,4957.675065
-73.048045,1095,5024.567152
-7.24643,1470,5049.223821
-140.595668,1470,5073.725701
-7.968639,1470,5143.873223
-11.318126,1470,5168.725142
-8.016857,1470,5193.497206
-7.039641,1470,5218.284694
-8.749316,1470,5294.048477
-1829.845386,1470,5318.842364
-10.26657,1470,5343.998585
-9.341764,1470,5416.60796
-633.566305,1095,5434.818252
-426.272726,1470,5459.49452
-7.814336,1470,5484.884699
-18.281464,1470,5557.950242
-7.588306,1470,5582.533803
-5.509925,1149,5602.555921
-7.197943,1470,5670.237459
-10.696438,1470,5695.131112
-8.1493,1470,5719.985479
-7.187952,1470,5744.741241
-7.632199,1470,5820.439457
-7.632199,1470,5845.231637
-61.377378,1470,5870.132855
-6.261954,1110,5888.71039
-9.407172,1470,5959.348181
-5.882811,1110,5978.155572
-7.579879,1470,6002.591485
-72.45421,1470,6074.275315
-12.112736,1470,6098.895877
-8.536409,1470,6123.477546
-7.632199,1470,6148.486433
-6.891765,1470,6221.293045
-8.761731,1470,6246.171374
-9.243293,1095,6264.956528
-16.600187,1470,6337.847952
-7.588306,1470,6362.680718
-5.647097,1095,6381.054305
-10.22321,1470,6405.7718
347.377043,1095,6470.953575
-9.341764,1470,6496.004452
-188.027006,1470,6520.844773
-214.589202,1095,6539.091455
-10.378248,1470,6610.498018
-8.203437,1470,6635.212193
-7.870227,1470,6660.228357
-7.573154,1463,6735.514251
-10.749024,1470,6760.292948
-10.208357,1470,6785.030036
-27.058693,1470,6809.59705
-10.645414,1470,6885.159436
-87.084216,1470,6909.951345
-5.806721,1095,6928.550138
-424.815783,1470,7001.399711
-8.780034,1470,7026.739115
-8.784432,1470,7051.180932
-8.178395,1470,7075.741362
-8.016857,1470,7149.086344
-7.679734,1470,7173.695182
-10.700408,1470,7198.565197
-12.578633,1467,7274.850747
-17.505267,1470,7299.769508
-8.829985,1470,7324.373312
-258.998146,1470,7397.636732
-12.058675,1470,7422.815097
-8.115778,1110,7441.961419
-7.742231,1469,7466.721144
-8.536409,1470,7540.258059
-7.154218,1470,7565.278171
-10.378248,1470,7589.93044
-7.804422,1470,7614.626867
-7.573154,1463,7685.798389
-251.123991,1470,7711.762746
-46.452538,1470,7737.205485
-7.24643,1470,7812.946824
-8.115778,1110,7831.927725
-7.106106,1470,7856.809292
-8.819623,1470,7881.969679
-4.777263,720,7943.133036
-7.029574,1470,7968.190834
-6.332908,1095,7987.144672
-7.889445,1469,8011.867323
-7.638658,1470,8088.045967
-8.29158,1470,8113.423146
-8.178395,1470,8138.601028
-10.892813,1470,8212.549658
-7.573154,1463,8237.351188
-7.806715,1470,8262.445484
-6.994123,1470,8287.304033
-201.656942,1470,8362.76648
-15.766826,1470,8387.771202
-7.968639,1470,8412.385085
