#{"t_start": 1768821558.3497932, "env_id": "None"}
r,l,t
-3088.321104,345,13.269692
-2352.162945,345,19.908469
-899.232825,345,26.475168
-1564.997798,345,33.485499
-1137.528272,345,41.322799
-2187.998539,345,50.4567
-3542.614709,345,58.079882
-1201.816301,345,64.941529
-4133.289719,345,72.56391
-1046.585511,345,79.241537
-1721.22629,345,86.061897
-1065.928656,345,94.808317
-2207.271738,345,101.468058
-1413.156821,345,108.189156
-1435.985574,345,139.865263
-1198.866079,345,146.632706
-3239.618373,345,154.133173
-1501.674836,345,162.601869
-2900.748178,345,169.297954
-1604.937096,345,176.033194
-1104.089206,345,183.016102
-1339.80788,345,189.747921
-667.695342,345,196.647153
-2129.803538,345,204.943593
-298.557103,345,212.168667
-1696.35007,345,219.070697
-3433.018714,345,225.908909
-2217.448429,345,232.69153
-1445.154222,345,264.158819
-2075.583061,345,272.575214
-1459.556512,345,279.260331
-1925.464433,345,286.073758
-7046.079431,345,292.714232
-649.351407,345,299.575007
-8833.255374,345,306.496089
-218.734084,345,315.175376
-4034.062412,342,321.82051
-2503.265066,345,328.718579
-231.844006,345,336.241585
-621.360391,345,343.110433
-1945.01985,345,349.979584
-437.491202,345,358.223578
-872.194983,345,365.289439
0.025788,1,365.379172
-1333.784229,345,396.291388
-444.652807,345,403.011807
-1793.184223,345,409.646377
-1279.830452,345,416.320339
-752.307006,345,424.875213
-1087.683263,345,431.598064
-766.165312,345,438.365874
-3777.433375,345,445.021851
-1334.063094,345,452.009694
-272.849837,345,458.829507
-182.464025,345,467.025088
-2866.897856,345,473.805474
-1065.585757,345,481.135477
-654.411091,345,488.101087
-641.339558,345,520.016671
-772.251747,345,527.567308
-1943.615541,345,536.293142
-1942.076055,345,543.395207
-3359.012931,345,550.347812
-663.998484,345,557.487601
-67.504821,345,564.406432
-998.265007,345,571.856133
-344.508455,345,581.689245
-694.102442,345,588.752784
-2225.067252,345,595.500713
-527.85478,345,602.741663
-972.08599,345,609.589335
-630.805286,345,617.029604
-552.812169,345,625.268035
-2030.986132,345,656.468848
-507.876579,345,663.389518
-1217.336716,345,670.059972
-106.09152,345,676.829045
-223.327637,345,683.556353
-2974.149671,345,692.268681
-1622.13975,345,699.141354
-68.94825,345,706.055138
-421.50048,345,712.775279
-935.726616,345,719.872003
-1200.092165,345,726.560004
-963.322415,345,734.706171
-1128.655983,345,741.443868
-2935.301716,345,748.375099
-571.136946,345,779.749524
-523.567325,345,786.624933
-798.663168,345,793.33404
-308.726101,345,801.597868
-857.216434,345,808.34024
-3931.224699,345,815.218756
-796.340341,345,821.879579
-2000.42288,345,828.631052
-3285.749967,345,836.967881
-302.427279,345,843.929103
-939.000248,345,850.864508
-761.56198,345,857.691504
-1973.06102,345,864.475832
-574.142014,345,871.615792
-246.658697,345,880.241428
-509.809045,345,912.350131
-2435.611138,345,919.348138
0.0,1,919.439521
-996.604811,345,926.128155
-876.548094,345,933.156513
-470.234614,345,939.958954
-1076.566953,345,948.242596
-86.797368,345,955.056737
-351.720205,345,962.111949
-85.576297,345,969.012444
-949.152249,345,975.80316
-188.968244,345,982.630309
-67.601343,345,991.199494
-304.997684,345,997.998038
-893.206779,345,1004.763077
-255.145741,345,1034.123931
-1120.633188,345,1041.150194
-731.420758,345,1048.209698
-1486.009836,345,1056.97964
-2378.71011,345,1063.897868
-291.334006,345,1071.707235
-207.378146,345,1078.503403
-700.297629,345,1085.475357
-824.792371,345,1092.414314
-391.475363,345,1100.690634
-51.554142,345,1107.358877
-386.540509,345,1114.466092
-266.290223,345,1121.367945
-25.569136,345,1128.239514
0.268362,345,1135.01444
-29.662132,345,1167.373645
-385.183045,345,1174.739582
-71.869039,345,1181.789545
-2830.550177,345,1188.574868
-1034.75133,345,1195.375122
-22.236661,345,1202.489376
-253.074214,345,1210.934776
-1466.658558,345,1217.791675
-117.812108,345,1224.673496
-748.069807,345,1231.844075
-281.267429,345,1238.808748
-775.620989,345,1245.631293
-22.233478,345,1255.1587
-5173.924024,345,1262.533281
-669.64833,345,1289.971519
-65.562635,345,1297.059899
-701.587836,345,1304.129512
-3572.864688,345,1311.025407
-221.037581,345,1319.566318
-508.296177,345,1326.460049
-82.482056,345,1333.412978
-520.588799,345,1340.326844
-1838.123097,345,1347.256302
-95.793508,345,1354.541582
-1752.24881,345,1362.842247
-190.117746,345,1369.704485
-46.414381,345,1376.58357
-633.214408,345,1383.910391
-98.594742,345,1390.865657
-193.872464,345,1422.958786
-212.588456,345,1431.510552
-13.516468,345,1439.6893
-112.536918,345,1446.606538
-39.669021,345,1453.433369
-321.488516,345,1461.305511
-694.16108,345,1468.754502
-13.567174,345,1477.841357
-415.586839,345,1485.435647
-934.63988,345,1494.249633
-185.539878,345,1502.441452
-47.26829,345,1510.522321
-25.838431,345,1518.350263
-226.114839,345,1527.668923
-122.304369,345,1563.741708
-111.200553,345,1572.08558
-53.126906,345,1579.668471
-1212.98312,345,1587.960083
-129.055921,345,1596.489435
-109.728442,345,1606.84845
-110.17544,345,1615.175409
-254.207927,345,1623.823484
-8.109418,345,1631.175144
-650.653595,345,1638.74981
-459.908039,345,1646.391692
-152.215986,345,1656.481221
-1314.822185,345,1663.890245
