#{"t_start": 1768821558.354256, "env_id": "None"}
r,l,t
-1967.170441,345,13.270826
-1262.982803,345,19.909643
-1148.034306,345,26.470705
-1009.198581,345,33.480036
-2312.006037,345,41.314271
-1166.331949,345,50.452238
-1571.012446,345,58.067682
-1446.275143,345,64.937066
-300.451288,345,72.559448
-1139.000217,345,79.234995
-1700.673145,345,86.06816
-717.145281,345,94.806898
-695.264281,345,101.463595
-1382.834629,345,108.181674
-1042.974597,345,139.854676
-1113.349243,345,146.624684
-2075.560051,345,154.127705
-2653.06814,345,162.590774
-448.304821,345,169.293491
-1463.454378,345,176.028731
-996.247147,345,183.01007
-1500.665737,345,189.743458
-1793.394755,345,196.632488
-632.406757,345,204.93913
-1184.119171,345,212.170805
-2922.305404,345,219.066234
-246.059534,345,225.893507
-516.775263,345,232.684954
-1308.434243,345,264.150713
-660.91532,345,272.564161
-1392.720721,345,279.255869
-1529.994668,345,286.064423
-2131.071801,345,292.704222
-839.68159,345,299.568957
-3195.268388,345,306.493645
-534.565399,345,315.169341
-1692.483019,345,321.955631
-2062.152547,345,328.901734
-749.614169,345,336.368294
-609.443184,345,343.247278
-563.323265,345,350.120656
-2618.941187,345,358.367062
-2622.822245,345,365.498838
-1286.068677,345,396.405934
-940.022989,345,403.122911
-554.931941,345,409.761717
-846.661931,345,416.434463
-962.309137,345,424.990613
-2529.344642,345,431.709786
-565.936108,345,438.481147
-653.536217,345,445.141283
-773.638569,345,452.130644
-2363.560819,345,458.940914
-1866.292339,345,467.128878
-266.946897,345,473.924954
-3430.99837,345,481.251958
-1176.069416,345,488.229486
-1186.853628,345,520.127409
-308.674645,345,527.679862
-248.552607,345,536.410365
-535.026841,345,543.507995
-1065.846031,345,550.464428
-730.303351,345,557.605685
-826.182993,345,564.523753
-996.895015,345,572.045609
-831.530872,345,581.805442
-2143.739607,345,588.864148
-2801.664702,345,595.620584
-1176.737,345,602.855901
-505.164396,345,609.710086
-2893.118317,345,617.143441
-1690.520974,345,625.375077
-790.298352,345,656.574958
-2608.118702,345,663.507817
-2750.652525,345,670.179062
-832.835428,345,676.949897
-2694.553787,345,683.665998
-194.752117,345,692.378804
-650.091741,345,699.261453
-219.844378,345,706.166337
-423.805602,345,712.885035
-2176.770691,345,719.989666
-678.554691,345,726.667197
-2962.894665,345,734.815708
-377.425906,345,741.56447
-191.120435,345,748.500974
-2830.510443,345,779.864849
-2177.239544,345,786.740876
-139.938933,345,793.445145
-1057.643954,345,801.717888
-2396.391803,345,808.45196
-1117.232862,345,815.336977
-1366.764372,345,821.99351
-2423.517902,345,828.743406
-3446.308924,345,837.074903
-2492.039006,345,844.041479
-116.364751,345,850.984907
-455.062905,345,857.797527
-770.076295,345,864.588936
-699.182434,345,871.725222
-45.705515,345,880.357582
-1785.31396,345,912.487717
-942.209664,345,919.524764
-57.557811,345,926.214291
-857.614463,345,933.241437
-1167.62294,345,940.045298
-674.922135,345,948.345529
-319.070474,345,955.143515
-588.694127,345,962.200957
-78.732477,345,969.101869
-296.854609,345,975.890984
-471.853738,345,982.720618
-249.466561,345,991.293523
-800.697826,345,998.086987
-248.786949,345,1004.84903
-994.267284,345,1034.225262
-134.215283,345,1041.24995
-165.17276,345,1048.296288
-1579.247311,345,1057.070524
-181.802297,345,1063.997343
-1090.564505,345,1071.80856
-369.246384,345,1078.59349
-1123.917593,345,1085.564511
-887.419754,345,1092.52303
-1119.71069,345,1100.77896
-678.789093,345,1107.443561
-1332.35794,345,1114.555765
-142.177751,345,1121.469478
-4912.4756,345,1128.342064
-259.27012,345,1135.112214
-353.288637,345,1167.459929
-150.234507,345,1174.840907
-1062.237221,345,1181.891327
-18.382184,345,1188.67382
-931.093062,345,1195.465342
-144.10837,345,1202.58559
-302.256143,345,1211.02918
-837.916761,345,1217.879185
-103.450188,345,1224.76414
-814.208856,345,1231.928739
-18.380747,345,1238.91134
-199.201495,345,1245.72913
-58.943694,345,1255.243887
-5238.563112,345,1262.626167
-227.414496,345,1290.05566
-59.809131,345,1297.151166
-1287.380325,345,1304.218999
-374.108239,345,1311.114576
-84.629833,345,1319.664069
-75.602604,345,1326.543597
-472.222976,345,1333.499072
-649.659997,345,1340.428959
-404.563688,345,1347.343867
-99.693766,345,1354.628702
-444.354435,345,1362.934005
-3057.908989,345,1369.790692
-231.689684,345,1376.67773
-161.724758,345,1384.005308
-118.56805,345,1390.954026
-295.217337,345,1423.041454
-206.832739,345,1431.593334
-41.693212,345,1439.778939
-184.792019,345,1446.697268
-57.461321,345,1453.523145
-120.455307,345,1461.397892
-3627.81952,345,1468.861325
-66.221208,345,1477.93636
-89.804293,345,1485.550026
-217.816592,345,1494.336864
-25.244909,345,1502.539003
-43.764345,345,1510.617634
-128.765775,345,1518.436946
-540.018553,345,1527.761806
-51.753119,345,1563.824999
-486.315154,345,1572.175808
-764.364957,345,1579.755446
-271.580097,345,1588.043708
-11.805584,345,1596.575304
-368.807931,345,1606.936196
-64.215056,345,1615.261751
-429.741906,345,1623.911931
-116.528087,345,1631.274893
-6290.270219,345,1638.858858
-2505.830092,345,1646.475369
-31.702789,345,1656.563989
-182.328168,345,1663.974964
-11.345461,345,1671.213958
-2858.804481,345,1678.562421
-330.533623,345,1712.670993
-39.757251,345,1722.982528
-27.831747,345,1730.884932
-73.066319,345,1739.08709
-349.992042,345,1748.627655
-415.557607,345,1757.114515
-349.598828,345,1765.81359
-37.971124,345,1776.876253
-34.436493,345,1785.445068
-79.950217,345,1793.855608
-173.596963,345,1802.414524
-87.022466,345,1809.528855
-198.484213,345,1816.739528
-0.817312,345,1825.174735
-243.118007,345,1856.229278
-938.65506,345,1863.386982
-6.388295,345,1870.351874
-635.485666,345,1877.073802
-75.729464,345,1883.784725
-6.070351,345,1892.028854
-17.244405,345,1898.857472
-93.962733,345,1905.555517
-41.68656,345,1912.287028
-24.61308,345,1919.100822
-156.54884,345,1926.10016
-164.115361,345,1934.602167
-210.045691,345,1941.344954
-1028.83089,345,1948.176965
-1036.430426,345,1955.305673
-54.653059,345,1987.043716
-209.751808,345,1993.962793
-349.46506,345,2002.304594
-989.166429,345,2009.925067
-90.707274,345,2017.119036
-8.546312,345,2024.183165
-594.100543,345,2031.274955
-51.928406,345,2038.338309
-485.526067,345,2047.261781
-28.60333,345,2054.40681
-50.018585,345,2061.458556
-462.129202,345,2068.452418
-715.264781,345,2075.7502
-37.915984,345,2083.008716
-3.218517,345,2115.979137
-69.521984,345,2122.961415
-32.381186,345,2130.29375
-612.178557,345,2137.237355
-22.791004,345,2144.355564
-2292.347288,344,2151.305435
-5.975882,345,2159.895674
-247.808743,345,2167.169435
-103.655493,345,2174.885993
-7.751635,345,2182.360092
-15.74994,345,2189.736977
-58.252938,345,2196.870467
-506.760829,345,2205.589388
-6.102387,345,2212.855485
-412.630499,345,2220.148807
-83.650826,345,2251.689247
-239.619143,345,2258.855233
-294.594462,345,2266.00441
-74.802992,345,2274.585185
-12.61894,345,2281.791483
-493.162269,345,2288.724995
-18.398534,345,2295.702084
-336.590043,345,2302.706628
-1198.125967,345,2309.791042
-222.838419,345,2318.6153
-0.894501,345,2325.569499
-19.595301,345,2332.564462
-1.81627,345,2339.753344
-7.053461,345,2346.821897
-31.344558,345,2378.429028
-165.906101,345,2387.224608
-0.07541,345,2394.204062
-25.348124,345,2401.435091
-4.533761,345,2408.543645
-100.867949,345,2415.719393
-69.773985,345,2422.613145
0.004125,345,2431.604512
-13.908122,345,2438.76936
-96.363686,345,2446.03126
-0.283838,345,2453.267589
-203.052192,345,2461.073684
-4.462066,345,2468.214451
-38.491843,345,2477.237129
-0.450949,345,2484.599304
-146.446292,345,2516.732308
-0.318538,345,2523.976834
-133.167547,345,2531.255631
-9.772566,345,2538.420841
-11.442792,345,2546.993581
-5.70904,345,2554.274545
-1.002377,345,2561.243572
0.0,345,2568.464056
-201.783934,345,2575.71336
-5.320712,345,2584.855962
-39.022569,345,2592.100124
-8.513943,345,2599.178762
-17.590022,345,2606.055399
-5.848262,345,2613.291079
-57.796231,345,2644.469196
-31.916883,345,2653.324676
-10.453983,345,2663.125074
-13.608645,345,2672.064038
0.0,1,2672.152578
0.0,345,2680.805736
-9.11908,345,2689.369036
-0.972618,345,2698.88507
0.0,345,2709.348727
-9.889566,345,2718.653337
-1.425292,345,2726.663731
-98.210785,345,2735.93714
-15.092104,345,2744.60095
-13.627938,345,2752.446513
-8.954423,345,2761.47488
-3.656974,345,2768.993775
0.0,345,2813.80551
-16.774258,345,2822.903995
-38.36755,345,2830.199444
0.537234,345,2837.56654
0.11943,345,2846.535215
0.009001,345,2854.194142
-3.055897,345,2861.529176
-98.573075,345,2868.8521
-33.151717,345,2876.250937
-21.053373,345,2883.93286
-12.770626,345,2893.043682
-5.07422,345,2900.786787
0.0,345,2908.128946
0.0,345,2915.83599
-39.531141,345,2947.786992
-29.265858,345,2955.134799
-148.786609,345,2963.837315
-4.418854,345,2971.387989
-0.069228,345,2979.561517
-1.3257,345,2987.002409
-29.342444,345,2994.320873
-23.643927,345,3001.925953
0.0,345,3010.928731
-38.269428,345,3019.05814
0.0,345,3026.362393
0.0,345,3034.181254
-0.091657,345,3041.561316
-7.936923,345,3048.891624
-20.712531,345,3057.937572
-35.192943,345,3090.211164
-1.901171,345,3097.743588
-1.638638,345,3105.155749
-234.276415,345,3112.449657
-0.026862,345,3119.716561
-0.303361,345,3128.827013
-54.999882,345,3136.14859
-3.005769,345,3144.496217
-0.869542,345,3152.324782
0.102875,345,3159.741479
-4.198381,345,3167.246172
0.0,345,3176.294168
-12.652582,345,3184.105876
0.097634,345,3191.491822
-26.200233,345,3219.855472
-164.04921,345,3227.104093
-16.936659,345,3234.345934
-0.686425,345,3243.532118
-49.881814,345,3251.252129
-0.898811,345,3259.298751
-972.022538,345,3268.237163
-5.294066,345,3277.11414
-0.996173,345,3286.030827
0.0,345,3296.557923
0.0,345,3304.694706
0.0,345,3313.305884
0.0,345,3320.961341
0.005284,345,3328.909605
-209.629935,345,3338.171966
-11.546872,345,3376.961611
-2.142988,345,3385.829865
-12.984514,345,3394.605762
-0.316181,345,3403.525671
-8.539039,345,3412.70613
-43.016724,345,3421.741188
-27.531218,345,3431.094007
0.0,345,3439.237044
-16.197045,345,3447.701961
-11.95844,342,3455.739454
-6.774893,345,3463.427523
-0.014697,345,3472.524831
0.0,345,3479.437193
-5.379964,345,3488.080096
-18.938708,345,3522.64422
-28.441921,345,3529.918464
0.0,345,3537.400781
-24.651028,345,3546.791514
-3.512989,345,3554.080982
-32.148659,345,3561.309994
0.0,345,3568.741397
0.0,345,3576.723701
0.0,345,3584.283293
0.0,345,3593.705463
-6.78188,345,3602.584152
0.0,345,3611.73481
0.0,345,3619.654059
0.0,345,3627.163156
-26.744898,345,3635.76628
0.031816,345,3670.169234
-18.213164,345,3677.644176
