#{"t_start": 1768980474.6409159, "env_id": "None"}
r,l,t
-1787.887293,345,13.579482
-686.563131,345,20.450056
-1620.703688,345,27.370522
-1164.580697,345,34.359348
-841.51262,345,41.878187
-5270.83181,345,51.204435
-524.805573,345,58.209594
-1953.606883,345,65.413234
-660.265204,345,72.827566
-963.974985,345,79.734908
-1965.487925,345,86.726495
-1124.398618,345,95.487088
-1415.202463,345,102.6594
-1009.052762,345,109.501205
-1674.397038,345,141.224912
-1970.631159,345,148.58715
-1934.510926,345,156.098776
-523.407872,345,165.1055
-1253.990069,345,172.254178
-518.292272,345,179.180533
-486.479755,345,186.496828
-1241.416359,345,193.562053
-3152.977816,345,200.557015
-732.492976,345,209.325605
-1651.321125,345,216.606853
-1331.94835,345,223.903946
-231.098152,345,231.079392
-2705.970706,345,238.090808
-2265.771507,345,269.881489
0.0,1,269.969277
-629.910745,345,279.086909
-439.947849,345,286.075613
-1388.714588,345,293.016971
-1275.731792,345,300.01345
-932.949791,345,307.299093
-2959.54479,345,314.332553
-1711.774096,345,323.11591
-780.775756,345,330.266394
-1773.355512,345,338.173356
-1503.27254,345,345.319467
-1430.504794,345,352.551095
-1290.26739,345,359.6189
-1741.63535,345,368.787127
-968.68662,345,375.87492
-196.629943,345,407.523434
-1001.047937,345,414.407619
-573.896171,345,421.430775
-226.572758,345,428.759536
-798.426183,345,437.381409
-569.338588,345,444.446033
-698.832173,345,451.470871
-354.713043,345,458.999863
-1011.146622,345,466.632596
-395.061535,345,474.03826
-1502.018339,345,483.405009
-610.792001,345,492.201269
-1747.21164,345,499.666289
-906.817525,345,507.050155
-199.60376,345,539.098982
-2070.427574,345,546.316924
-852.870649,345,555.059286
-628.792512,345,562.04697
-1370.208664,345,569.11197
-943.833,345,576.362195
-1320.070104,345,585.103825
-3940.160781,345,593.516371
-427.269858,345,602.273409
-1092.854826,345,609.783415
-516.667653,345,616.868406
-978.327139,345,624.032208
-227.910011,345,631.300466
-349.749389,345,638.906301
-69.390977,345,647.675237
-1568.845245,345,679.413597
-767.491923,345,686.532514
-764.558373,345,693.507812
-311.738887,345,701.261905
-229.252208,345,708.278004
-335.319416,345,717.094274
-195.506216,345,724.06924
-276.897302,345,731.390835
-855.869925,345,738.309532
-77.250919,345,745.379297
-218.94361,345,752.793387
-1364.675341,345,761.849311
-441.132383,345,768.725742
-114.320615,345,775.79337
-1742.201205,345,807.981488
-582.143162,345,815.115455
-274.649192,345,822.47619
-384.993251,345,831.279526
-396.864812,345,838.267432
-2361.439395,345,845.385158
-1594.975238,345,852.78215
-1312.445201,345,859.823641
-344.357083,345,868.454453
-550.539954,345,875.469219
