#{"t_start": 1774263485.1497545, "env_id": "None"}
r,l,t
-141.26346,1095,28.057246
1184.738356,1469,57.813007
-233.931522,1110,81.286647
-128.096427,1470,109.950669
181.289519,1470,139.3444
-22.270276,1470,170.153794
-18.629016,1470,199.760473
1293.034631,1470,289.040663
74.17491,1470,320.47234
261.46961,1470,353.270857
-491.272474,1470,383.761593
-2.704098,1095,408.639589
-470.059421,1470,437.656668
-55.268008,1470,471.410983
-494.230352,1470,575.465822
204.48306,1470,607.07505
-69.183547,1470,640.200649
409.230214,1095,663.81791
547.077203,1095,689.497195
-70.691748,1470,719.406285
967.742749,1470,750.474956
-125.663753,1469,845.54393
127.281362,1110,870.497648
511.71515,1470,898.815052
31.459965,1470,932.648897
-23.557151,1470,963.565583
987.024966,1470,994.141619
-250.335749,1470,1022.483825
104.430846,1470,1107.904293
21.2636,1095,1135.034204
-14.520175,1110,1159.037673
-36.59104,1470,1192.701278
-176.740219,1470,1224.355907
-20.074881,1095,1246.229874
230.548782,1470,1278.736767
-51.168845,1470,1309.483499
-19.519683,1470,1402.128577
-25.60184,1095,1425.810973
-22.422589,1470,1455.671921
-49.232444,1470,1486.77574
-269.986381,1110,1508.637006
417.902571,1470,1540.120486
417.115913,1469,1572.180089
-358.038227,1470,1662.645341
26.840748,1470,1692.980141
-64.806634,1463,1725.235568
-25.952678,1470,1757.14803
-27.482746,1470,1786.4572
-64.798834,1470,1821.492975
540.474412,1470,1854.105691
-40.951495,1470,1943.222905
152.355649,1470,1975.027118
356.691977,1470,2007.73981
506.361316,1470,2038.148651
-55.280183,1463,2071.360509
201.51062,1110,2095.068107
-90.96615,1470,2125.0689
-25.160193,1095,2209.628122
398.326578,1470,2239.760548
6.337819,1470,2270.893612
1228.920708,1470,2303.32667
-20.399134,1470,2332.766723
-19.648032,1469,2362.147949
150.544102,1470,2393.9515
920.251719,1469,2487.309432
129.406031,1470,2515.128942
-67.455518,1095,2532.981708
-404.026487,1470,2557.400736
615.067673,1470,2581.59977
1884.993538,1470,2606.192066
186.142749,1095,2625.003661
-39.24456,1470,2700.231186
390.641938,1470,2724.912363
-23.01778,1470,2749.327723
651.595245,1470,2773.765371
-307.824755,1470,2798.307791
-27.857618,1470,2822.740733
179.672349,1470,2847.416767
769.621914,1470,2919.112273
-15.701681,1470,2943.859554
-11.069998,1470,2968.571641
-162.610816,1470,2993.073702
143.668806,1095,3011.240662
-33.859649,1467,3035.889055
-16.610429,1470,3060.67982
-56.220123,1470,3134.780556
197.742661,1095,3152.549367
373.511523,1470,3177.225575
-45.547462,1470,3201.667028
362.264254,1110,3219.968344
-247.559286,1470,3244.031018
52.697942,1470,3268.640265
-8.980624,1470,3343.507219
623.016013,1470,3368.171241
-11.522926,1470,3392.717832
177.196738,1470,3417.723785
-17.779571,1470,3442.209803
506.967396,1470,3466.861904
150.615815,1470,3491.420698
-10.617356,1110,3510.058917
-11.06918,1095,3572.318209
-128.881908,1470,3597.187331
-12.407085,1470,3621.559739
-19.608855,1095,3639.583274
-15.672373,1470,3664.05281
56.085582,1470,3688.561973
-8.020175,1110,3707.130529
129.176807,1110,3773.07078
404.252635,1469,3798.268357
658.571942,1470,3823.128335
343.291324,1470,3848.036175
-15.399023,1110,3866.745714
-36.911628,1470,3891.551868
-19.917707,1470,3915.45727
1244.136249,1470,3984.660574
1483.434041,1470,4009.348269
-23.527392,1470,4033.823726
-33.419803,1470,4058.502342
1239.661239,1470,4083.304235
943.334338,1470,4107.865937
-10.406291,1470,4132.56936
-15.24793,1110,4200.517505
-13.830433,1095,4219.200521
-23.245975,1470,4243.881537
260.8835,1470,4268.579581
-8.480624,1470,4292.711715
-13.074325,1470,4317.265564
-12.053749,1470,4341.652085
-13.88659,1470,4410.976748
84.183085,1095,4429.516349
-11.36742,1470,4453.97642
-10.503382,1110,4472.652885
337.921432,1470,4496.911629
-11.324187,1470,4521.187153
290.314037,1095,4539.642195
261.925117,1470,4564.114237
-9.780457,1470,4638.622557
-9.242575,1470,4663.051931
-12.022926,1470,4687.425847
579.320069,1470,4711.86992
-9.775949,1470,4736.19056
284.918034,1470,4760.776048
116.519265,1468,4785.169619
-8.8836,1110,4851.701825
-13.568539,1470,4876.275999
962.85008,1470,4900.551042
1278.500542,1470,4925.517583
362.879547,1470,4949.930109
184.27999,1095,4967.620695
-22.470113,1470,4991.957474
