#{"t_start": 1774263484.9798229, "env_id": "None"}
r,l,t
298.104891,1470,36.178451
-78.372239,1470,65.728861
-106.828043,1470,95.474674
-359.744769,1470,125.427939
-71.534288,720,138.899442
77.234517,1110,161.908641
-440.424982,1470,192.693425
-4.253364,1470,280.581563
1075.102029,1470,313.266532
-22.447367,1095,337.309758
921.148579,1470,367.781502
-392.915572,1470,400.247952
1102.422346,1470,430.417527
-21.743983,1470,462.735862
-23.298786,1470,567.339071
-97.918105,1470,600.002557
-501.178362,1470,631.646341
526.548064,1470,664.214483
122.471409,1110,690.357102
470.968733,1470,720.178815
16.927578,1095,742.419989
-303.87304,1470,837.254784
-22.044118,1470,870.930332
-13.563929,1110,892.38074
-92.052956,1470,924.382918
-244.534234,1470,956.545671
-42.113078,1470,988.196916
6.90093,1470,1015.490203
293.233725,1470,1100.533241
-58.415501,1095,1124.354714
1170.18118,1470,1159.451924
-64.914505,1470,1193.109238
391.4318,1470,1224.755456
-149.949981,1470,1254.557674
-182.193409,1470,1287.720746
1256.314544,1470,1319.10823
-127.490279,1470,1411.173875
-53.289058,1470,1443.027724
305.519298,1470,1473.112768
225.951334,1110,1495.421777
-49.60736,1095,1516.864489
116.241054,1470,1547.544255
-60.826236,1470,1580.981045
-111.783785,1470,1669.848704
187.922805,1470,1701.519315
972.7314,1095,1726.08085
742.665899,1470,1758.751494
-77.106751,1470,1787.384802
-44.970429,1470,1822.228182
-127.260355,1470,1854.796258
-136.370612,1470,1943.981589
-25.322681,1470,1975.755512
227.247423,1470,2008.305538
-71.512613,1470,2038.701607
-44.650681,1470,2072.213258
-28.739594,1470,2104.050052
256.306858,1470,2133.565693
-13.219717,1470,2226.695494
317.521998,1470,2256.007102
381.760843,1470,2287.9747
310.882852,1470,2318.587702
-14.059648,1470,2348.356884
-14.818126,1470,2377.842256
-12.200187,1470,2469.700221
-127.850219,1469,2502.510477
-14.640021,1470,2527.588686
-21.984845,1470,2551.87873
-80.196761,1470,2576.243839
30.262214,1470,2601.161953
-9.97335,1110,2619.823459
82.765132,1095,2638.073645
113.576403,1470,2713.714789
-20.795256,1470,2738.389627
-87.489139,1470,2763.178857
1157.520459,1470,2787.51279
-32.819221,1470,2812.025666
321.375402,735,2823.747978
181.071817,1470,2848.68819
-17.039029,1463,2920.236537
412.254122,1470,2944.976772
-11.213743,1470,2969.681879
404.254407,1470,2994.211735
255.859511,1470,3018.629063
198.453108,1470,3043.259859
163.677362,1470,3067.651131
-16.203016,1470,3141.937724
376.540327,1470,3166.061961
-206.331728,1470,3190.427024
-16.273514,1470,3214.764284
351.581504,1470,3238.792263
-13.220768,1470,3263.128842
-32.690161,1469,3288.060806
831.440945,1470,3362.734115
-11.710021,1470,3387.09558
-19.021295,1470,3411.423815
-15.192563,1470,3436.32234
356.224759,1470,3461.594484
77.914374,1470,3486.302652
-15.877049,1470,3510.810377
497.198039,1470,3580.106255
-26.558857,1470,3604.685899
-16.648164,1470,3629.011495
-15.311514,1470,3653.050491
-10.889484,1470,3677.17676
-31.549474,1470,3701.925178
-15.707766,1110,3720.301459
-26.312015,1470,3792.405602
-13.840685,720,3804.860774
405.573143,1470,3829.762352
-29.462534,1469,3854.234006
835.888746,1470,3878.743745
-16.232785,1110,3897.465379
-15.392253,1467,3921.821844
98.161571,1470,3991.130369
-23.147702,1470,4016.215154
-13.486052,1470,4040.646084
-11.847872,1470,4065.336643
635.996164,1470,4089.881688
783.294556,1095,4108.372761
1133.507007,1470,4133.07462
-23.678122,1470,4206.959306
264.234101,1095,4225.521725
397.900299,1095,4243.789902
159.927425,1468,4268.455275
-11.074231,1470,4292.588197
131.63939,1470,4317.140947
-9.072953,1110,4335.972974
-11.984845,1470,4360.378834
-16.974163,1470,4429.990454
-9.569998,1470,4454.45247
-12.056052,1470,4478.696429
126.459339,1845,4509.52158
-24.488143,1470,4533.559943
-8.087073,1470,4557.990533
-10.874838,1470,4633.072065
204.050379,1470,4657.65809
-12.022926,1470,4681.930258
131.929385,1470,4706.305547
-7.097602,1095,4724.060689
-8.888747,1470,4748.844274
-28.177493,1470,4773.705727
-11.173497,1470,4846.145572
285.029289,1470,4870.118196
-29.660256,1470,4894.368754
551.36045,1470,4919.032841
128.83014,1468,4943.555578
-21.16888,1470,4968.091828
559.854335,1470,4992.440213
206.548277,1470,5067.974055
-22.554624,1470,5092.389384
317.707406,1470,5117.448215
-10.160546,1470,5141.944007
99.837378,1095,5159.982061
144.059961,1470,5184.438911
-10.07698,1470,5208.885498
-11.225213,1470,5281.254744
671.352,1470,5305.92568
416.886467,1470,5330.137962
-20.728623,1470,5354.427348
-12.531432,1470,5378.578859
-26.668714,1470,5402.536874
743.940206,1470,5427.192209
369.67607,735,5439.467542
199.845838,1470,5513.794134
-7.069865,1110,5531.833802
40.853625,1470,5556.258122
-12.870052,1470,5580.200604
-11.847872,1470,5604.395791
-16.060908,1110,5623.136174
1410.69562,1470,5647.331457
-10.008665,1470,5716.342964
186.204016,1095,5734.788091
-20.446823,1095,5753.251203
-10.783137,1470,5777.315265
-15.556052,1470,5801.340094
-53.840674,1470,5825.497411
364.67598,1470,5850.114139
-29.07085,1470,5918.559576
651.475673,1470,5943.004796
232.599223,1170,5962.568437
259.308293,1470,5987.45144
102.88369,1470,6011.674608
11.173821,1470,6036.298726
-21.359743,1470,6061.229271
-10.764104,1470,6132.182448
-19.697927,1470,6156.35608
602.503103,1470,6180.710552
-12.427793,1470,6205.613945
767.754381,1470,6229.984337
81.443227,1470,6254.098495
-10.61725,1470,6278.445825
1284.22626,1470,6347.802961
188.119595,1470,6372.033143
-32.652516,1470,6395.986694
-30.920111,1470,6420.485817
-29.661242,1470,6444.77381
-34.677733,1470,6468.746997
-20.331826,1470,6493.196463
-30.68527,1530,6569.302447
535.324541,1470,6593.600435
323.084954,1470,6617.777582
-19.298558,1470,6642.041722
-54.471008,1470,6666.67766
446.40972,1470,6692.904577
-6.3908,1095,6711.498384
2350.035354,1149,6780.995665
-17.653567,1470,6805.720587
77.542019,1470,6830.660082
-12.298461,1470,6855.141449
267.47665,1470,6879.391521
110.321839,1469,6903.925654
-36.781834,1470,6928.796306
-8.780034,1470,6998.301754
-8.662203,1470,7022.700468
-11.188978,1110,7041.001677
-35.342057,1470,7065.131347
468.205741,1470,7089.868764
600.437384,1470,7114.448523
288.443418,1095,7132.874221
-7.360499,1095,7201.832495
-13.675256,1470,7226.289221
