#{"t_start": 1774263484.6214955, "env_id": "None"}
r,l,t
-113.678609,1470,36.536778
-95.136317,1470,66.086512
-355.135904,1470,95.831092
584.064801,1095,117.774511
380.910271,780,134.066838
103.687047,1470,163.279875
198.412917,735,180.815753
151.471367,1470,208.123857
-16.616689,1095,290.419268
-140.458526,1470,322.032296
-32.724786,1470,354.536728
71.365888,1470,385.522903
423.851838,1470,417.194539
-111.212251,1470,446.99375
569.09399,1470,481.522083
-317.370123,1470,586.196836
-223.729414,1470,616.238891
680.734817,1470,650.389793
-40.792082,1470,684.548215
1723.797497,1470,713.579518
-18.354314,1470,745.172
145.808126,1470,839.067021
10.033948,1470,872.600114
158.160135,1470,900.487258
139.975264,1470,934.355418
-41.166035,1470,965.328346
270.504823,1110,989.429945
-453.84199,1470,1017.111971
-9.069374,1470,1102.26244
208.451565,1470,1137.173098
-88.64463,1470,1170.599741
144.816803,1470,1202.574325
-28.377343,1470,1233.619503
498.798916,1470,1262.6673
477.358627,1470,1298.150564
-93.887556,1470,1390.689948
3212.486435,1149,1413.556732
123.158344,1470,1445.318949
-704.414661,1470,1475.316264
11.074306,1470,1504.661665
475.009372,1470,1535.190126
293.378479,1470,1567.765184
-36.097228,1470,1657.35393
1328.8325,1469,1688.193175
-105.054351,1470,1720.203239
-42.615951,1470,1752.632933
-14.56918,1095,1774.68146
-25.009373,1469,1807.407861
-75.16694,1470,1839.915048
414.601797,735,1857.11382
-42.88929,1470,1946.600672
-37.130801,1470,1978.151288
-28.582148,1470,2011.349565
486.149374,1470,2041.26956
102.687708,1095,2066.01838
286.382156,1470,2098.019166
145.045432,1470,2128.567938
506.749532,1469,2220.719027
870.677737,1470,2250.125231
-16.76646,1470,2282.23436
-10.889863,1470,2313.147529
-32.46645,1470,2343.664071
22.184953,1470,2372.954507
354.512342,735,2389.374527
-16.724654,1470,2482.115284
-6.950933,1470,2511.601791
-49.937375,1469,2536.076098
103.616403,1470,2560.522804
114.440284,1470,2584.898993
-16.576937,1470,2609.316417
-152.328678,1470,2633.564505
170.508447,1470,2709.046401
1219.015879,1470,2733.720054
342.045636,1470,2759.007699
-88.998528,1470,2783.493205
-12.415063,1470,2808.024461
44.948114,1470,2832.558398
-45.385536,1470,2857.451144
375.08646,1470,2928.983167
845.633927,1095,2947.331037
-187.175866,1470,2971.441323
146.803732,1470,2996.1997
57.419576,1095,3014.364722
387.678382,1470,3039.080037
-11.484845,1470,3063.033351
