month,pnl,max_drawdown,trades,investment,avg_pnl,roi_pct
2025-01,4361.04,14975.13,114,1000000.0,189.61,0.44
2025-02,1083.63,4985.88,34,1000000.0,54.18,0.11
2025-03,-4937.85,9160.31,56,1000000.0,-259.89,-0.49
2025-04,-23432.7,18893.01,118,1000000.0,-1233.3,-2.34
2025-05,-5526.84,38260.1,107,1000000.0,-263.18,-0.55
2025-06,0.0,0.0,0,1000000.0,0.0,0.0
2025-07,-17592.8,28505.32,37,1000000.0,-925.94,-1.76
