#{"t_start": 1770200331.373808, "env_id": "None"}
r,l,t
-114.967653,345,22.197107
-110.095909,345,41.139403
-42.193137,345,60.779029
-194.251922,345,80.583241
-109.376914,345,99.774023
2.051215,345,199.296256
42.186812,345,218.814606
-171.90357,345,237.902861
-62.997864,345,256.467969
-107.333962,345,275.527998
-61.815374,345,294.838393
-160.86403,345,393.492505
-114.550629,345,412.449943
-255.315052,345,430.981133
-49.747384,345,486.551354
-134.63953,345,505.71127
-180.805336,345,525.247439
-88.926941,345,624.933639
-95.710992,345,644.515818
-123.905777,345,664.165552
-130.171597,345,684.002982
-236.091229,345,703.660753
-80.582343,345,723.164893
-100.654183,345,822.313085
10.686707,345,840.932961
84.618568,345,860.063489
-45.154683,345,879.496344
-27.766499,345,899.227034
-159.092414,345,955.013623
-80.606471,345,1054.126544
-80.055291,345,1073.603805
-231.707533,345,1093.283571
-56.332251,345,1112.222754
-7.966978,345,1131.790611
-59.561982,345,1151.146393
-141.925322,344,1249.261612
-6.140664,345,1269.398677
-27.070535,345,1289.1927
-48.77849,345,1309.346332
-72.209628,345,1328.963733
-101.374665,345,1348.882891
-222.833119,345,1448.391359
-153.809879,345,1468.085148
-161.499867,345,1523.749365
-65.282365,345,1543.547465
-35.086525,345,1563.335901
87.834144,345,1582.856803
-74.120353,345,1681.978858
-113.454573,345,1702.077071
-118.254024,345,1722.742744
-230.458951,345,1741.950316
11.680815,345,1761.028777
-128.206696,345,1781.182014
-105.017089,345,1881.336646
-89.487842,345,1901.335159
-250.118349,345,1921.456248
-238.611771,345,1941.185963
-149.935816,345,1989.69092
-95.983383,345,2009.951228
-17.766041,345,2109.482297
-245.977746,345,2129.649711
-151.369015,345,2150.177408
-87.761336,345,2170.991349
-83.489774,345,2191.110554
-3.517483,345,2210.812121
-11.658855,345,2310.656489
-124.99626,345,2330.25875
-109.603522,345,2350.156359
61.382165,345,2370.310326
-26.107581,345,2390.192005
-78.3288,345,2410.22398
-77.607629,345,2509.562022
17.440548,345,2565.312571
-25.306712,345,2585.443637
18.612859,345,2605.027976
-267.881369,345,2624.566261
-154.851107,345,2644.483306
-50.113983,345,2744.315832
-85.456112,345,2763.80788
-35.053665,345,2783.951687
30.137806,345,2803.521724
-95.19211,345,2822.933689
-148.328412,345,2842.246258
29.159265,345,2942.108073
-155.65057,345,2961.995922
-73.623168,345,2981.76316
-78.409246,345,3037.999644
-147.182088,345,3057.715034
42.504888,345,3077.291762
-141.942622,345,3176.530182
68.824914,345,3197.121242
-30.785613,345,3216.794658
-33.053167,345,3237.058321
-79.295601,345,3256.942631
-175.049311,345,3357.205881
-3.140675,345,3377.423064
9.861489,345,3398.740381
-220.620571,345,3419.387263
-1.779869,345,3439.529675
-87.548821,345,3459.489794
-157.253172,345,3561.053409
-123.154416,345,3618.793363
95.649755,345,3639.11923
-134.925218,345,3660.535014
-121.937707,345,3681.117062
4.957875,345,3700.995973
-34.885515,345,3800.721786
-102.202297,345,3820.637959
3.266789,345,3840.455496
-278.470079,345,3860.022442
49.518245,345,3878.626521
12.15318,345,3898.305811
-56.019638,345,3997.462679
-159.335209,345,4017.636468
-119.998479,345,4037.587344
-120.548937,345,4093.173677
-170.365352,345,4112.523672
-177.576956,345,4132.656455
80.125254,345,4231.210954
12.868392,345,4251.030968
-154.50444,345,4270.922408
-331.927964,345,4290.058181
-89.281511,345,4310.099687
-135.236944,345,4330.077339
-62.848106,345,4429.699964
-162.250979,345,4448.600746
-108.990396,345,4468.055626
-98.737036,345,4487.767023
-108.228778,345,4506.948583
-3.468416,345,4526.480195
-113.16918,345,4662.620298
-91.374423,345,4682.873065
79.598713,345,4702.769857
41.002124,345,4722.833709
-196.561376,345,4742.972872
-118.725322,345,4762.849098
-181.814134,345,4862.462952
-85.644912,345,4882.422055
-108.236303,345,4902.391111
-80.673147,345,4922.858814
