#{"t_start": 1770200331.2636628, "env_id": "None"}
r,l,t
-77.70601,345,22.322766
-130.775191,345,41.249795
12.131056,345,60.879099
-145.945896,345,80.672533
-52.342192,345,99.810511
-99.488913,345,199.40469
-179.968122,345,218.926174
-97.932137,345,238.029683
-647.527712,345,256.577943
-117.057984,345,275.679406
-57.017182,345,294.94749
-183.484476,345,393.600868
-42.346791,345,412.506541
-149.739823,345,431.088619
-142.096578,345,486.693677
-127.252562,345,505.822194
-138.035561,345,525.422161
-163.869759,345,625.043326
49.256058,345,644.630505
-72.34816,345,664.277924
-231.315966,345,684.112525
-161.835275,345,703.768983
-74.58895,345,723.26298
-156.235482,345,822.422171
-41.68666,345,841.043104
-23.817778,345,860.173831
-26.41225,345,879.605446
-163.65246,345,899.337517
-192.584878,345,955.122178
39.78825,345,1054.234432
-186.486285,345,1073.713148
-126.961761,345,1093.397202
-138.04655,345,1112.32607
-71.729939,345,1131.902605
-71.61307,345,1151.255277
-169.414736,345,1249.505208
-101.335206,345,1269.634583
-155.384341,345,1289.421987
-224.927529,345,1309.591276
-9.507819,345,1329.211631
-145.231802,345,1349.136996
-158.125873,345,1448.697045
115.46324,345,1468.316211
4.370703,345,1523.98482
-115.914304,345,1543.784987
-127.190849,345,1563.557513
-30.804519,345,1583.109931
-28.036412,345,1682.250696
-52.000123,345,1702.34849
-80.362787,345,1722.975177
-205.347785,345,1742.190798
-16.164614,345,1761.295687
-169.817236,345,1781.461974
8.150716,345,1881.609252
-113.027669,345,1901.577917
43.68591,345,1921.710598
-34.033128,345,1941.440498
-238.022203,345,1989.991379
-170.726447,345,2010.17588
-49.011841,343,2109.483886
-35.051431,345,2129.632516
-66.659607,345,2150.180527
-196.872978,345,2170.92188
-120.719482,345,2191.097259
4.064331,345,2210.797313
-17.116676,345,2310.603282
-123.796713,345,2330.273739
-111.141964,345,2350.157702
108.362967,345,2370.296072
-2.277016,345,2390.179345
-34.97579,345,2410.197059
-112.188513,345,2509.559298
-177.780871,345,2565.298482
-78.662477,345,2585.435366
-21.574021,345,2604.993901
-137.241782,345,2624.488289
-166.779242,345,2644.469201
-133.766696,345,2744.297759
-93.325398,345,2763.791043
-171.23562,345,2783.942077
62.252417,345,2803.524026
-79.902204,345,2822.936472
-24.437252,345,2842.234112
-103.947384,345,2942.072659
-99.716844,345,2961.985001
-198.485873,345,2981.765371
-15.77386,345,3037.974264
21.985624,345,3057.698106
-262.458573,345,3077.270046
164.860662,345,3176.510016
-239.598426,345,3197.111073
-139.353202,345,3216.750064
-215.803152,345,3237.057676
-178.77968,345,3256.924822
-159.535131,345,3357.192958
-128.933707,345,3377.352506
-1.437071,345,3398.676353
-2.914324,345,3419.391539
-60.626016,345,3439.518643
-61.973257,345,3459.465976
199.528709,345,3560.994813
-22.652162,345,3618.800227
-91.174459,345,3639.114921
-149.987385,345,3660.501186
-41.619729,345,3681.048977
-167.881541,345,3700.978853
-99.391737,345,3800.721272
-254.279164,345,3820.595544
33.336572,345,3840.432508
-125.437968,345,3859.963122
-102.767374,345,3878.616639
-172.491517,345,3898.305241
-30.448964,345,3997.442768
-981.843607,345,4017.622543
-214.349827,345,4037.575916
-156.831125,345,4093.179663
-137.837887,345,4112.521108
-120.932414,345,4132.580173
-190.173421,345,4231.200824
-152.202529,345,4251.028006
-176.262371,345,4270.910568
-28.93841,345,4290.041182
-2.286194,345,4310.077256
-123.047499,345,4330.06281
-123.340058,345,4429.692316
-59.948648,345,4448.601109
-156.799205,345,4468.002419
97.508989,345,4487.771339
-57.816963,345,4506.927085
-117.445975,345,4526.476809
12.314943,345,4662.631257
-157.376425,345,4682.858602
-162.639938,345,4702.77007
-32.698143,345,4722.810029
-216.712177,345,4742.962121
-94.632186,345,4762.84393
-98.547401,345,4862.449922
-33.407102,345,4882.424039
-214.17397,345,4902.381518
58.363113,345,4922.852468
-31.696194,345,4943.038713
-85.397698,345,4962.851522
-97.971376,345,5062.255398
-109.2493,345,5082.511701
-177.565197,345,5139.400072
-35.132456,345,5159.864736
-121.64594,345,5181.033607
-47.668403,345,5201.455351
-128.576414,345,5302.127513
-97.900117,345,5321.706194
-93.742214,345,5341.464146
90.858013,345,5361.712298
-53.341962,345,5381.535057
-73.027066,345,5401.454878
-314.651183,345,5501.229416
-102.054374,345,5521.658934
-129.023889,345,5541.439712
-191.824916,345,5562.100734
-100.460474,345,5582.279584
-185.754112,345,5631.415902
-142.560358,345,5731.748317
-152.187139,345,5752.244808
3.330616,345,5772.158899
-82.753536,345,5791.942889
-91.418044,345,5812.064118
45.164211,345,5831.949577
-165.503012,345,5931.641376
-101.352017,345,5951.611691
-168.977034,345,5970.933671
-127.752175,345,5990.896536
95.554652,345,6011.213087
-195.465984,345,6031.586079
