#{"t_start": 1767942765.847537, "env_id": "None"}
r,l,t
-3241.376077,344,6.070733
-1467.97658,345,10.004063
-1414.506713,345,13.951893
-2996.585395,345,17.9002
-849.791571,345,22.006724
-5092.785805,345,25.945124
-814.747785,345,29.906589
-1233.048413,345,33.87068
-2429.820146,345,37.860174
-344.054717,345,41.816986
-538.154713,345,45.763869
-739.140333,345,49.845261
-1692.703096,345,53.783357
-1528.472816,345,57.715836
-2828.195135,345,61.680024
-2097.848199,345,65.61691
-1720.354954,345,69.565968
-1191.899166,345,73.500462
-692.296252,345,77.436436
-2256.066081,345,81.469504
-1400.820385,345,85.445448
-1165.406755,345,89.439444
-1216.803843,345,93.379907
-2025.340055,345,97.353284
-2462.749978,345,101.365125
-4761.731816,345,105.560135
-1265.975687,345,109.898988
-1852.677112,345,113.979651
-1362.8977,345,119.566591
-1499.028319,345,123.497256
-1618.60105,345,127.415987
-721.006968,345,131.33983
-910.312255,345,135.272597
-446.764807,345,139.389334
-1083.667319,345,143.636996
-688.643219,345,147.680342
-1411.448021,345,151.600313
-430.426552,345,155.550184
-702.920752,345,159.516844
-2276.33931,345,163.429485
-1501.577047,345,167.349158
-1059.712929,345,171.404053
-1779.246073,345,175.310905
-1054.817785,345,179.220731
-2489.199124,345,183.142017
-2505.305489,345,187.041759
-847.877986,345,190.961486
-3011.772171,345,194.887722
-647.064931,345,199.041099
-2476.507151,345,203.149222
-1250.608114,345,207.191986
-429.449531,344,211.26111
-1565.696941,345,215.204841
-2012.728245,345,219.136385
-1265.953738,345,223.073048
-933.939115,345,226.986158
-1446.57936,345,231.016798
-783.268828,345,235.529531
-709.576964,345,239.4545
-307.165609,345,243.350908
-1132.217504,345,247.266839
-1149.475315,345,251.191967
-1088.366283,345,255.111146
-314.258479,345,259.142571
-1455.591469,345,263.06519
-566.942983,345,266.977248
-1309.367062,345,270.911308
-2687.307397,345,274.839775
-1378.93993,345,278.779796
-1900.757457,345,282.70071
-742.252181,345,286.621176
-1071.375626,345,290.637933
-1434.866146,345,294.545323
-1989.31113,345,298.475854
-1593.649242,345,302.408539
-1744.815258,345,306.319452
-517.16997,343,310.206357
-1049.145155,345,314.115044
-905.372487,345,318.030015
-388.362396,345,322.055313
-920.440635,345,325.931523
-1514.105693,345,329.866841
-967.332567,345,333.767121
-697.302358,345,337.706212
-1493.29471,345,341.632366
-2256.249205,345,345.745143
-976.599902,345,351.124799
-281.511666,344,355.196957
-1144.473265,345,359.321126
-621.937929,345,363.730787
-1705.866818,345,367.841401
-634.641903,344,371.997078
-2647.915158,345,376.116808
-1687.130987,345,380.265103
-657.239459,345,384.530999
-413.977104,345,389.361957
-1988.351696,345,393.400621
-1010.132916,345,397.689786
-1640.928103,345,402.646312
-1523.040605,345,406.982323
